cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,ibm_mapped_compliance_functions,ibm_mapped_compliance_ids
ibm,ibm.defender.storage.is_on,ibm.defender.storage.is_on,defender,,ibm-cloud-sdk-core,ibm.defender.storage.is_on,"iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.16_0012,iso27001_2022_multi_cloud_A.5.19_0015,iso27001_2022_multi_cloud_A.5.21_0018,iso27001_2022_multi_cloud_A.5.22_0019,iso27001_2022_multi_cloud_A.5.25_0022,iso27001_2022_multi_cloud_A.5.28_0025,iso27001_2022_multi_cloud_A.5.29_0026,iso27001_2022_multi_cloud_A.8.7_0094,iso27001_2022_multi_cloud_A.8.9_0096,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;iso27001_2022_multi_cloud_A.5.19_0015;iso27001_2022_multi_cloud_A.5.21_0018;iso27001_2022_multi_cloud_A.5.22_0019;iso27001_2022_multi_cloud_A.5.25_0022;iso27001_2022_multi_cloud_A.5.28_0025;iso27001_2022_multi_cloud_A.5.29_0026;iso27001_2022_multi_cloud_A.8.7_0094;iso27001_2022_multi_cloud_A.8.9_0096;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.defender.ensure_mcas_is_enabled,ibm.defender.ensure_mcas_is_enabled,defender,,ibm-cloud-sdk-core,ibm.defender.ensure_mcas_is_enabled,"iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.16_0012,iso27001_2022_multi_cloud_A.5.22_0019,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;iso27001_2022_multi_cloud_A.5.22_0019;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.defender.ensure_notify_alerts_severity_is_high,ibm.defender.ensure_notify_alerts_severity_is_high,defender,,ibm-cloud-sdk-core,ibm.defender.ensure_notify_alerts_severity_is_high,"iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.16_0012,iso27001_2022_multi_cloud_A.5.22_0019,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_7_4_0018;iso27001_2022_multi_cloud_A.5.22_0019;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018"
ibm,ibm.kms.key.rotation_enabled,ibm.kms.key.rotation_enabled,kms,,ibm-key-protect,ibm.kms.key.rotation_enabled,"iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.16_0012,iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.entra.policy.require_mfa_for_management_api,ibm.entra.policy.require_mfa_for_management_api,entra,,ibm-cloud-sdk-core,ibm.entra.policy.require_mfa_for_management_api,"iso27001_2022_multi_cloud_A.5.17_0013;iso27001_2022_multi_cloud_A.5.17_0013,iso27001_2022_multi_cloud_A.5.2_0016,soc2_multi_cloud_cc_1_3_0001;iso27001_2022_multi_cloud_A.5.2_0016;soc2_multi_cloud_cc_1_3_0001"
ibm,ibm.entra.user.has_mfa,ibm.entra.user.has_mfa,entra,,ibm-cloud-sdk-core,ibm.entra.user.has_mfa,"iso27001_2022_multi_cloud_A.5.17_0013;iso27001_2022_multi_cloud_A.5.17_0013,iso27001_2022_multi_cloud_A.5.2_0016,soc2_multi_cloud_cc_1_3_0001,soc2_multi_cloud_cc_3_3_0005,soc2_multi_cloud_cc_6_3_0011;iso27001_2022_multi_cloud_A.5.2_0016;soc2_multi_cloud_cc_1_3_0001;soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_6_3_0011"
ibm,ibm.entra.user.with_vm_access_has_mfa,ibm.entra.user.with_vm_access_has_mfa,entra,,ibm-cloud-sdk-core,ibm.entra.user.with_vm_access_has_mfa,"iso27001_2022_multi_cloud_A.5.17_0013;iso27001_2022_multi_cloud_A.5.17_0013,iso27001_2022_multi_cloud_A.5.2_0016,iso27001_2022_multi_cloud_A.8.5_0092,soc2_multi_cloud_cc_1_3_0001,soc2_multi_cloud_cc_3_3_0005,soc2_multi_cloud_cc_6_3_0011;iso27001_2022_multi_cloud_A.5.2_0016;iso27001_2022_multi_cloud_A.8.5_0092;soc2_multi_cloud_cc_1_3_0001;soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_6_3_0011"
ibm,ibm.defender.container_images_resolved_vulnerabilities,ibm.defender.container_images_resolved_vulnerabilities,defender,,ibm-cloud-sdk-core,ibm.defender.container_images_resolved_vulnerabilities,"iso27001_2022_multi_cloud_A.5.19_0015;iso27001_2022_multi_cloud_A.5.19_0015,iso27001_2022_multi_cloud_A.5.21_0018,iso27001_2022_multi_cloud_A.5.25_0022,iso27001_2022_multi_cloud_A.5.28_0025,iso27001_2022_multi_cloud_A.5.29_0026,iso27001_2022_multi_cloud_A.8.7_0094,iso27001_2022_multi_cloud_A.8.9_0096,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;iso27001_2022_multi_cloud_A.5.21_0018;iso27001_2022_multi_cloud_A.5.25_0022;iso27001_2022_multi_cloud_A.5.28_0025;iso27001_2022_multi_cloud_A.5.29_0026;iso27001_2022_multi_cloud_A.8.7_0094;iso27001_2022_multi_cloud_A.8.9_0096;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.defender.container_images_scan_enabled,ibm.defender.container_images_scan_enabled,defender,,ibm-cloud-sdk-core,ibm.defender.container_images_scan_enabled,"iso27001_2022_multi_cloud_A.5.19_0015;iso27001_2022_multi_cloud_A.5.19_0015,iso27001_2022_multi_cloud_A.5.21_0018,iso27001_2022_multi_cloud_A.5.25_0022,iso27001_2022_multi_cloud_A.5.28_0025,iso27001_2022_multi_cloud_A.5.29_0026,iso27001_2022_multi_cloud_A.8.7_0094,iso27001_2022_multi_cloud_A.8.9_0096,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;iso27001_2022_multi_cloud_A.5.21_0018;iso27001_2022_multi_cloud_A.5.25_0022;iso27001_2022_multi_cloud_A.5.28_0025;iso27001_2022_multi_cloud_A.5.29_0026;iso27001_2022_multi_cloud_A.8.7_0094;iso27001_2022_multi_cloud_A.8.9_0096;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.defender.app.services_is_on,ibm.defender.app.services_is_on,defender,,ibm-cloud-sdk-core,ibm.defender.app.services_is_on,"iso27001_2022_multi_cloud_A.5.19_0015;iso27001_2022_multi_cloud_A.5.19_0015,iso27001_2022_multi_cloud_A.5.21_0018,iso27001_2022_multi_cloud_A.5.25_0022,iso27001_2022_multi_cloud_A.5.28_0025,iso27001_2022_multi_cloud_A.5.29_0026,iso27001_2022_multi_cloud_A.8.7_0094,iso27001_2022_multi_cloud_A.8.9_0096,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;iso27001_2022_multi_cloud_A.5.21_0018;iso27001_2022_multi_cloud_A.5.25_0022;iso27001_2022_multi_cloud_A.5.28_0025;iso27001_2022_multi_cloud_A.5.29_0026;iso27001_2022_multi_cloud_A.8.7_0094;iso27001_2022_multi_cloud_A.8.9_0096;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.defender.ensure_defender_for_arm_is_on,ibm.defender.ensure_defender_for_arm_is_on,defender,,ibm-cloud-sdk-core,ibm.defender.ensure_defender_for_arm_is_on,"iso27001_2022_multi_cloud_A.5.19_0015;iso27001_2022_multi_cloud_A.5.19_0015,iso27001_2022_multi_cloud_A.5.21_0018,iso27001_2022_multi_cloud_A.5.25_0022,iso27001_2022_multi_cloud_A.5.28_0025,iso27001_2022_multi_cloud_A.5.29_0026,iso27001_2022_multi_cloud_A.8.7_0094,iso27001_2022_multi_cloud_A.8.9_0096,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;iso27001_2022_multi_cloud_A.5.21_0018;iso27001_2022_multi_cloud_A.5.25_0022;iso27001_2022_multi_cloud_A.5.28_0025;iso27001_2022_multi_cloud_A.5.29_0026;iso27001_2022_multi_cloud_A.8.7_0094;iso27001_2022_multi_cloud_A.8.9_0096;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.defender.ensure_defender_for_ibm_sql_databases_is_on,ibm.defender.ensure_defender_for_ibm_sql_databases_is_on,defender,,ibm-cloud-sdk-core,ibm.defender.ensure_defender_for_ibm_sql_databases_is_on,"iso27001_2022_multi_cloud_A.5.19_0015;iso27001_2022_multi_cloud_A.5.19_0015,iso27001_2022_multi_cloud_A.5.21_0018,iso27001_2022_multi_cloud_A.5.25_0022,iso27001_2022_multi_cloud_A.5.28_0025,iso27001_2022_multi_cloud_A.5.29_0026,iso27001_2022_multi_cloud_A.8.7_0094,iso27001_2022_multi_cloud_A.8.9_0096,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;iso27001_2022_multi_cloud_A.5.21_0018;iso27001_2022_multi_cloud_A.5.25_0022;iso27001_2022_multi_cloud_A.5.28_0025;iso27001_2022_multi_cloud_A.5.29_0026;iso27001_2022_multi_cloud_A.8.7_0094;iso27001_2022_multi_cloud_A.8.9_0096;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.defender.ensure_iot_hub_defender_is_on,ibm.defender.ensure_iot_hub_defender_is_on,defender,,ibm-cloud-sdk-core,ibm.defender.ensure_iot_hub_defender_is_on,"iso27001_2022_multi_cloud_A.5.19_0015;iso27001_2022_multi_cloud_A.5.19_0015,iso27001_2022_multi_cloud_A.5.21_0018,iso27001_2022_multi_cloud_A.5.25_0022,iso27001_2022_multi_cloud_A.5.28_0025,iso27001_2022_multi_cloud_A.5.29_0026,iso27001_2022_multi_cloud_A.8.7_0094,iso27001_2022_multi_cloud_A.8.9_0096,soc2_multi_cloud_cc_3_1_0003,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;iso27001_2022_multi_cloud_A.5.21_0018;iso27001_2022_multi_cloud_A.5.25_0022;iso27001_2022_multi_cloud_A.5.28_0025;iso27001_2022_multi_cloud_A.5.29_0026;iso27001_2022_multi_cloud_A.8.7_0094;iso27001_2022_multi_cloud_A.8.9_0096;soc2_multi_cloud_cc_3_1_0003;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.defender.additional_email_configured_with_a_security_contact,ibm.defender.additional_email_configured_with_a_security_contact,defender,,ibm-cloud-sdk-core,ibm.defender.additional_email_configured_with_a_security_contact,"iso27001_2022_multi_cloud_A.5.5_0037;iso27001_2022_multi_cloud_A.5.5_0037,soc2_multi_cloud_cc_3_2_0004,soc2_multi_cloud_cc_4_2_0007,soc2_multi_cloud_cc_6_8_0014,soc2_multi_cloud_cc_7_1_0015;soc2_multi_cloud_cc_3_2_0004;soc2_multi_cloud_cc_4_2_0007;soc2_multi_cloud_cc_6_8_0014;soc2_multi_cloud_cc_7_1_0015"
ibm,ibm.activity.tracker_threat_detection_enumeration,ibm.activity.tracker_threat_detection_enumeration,activity,,ibm-cloud-sdk-core,ibm.activity.tracker_threat_detection_enumeration,"iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.5.7_0039,soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_3_3_0005"
ibm,ibm.activity.tracker_threat_detection_llm_jacking,ibm.activity.tracker_threat_detection_llm_jacking,activity,,ibm-cloud-sdk-core,ibm.activity.tracker_threat_detection_llm_jacking,"iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.5.7_0039,soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_3_3_0005"
ibm,ibm.activity.tracker_threat_detection_privilege_escalation,ibm.activity.tracker_threat_detection_privilege_escalation,activity,,ibm-cloud-sdk-core,ibm.activity.tracker_threat_detection_privilege_escalation,"iso27001_2022_multi_cloud_A.5.7_0039;iso27001_2022_multi_cloud_A.5.7_0039,soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_3_3_0005"
ibm,ibm.aisearch.service.not_publicly_accessible,ibm.aisearch.service.not_publicly_accessible,aisearch,,ibm-cloud-sdk-core,ibm.aisearch.service.not_publicly_accessible,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.app.function.not_publicly_accessible,ibm.app.function.not_publicly_accessible,app,,ibm-cloud-sdk-core,ibm.app.function.not_publicly_accessible,"iso27001_2022_multi_cloud_A.8.1_0064;iso27001_2022_multi_cloud_A.8.1_0064,soc2_multi_cloud_cc_6_1_0009;soc2_multi_cloud_cc_6_1_0009"
ibm,ibm.appstream.fleet_default_internet_access_disabled,ibm.appstream.fleet_default_internet_access_disabled,appstream,,ibm-cloud-sdk-core,ibm.appstream.fleet_default_internet_access_disabled,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.bigquery.dataset_public_access,ibm.bigquery.dataset_public_access,bigquery,,ibm-cloud-sdk-core,ibm.bigquery.dataset_public_access,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.cloudsql.instance.public_access,ibm.cloudsql.instance.public_access,cloudsql,,ibm-cloud-sdk-core,ibm.cloudsql.instance.public_access,"iso27001_2022_multi_cloud_A.8.1_0064;iso27001_2022_multi_cloud_A.8.1_0064,soc2_multi_cloud_cc_6_2_0010;soc2_multi_cloud_cc_6_2_0010"
ibm,ibm.cloudsql.instance.public_ip,ibm.cloudsql.instance.public_ip,cloudsql,,ibm-cloud-sdk-core,ibm.cloudsql.instance.public_ip,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.cloudstorage.bucket.public_access,ibm.cloudstorage.bucket.public_access,cloudstorage,,ibm-cloud-sdk-core,ibm.cloudstorage.bucket.public_access,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.1_0064,soc2_multi_cloud_cc_6_1_0009;iso27001_2022_multi_cloud_A.8.1_0064;soc2_multi_cloud_cc_6_1_0009"
ibm,ibm.codeartifact.packages_external_public_publishing_disabled,ibm.codeartifact.packages_external_public_publishing_disabled,codeartifact,,ibm-cloud-sdk-core,ibm.codeartifact.packages_external_public_publishing_disabled,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.ecr.repositories_not_publicly_accessible,ibm.ecr.repositories_not_publicly_accessible,ecr,,ibm-cloud-sdk-core,ibm.ecr.repositories_not_publicly_accessible,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.efs.not_publicly_accessible,ibm.efs.not_publicly_accessible,efs,,ibm-cloud-sdk-core,ibm.efs.not_publicly_accessible,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.elb.internet_facing,ibm.elb.internet_facing,elb,,ibm-cloud-sdk-core,ibm.elb.internet_facing,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.elbv2.internet_facing,ibm.elbv2.internet_facing,elbv2,,ibm-cloud-sdk-core,ibm.elbv2.internet_facing,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.emr.cluster.account_public_block_enabled,ibm.emr.cluster.account_public_block_enabled,emr,,ibm-cloud-sdk-core,ibm.emr.cluster.account_public_block_enabled,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.emr.cluster.publicly_accesible,ibm.emr.cluster.publicly_accesible,emr,,ibm-cloud-sdk-core,ibm.emr.cluster.publicly_accesible,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.glacier.policy.public_access,ibm.glacier.policy.public_access,glacier,,ibm-cloud-sdk-core,ibm.glacier.policy.public_access,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.key.key.not_publicly_accessible,ibm.key.key.not_publicly_accessible,key,,ibm-cloud-sdk-core,ibm.key.key.not_publicly_accessible,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.kms.key.not_publicly_accessible,ibm.kms.key.not_publicly_accessible,kms,,ibm-key-protect,ibm.kms.key.not_publicly_accessible,"iso27001_2022_multi_cloud_A.8.12_0067;iso27001_2022_multi_cloud_A.8.12_0067,iso27001_2022_multi_cloud_A.8.1_0064,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.1_0064;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.opensearch.service.domains_not_publicly_accessible,ibm.opensearch.service.domains_not_publicly_accessible,opensearch,,ibm-cloud-sdk-core,ibm.opensearch.service.domains_not_publicly_accessible,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.sqs.queues_not_publicly_accessible,ibm.sqs.queues_not_publicly_accessible,sqs,,ibm-cloud-sdk-core,ibm.sqs.queues_not_publicly_accessible,iso27001_2022_multi_cloud_A.8.1_0064
ibm,ibm.ssm.documents_set_as_public,ibm.ssm.documents_set_as_public,ssm,,ibm-cloud-sdk-core,ibm.ssm.documents_set_as_public,"iso27001_2022_multi_cloud_A.8.1_0064;iso27001_2022_multi_cloud_A.8.1_0064,iso27001_2022_multi_cloud_A.8.27_0083;iso27001_2022_multi_cloud_A.8.27_0083"
ibm,ibm.cloudstorage.bucket.log_retention_policy_lock,ibm.cloudstorage.bucket.log_retention_policy_lock,cloudstorage,,ibm-cloud-sdk-core,ibm.cloudstorage.bucket.log_retention_policy_lock,"iso27001_2022_multi_cloud_A.8.10_0065;iso27001_2022_multi_cloud_A.8.10_0065,iso27001_2022_multi_cloud_A.8.16_0071,soc2_multi_cloud_cc_7_2_0016,soc2_multi_cloud_cc_7_3_0017,soc2_multi_cloud_cc_a_1_1_0021,soc2_multi_cloud_cc_c_1_2_0023;iso27001_2022_multi_cloud_A.8.16_0071;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021;soc2_multi_cloud_cc_c_1_2_0023"
ibm,ibm.athena.workgroup_encryption,ibm.athena.workgroup_encryption,athena,,ibm-cloud-sdk-core,ibm.athena.workgroup_encryption,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.bedrock.model_invocation_logs_encryption_enabled,ibm.bedrock.model_invocation_logs_encryption_enabled,bedrock,,ibm-cloud-sdk-core,ibm.bedrock.model_invocation_logs_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.bigquery.dataset_cmk_encryption,ibm.bigquery.dataset_cmk_encryption,bigquery,,ibm-cloud-sdk-core,ibm.bigquery.dataset_cmk_encryption,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,soc2_multi_cloud_cc_c_1_1_0022;soc2_multi_cloud_cc_c_1_1_0022"
ibm,ibm.bigquery.table_cmk_encryption,ibm.bigquery.table_cmk_encryption,bigquery,,ibm-cloud-sdk-core,ibm.bigquery.table_cmk_encryption,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,soc2_multi_cloud_cc_c_1_1_0022;soc2_multi_cloud_cc_c_1_1_0022"
ibm,ibm.cloudfront.distributions_field_level_encryption_enabled,ibm.cloudfront.distributions_field_level_encryption_enabled,cloudfront,,ibm-cloud-sdk-core,ibm.cloudfront.distributions_field_level_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.cloudtrail.key.protect_encryption_enabled,ibm.cloudtrail.key.protect_encryption_enabled,cloudtrail,,ibm-cloud-sdk-core,ibm.cloudtrail.key.protect_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.16_0071,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.dataproc.encrypted_with_cmks_disabled,ibm.dataproc.encrypted_with_cmks_disabled,dataproc,,ibm-cloud-sdk-core,ibm.dataproc.encrypted_with_cmks_disabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,soc2_multi_cloud_cc_c_1_1_0022;soc2_multi_cloud_cc_c_1_1_0022"
ibm,ibm.dms.endpoint_redis_in_transit_encryption_enabled,ibm.dms.endpoint_redis_in_transit_encryption_enabled,dms,,ibm-cloud-sdk-core,ibm.dms.endpoint_redis_in_transit_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.dynamodb.key.protect_cmk_encryption_enabled,ibm.dynamodb.key.protect_cmk_encryption_enabled,dynamodb,,ibm-cloud-sdk-core,ibm.dynamodb.key.protect_cmk_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080,iso27001_2022_multi_cloud_A.8.5_0092;iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.5_0092"
ibm,ibm.elasticache.cluster.in_transit_encryption_enabled,ibm.elasticache.cluster.in_transit_encryption_enabled,elasticache,,ibm-cloud-sdk-core,ibm.elasticache.cluster.in_transit_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080,soc2_multi_cloud_cc_6_7_0013;iso27001_2022_multi_cloud_A.8.24_0080;soc2_multi_cloud_cc_6_7_0013"
ibm,ibm.elasticache.cluster.rest_encryption_enabled,ibm.elasticache.cluster.rest_encryption_enabled,elasticache,,ibm-cloud-sdk-core,ibm.elasticache.cluster.rest_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.glue.data_catalogs_connection_passwodatabase_encryption_enabled,ibm.glue.data_catalogs_connection_passwodatabase_encryption_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.data_catalogs_connection_passwodatabase_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.glue.data_catalogs_metadata_encryption_enabled,ibm.glue.data_catalogs_metadata_encryption_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.data_catalogs_metadata_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.glue.development_endpoints_cos_encryption_enabled,ibm.glue.development_endpoints_cos_encryption_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.development_endpoints_cos_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.glue.development_endpoints_job_bookmark_encryption_enabled,ibm.glue.development_endpoints_job_bookmark_encryption_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.development_endpoints_job_bookmark_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.24_0080"
ibm,ibm.glue.development_endpoints_monitoring_logs_encryption_enabled,ibm.glue.development_endpoints_monitoring_logs_encryption_enabled,glue,,ibm-cloud-sdk-core,ibm.glue.development_endpoints_monitoring_logs_encryption_enabled,"iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.11_0066,iso27001_2022_multi_cloud_A.8.15_0070,iso27001_2022_multi_cloud_A.8.24_0080;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.24_0080"
