cloud_provider,rule_id,uniform_rule_format,service,category,provider_service,oci_mapped_compliance_functions,oci_mapped_compliance_ids
oci,oracle_object_storage_bucket_object_versioning,oracle_object_storage_bucket_object_versioning,unknown,security,oci,oracle_object_storage_bucket_object_versioning,fedramp_moderate_multi_cloud_CP-6_1_0147;fedramp_moderate_multi_cloud_CP-6_2_0148;fedramp_moderate_multi_cloud_CP-6_3_0149;fedramp_moderate_multi_cloud_CP-9_1_0161;fedramp_moderate_multi_cloud_CP-9_2_0162;fedramp_moderate_multi_cloud_CP-9_3_0163;fedramp_moderate_multi_cloud_CP-9_5_0164;fedramp_moderate_multi_cloud_CP-9_8_0165;iso27001_2022_multi_cloud_A.8.10_0065;iso27001_2022_multi_cloud_A.8.3_0085;nist_800_53_rev5_multi_cloud_CP-6-a_0485;nist_800_53_rev5_multi_cloud_CP-9-a_0509;nist_800_53_rev5_multi_cloud_CP-9-b_0510;nist_800_53_rev5_multi_cloud_CP-9-c_0511;nist_800_53_rev5_multi_cloud_PM-11-b_0867;nist_800_53_rev5_multi_cloud_PM-17-b_0876
oci,oracle_vcn_vpn_connection_tunnels_up,oracle_vcn_vpn_connection_tunnels_up,unknown,security,oci,oracle_vcn_vpn_connection_tunnels_up,iso27001_2022_multi_cloud_A.8.14_0069;iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.iam.audit_logs_enabled,oracle.iam.audit_logs_enabled,iam,security,oci,oracle.iam.audit_logs_enabled,soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021
oci,oracle.compute.securitygroup_allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601,oracle.compute.securitygroup_allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601,compute,security,oci.core,oracle.compute.securitygroup_allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601,soc2_multi_cloud_cc_6_6_0012
oci,oracle.identity.user.console.access.unused,oracle.identity.user.console.access.unused,identity,security,oci.identity,oracle.identity.user.console.access.unused,gdpr_multi_cloud_Article_25_Data_protection_by_design_and_by_defaul_0001;hipaa_multi_cloud_164_308_a_3_ii_b_0006;hipaa_multi_cloud_164_308_a_4_ii_c_0011;hipaa_multi_cloud_164_308_a_5_ii_d_0014;nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020;nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024;nist_800_171_r2_multi_cloud_3_1_4_3.1.4_Separate_the_duties_of_individuals_to_0027;nist_800_171_r2_multi_cloud_3_1_5_3.1.5_Employ_the_principle_of_least_privile_0028;nist_800_171_r2_multi_cloud_3_5_6_3.5.6_Disable_identifiers_after_a_defined_p_0046;nist_800_171_r2_multi_cloud_3_5_7_3.5.7_Enforce_a_minimum_password_complexity_0047;nist_800_171_r2_multi_cloud_3_5_8_3.5.8_Prohibit_password_reuse_for_a_specifi_0048
oci,oracle.compute.patch_compliance,oracle.compute.patch_compliance,compute,security,oci.core,oracle.compute.patch_compliance,cisa_ce_v1_multi_cloud_Booting_Up-3_0011;cisa_ce_v1_multi_cloud_Your_Systems-1_0006
oci,oracle.database.instance.multi_az,oracle.database.instance.multi_az,database,security,oci.database,oracle.database.instance.multi_az,canada_pbmm_moderate_multi_cloud_CCCS_CP-2_0053;canada_pbmm_moderate_multi_cloud_CCCS_SC-22_0142;fedramp_moderate_multi_cloud_CP-2_0135;fedramp_moderate_multi_cloud_SC-22_0354;nist_800_53_rev5_multi_cloud_CP-10_1_0513;nist_800_53_rev5_multi_cloud_CP-10_3_0515;nist_800_53_rev5_multi_cloud_CP-10_4_0516;nist_800_53_rev5_multi_cloud_CP-10_5_0517;nist_800_53_rev5_multi_cloud_CP-10_6_0518;nist_800_53_rev5_multi_cloud_CP-2_5_0457;nist_800_53_rev5_multi_cloud_CP-2_6_0458;nist_800_53_rev5_multi_cloud_CP-6_2_0483;nist_800_53_rev5_multi_cloud_SC-36_1_1302;nist_800_53_rev5_multi_cloud_SC-36_2_1303;nist_800_53_rev5_multi_cloud_SC-36_6_1304;nist_800_53_rev5_multi_cloud_SC-5_2_1189;nist_800_53_rev5_multi_cloud_SI-13_5_1426
oci,oracle_autonomous_dw_cluster_automated_snapshot,oracle_autonomous_dw_cluster_automated_snapshot,unknown,security,oci,oracle_autonomous_dw_cluster_automated_snapshot,fedramp_moderate_multi_cloud_CP-6_1_0147;fedramp_moderate_multi_cloud_CP-6_2_0148;fedramp_moderate_multi_cloud_CP-6_3_0149;fedramp_moderate_multi_cloud_CP-9_1_0161;fedramp_moderate_multi_cloud_CP-9_2_0162;fedramp_moderate_multi_cloud_CP-9_3_0163;fedramp_moderate_multi_cloud_CP-9_5_0164;fedramp_moderate_multi_cloud_CP-9_8_0165;nist_800_53_rev5_multi_cloud_CP-6-a_0485;nist_800_53_rev5_multi_cloud_CP-9-a_0509;nist_800_53_rev5_multi_cloud_CP-9-b_0510;nist_800_53_rev5_multi_cloud_CP-9-c_0511
oci,oracle.object.storage.bucket.secure.transport.policy,oracle.object.storage.bucket.secure.transport.policy,object,security,oci,oracle.object.storage.bucket.secure.transport.policy,gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_312_a_2_iv_0025;hipaa_multi_cloud_164_312_c_1_0027;hipaa_multi_cloud_164_312_c_2_0028;hipaa_multi_cloud_164_312_e_1_0030;hipaa_multi_cloud_164_312_e_2_i_0031;hipaa_multi_cloud_164_312_e_2_ii_0032;nist_800_171_r2_multi_cloud_3_13_11_3.13.11_Employ_FIPS-validated_cryptograph_0005;nist_800_171_r2_multi_cloud_3_13_16_3.13.16_Protect_the_confidentiality_of_CU_0007;nist_800_171_r2_multi_cloud_3_13_1_3.13.1_Monitor_control_and_protect_commu_0004;nist_800_171_r2_multi_cloud_3_13_5_3.13.5_Implement_subnetworks_for_publicly_0011;nist_800_171_r2_multi_cloud_3_13_8_3.13.8_Implement_cryptographic_mechanisms_0013;nist_800_171_r2_multi_cloud_3_1_13_3.1.13_Employ_cryptographic_mechanisms_to_0022;nist_800_171_r2_multi_cloud_3_5_10_3.5.10_Store_and_transmit_only_cryptograph_0042
oci,oracle.iam.service.roles_at_project_level,oracle.iam.service.roles_at_project_level,iam,security,oci,oracle.iam.service.roles_at_project_level,soc2_multi_cloud_cc_1_3_0001
oci,oracle.logging.network.route_changes_enabled,oracle.logging.network.route_changes_enabled,logging,security,oci,oracle.logging.network.route_changes_enabled,soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_a_1_1_0021
oci,oracle_cloudwatch_log_group_vault_encryption_enabled,oracle_cloudwatch_log_group_vault_encryption_enabled,unknown,security,oci,oracle_cloudwatch_log_group_vault_encryption_enabled,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.16_0071;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle_defender_additional_email_configured_with_a_security_contact,oracle_defender_additional_email_configured_with_a_security_contact,unknown,security,oci,oracle_defender_additional_email_configured_with_a_security_contact,iso27001_2022_multi_cloud_A.5.5_0037
oci,oracle_compute_securitygroup_from_launch_wizard,oracle_compute_securitygroup_from_launch_wizard,unknown,security,oci,oracle_compute_securitygroup_from_launch_wizard,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.artifacts.container_analysis_enabled,oracle.artifacts.container_analysis_enabled,artifacts,security,oci,oracle.artifacts.container_analysis_enabled,soc2_multi_cloud_cc_3_1_0003
oci,oracle_elasticbeanstalk_environment_monitoring_logging_enabled,oracle_elasticbeanstalk_environment_monitoring_logging_enabled,unknown,security,oci,oracle_elasticbeanstalk_environment_monitoring_logging_enabled,iso27001_2022_multi_cloud_A.8.15_0070
oci,oracle_osms_managed_instance_compliant,oracle_osms_managed_instance_compliant,unknown,security,oci,oracle_osms_managed_instance_compliant,nist_800_53_rev5_multi_cloud_SI-16_1433
oci,oracle.file.storage.have_backup_enabled,oracle.file.storage.have_backup_enabled,file,security,oci,oracle.file.storage.have_backup_enabled,canada_pbmm_moderate_multi_cloud_CCCS_CP-6_0056;canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;fedramp_moderate_multi_cloud_CP-6_0146;fedramp_moderate_multi_cloud_CP-9_0160;nist_800_53_rev5_multi_cloud_CP-10_1_0513;nist_800_53_rev5_multi_cloud_CP-10_2_0514;nist_800_53_rev5_multi_cloud_CP-10_3_0515;nist_800_53_rev5_multi_cloud_CP-10_4_0516;nist_800_53_rev5_multi_cloud_CP-10_5_0517;nist_800_53_rev5_multi_cloud_CP-10_6_0518;nist_800_53_rev5_multi_cloud_CP-2_5_0457;nist_800_53_rev5_multi_cloud_CP-6_1_0482;nist_800_53_rev5_multi_cloud_CP-6_2_0483;nist_800_53_rev5_multi_cloud_SC-5_2_1189;nist_800_53_rev5_multi_cloud_SI-13_5_1426
oci,oracle_policy_ensure_asc_enforcement_enabled,oracle_policy_ensure_asc_enforcement_enabled,unknown,security,oci,oracle_policy_ensure_asc_enforcement_enabled,iso27001_2022_multi_cloud_A.5.1_0005
oci,oracle_wafv2_webacl_logging_enabled,oracle_wafv2_webacl_logging_enabled,unknown,security,oci,oracle_wafv2_webacl_logging_enabled,iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.16_0071
oci,oracle_iam_role_kms_enforce_separation_of_duties,oracle_iam_role_kms_enforce_separation_of_duties,unknown,security,oci,oracle_iam_role_kms_enforce_separation_of_duties,iso27001_2022_multi_cloud_A.5.15_0011;iso27001_2022_multi_cloud_A.5.3_0027;iso27001_2022_multi_cloud_A.8.2_0075
oci,oracle_dynamodb_accelerator_cluster_encryption_enabled,oracle_dynamodb_accelerator_cluster_encryption_enabled,unknown,security,oci,oracle_dynamodb_accelerator_cluster_encryption_enabled,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle.identity.user.accesskey_unused,oracle.identity.user.accesskey_unused,identity,security,oci.identity,oracle.identity.user.accesskey_unused,canada_pbmm_moderate_multi_cloud_CCCS_AC-2_0002;fedramp_moderate_multi_cloud_AC-2_0002;nist_800_53_rev5_multi_cloud_AC-2_3_0010;nist_800_53_rev5_multi_cloud_AC-2_6_0013;nist_800_53_rev5_multi_cloud_AC-3_11_0032;nist_800_53_rev5_multi_cloud_AC-3_12_0033;nist_800_53_rev5_multi_cloud_AC-3_14_0035;nist_800_53_rev5_multi_cloud_AC-3_15_0036;nist_800_53_rev5_multi_cloud_AC-3_15_0037;nist_800_53_rev5_multi_cloud_AC-3_5_0051;nist_800_53_rev5_multi_cloud_AC-3_5_0052;nist_800_53_rev5_multi_cloud_AC-3_6_0053;nist_800_53_rev5_multi_cloud_AC-3_9_0056;nist_800_53_rev5_multi_cloud_AC-6_1_0091;nist_800_53_rev5_multi_cloud_AC-6_4_0095;nist_800_53_rev5_multi_cloud_AC-6_5_0096;nist_800_53_rev5_multi_cloud_AC-6_6_0097;nist_800_53_rev5_multi_cloud_AC-6_7_0098;nist_800_53_rev5_multi_cloud_AC-6_8_0099;nist_800_53_rev5_multi_cloud_MP-2_1_0704;nist_800_53_rev5_multi_cloud_MP-2_1_0705;nist_800_53_rev5_multi_cloud_MP-2_2_0706;nist_800_53_rev5_multi_cloud_MP-2_2_0707;soc2_multi_cloud_cc_1_3_0001
oci,oracle.monitoring.network.gateways_alarm_configured,oracle.monitoring.network.gateways_alarm_configured,monitoring,security,oci,oracle.monitoring.network.gateways_alarm_configured,canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;canada_pbmm_moderate_multi_cloud_CCCS_SI-2_0147;fedramp_moderate_multi_cloud_CA-7_0093;fedramp_moderate_multi_cloud_SI-2_0363;nist_800_53_rev5_multi_cloud_AU-12_3_0276;nist_800_53_rev5_multi_cloud_CA-2_2_0298;nist_800_53_rev5_multi_cloud_CA-7_1_0331;nist_800_53_rev5_multi_cloud_CA-7_2_0332;nist_800_53_rev5_multi_cloud_CA-7_3_0333;nist_800_53_rev5_multi_cloud_CA-7_4_0334;nist_800_53_rev5_multi_cloud_CA-7_5_0335;nist_800_53_rev5_multi_cloud_CA-7_6_0336;nist_800_53_rev5_multi_cloud_SI-4_12_1366;nist_800_53_rev5_multi_cloud_SI-4_12_1367;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018
oci,oracle.glue.etl_jobs_logging_enabled,oracle.glue.etl_jobs_logging_enabled,glue,security,oci,oracle.glue.etl_jobs_logging_enabled,soc2_multi_cloud_cc_a_1_1_0021
oci,oracle.cosmosdb.account.use_private_endpoints,oracle.cosmosdb.account.use_private_endpoints,cosmosdb,security,oci,oracle.cosmosdb.account.use_private_endpoints,soc2_multi_cloud_cc_3_3_0005
oci,oracle.logging.network.changes_enabled,oracle.logging.network.changes_enabled,logging,security,oci,oracle.logging.network.changes_enabled,soc2_multi_cloud_cc_2_1_0002;soc2_multi_cloud_cc_3_3_0005;soc2_multi_cloud_cc_5_2_0008;soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_7_4_0018;soc2_multi_cloud_cc_a_1_1_0021
oci,"oracle.compute.securitygroup.allow.ingress.from.internet.to.all.ports,.oracle.api.gateway.restapi.waf.acl.attached,.oracle.load.balancer.waf.acl.attached","oracle.compute.securitygroup.allow.ingress.from.internet.to.all.ports,.oracle.api.gateway.restapi.waf.acl.attached,.oracle.load.balancer.waf.acl.attached",compute,security,oci.core,"oracle.compute.securitygroup.allow.ingress.from.internet.to.all.ports,.oracle.api.gateway.restapi.waf.acl.attached,.oracle.load.balancer.waf.acl.attached",pci_dss_v4_multi_cloud_1.1.1_0001;pci_dss_v4_multi_cloud_1.1.2_0002
oci,oracle.compute.volume.snapshots_exists,oracle.compute.volume.snapshots_exists,compute,security,oci.core,oracle.compute.volume.snapshots_exists,soc2_multi_cloud_cc_7_5_0019
oci,oracle.compute.launch_template_no_public_ip,oracle.compute.launch_template_no_public_ip,compute,security,oci.core,oracle.compute.launch_template_no_public_ip,soc2_multi_cloud_cc_6_6_0012
oci,oracle_database_storage_encrypted,oracle_database_storage_encrypted,unknown,security,oci,oracle_database_storage_encrypted,rbi_bank_multi_cloud_3.3_0016;rbi_bank_multi_cloud_8.1_0024;rbi_nbfc_multi_cloud_2.9_0013
oci,oracle.identity.policy.,oracle.identity.policy.,identity,security,oci.identity,oracle.identity.policy.,cisa_ce_v1_multi_cloud_Your_Surroundings-2_0014;cisa_ce_v1_multi_cloud_Your_Systems-2_0007
oci,oracle_nosql_global_tables_enabled,oracle_nosql_global_tables_enabled,unknown,security,oci,oracle_nosql_global_tables_enabled,rbi_bank_multi_cloud_6.2_0022;rbi_nbfc_multi_cloud_5.3_0027
oci,oracle.eks.cluster.not.publicly.accessible,oracle.eks.cluster.not.publicly.accessible,eks,security,oci,oracle.eks.cluster.not.publicly.accessible,nist_800_171_r2_multi_cloud_3_1_1_3.1.1_Limit_system_access_to_authorized_use_0020;nist_800_171_r2_multi_cloud_3_1_2_3.1.2_Limit_system_access_to_the_types_of_t_0024;nist_800_171_r2_multi_cloud_3_1_3_3.1.3_Control_the_flow_of_CUI_in_accordance_0026
oci,oracle.network.flow_log_captured_sent,oracle.network.flow_log_captured_sent,network,security,oci,oracle.network.flow_log_captured_sent,soc2_multi_cloud_cc_7_2_0016;soc2_multi_cloud_cc_7_3_0017;soc2_multi_cloud_cc_a_1_1_0021
oci,oracle_ecr_repositories_not_publicly_accessible,oracle_ecr_repositories_not_publicly_accessible,unknown,security,oci,oracle_ecr_repositories_not_publicly_accessible,iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle_cloudsql_instance_public_access,oracle_cloudsql_instance_public_access,unknown,security,oci,oracle_cloudsql_instance_public_access,iso27001_2022_multi_cloud_A.8.1_0064
oci,oracle_container_instances_managed_updates_enabled,oracle_container_instances_managed_updates_enabled,unknown,security,oci,oracle_container_instances_managed_updates_enabled,rbi_bank_multi_cloud_21.2_0013;rbi_nbfc_multi_cloud_2.6_0010
oci,oracle.aks.clusters_public_access_disabled,oracle.aks.clusters_public_access_disabled,aks,security,oci,oracle.aks.clusters_public_access_disabled,soc2_multi_cloud_cc_6_1_0009
oci,oracle_monitoring_log_group_not_publicly_accessible,oracle_monitoring_log_group_not_publicly_accessible,unknown,security,oci,oracle_monitoring_log_group_not_publicly_accessible,iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.16_0071
oci,oracle_elb_insecure_ssl_ciphers,oracle_elb_insecure_ssl_ciphers,unknown,security,oci,oracle_elb_insecure_ssl_ciphers,iso27001_2022_multi_cloud_A.10.1_0001
oci,oracle_defender_ensure_notify_alerts_severity_is_high,oracle_defender_ensure_notify_alerts_severity_is_high,unknown,security,oci,oracle_defender_ensure_notify_alerts_severity_is_high,iso27001_2022_multi_cloud_A.5.16_0012;iso27001_2022_multi_cloud_A.5.22_0019
oci,oracle.redshift.cluster.audit.logging,oracle.redshift.cluster.audit.logging,redshift,security,oci,oracle.redshift.cluster.audit.logging,gdpr_multi_cloud_Article_30_Records_of_processing_activities_0002;gdpr_multi_cloud_Article_32_Security_of_processing_0003;hipaa_multi_cloud_164_308_a_1_ii_b_0002;hipaa_multi_cloud_164_308_a_1_ii_d_0003;hipaa_multi_cloud_164_308_a_3_ii_a_0005;hipaa_multi_cloud_164_308_a_4_ii_a_0009;hipaa_multi_cloud_164_312_a_2_iv_0025;hipaa_multi_cloud_164_312_b_0026;hipaa_multi_cloud_164_312_e_2_ii_0032
oci,oracle_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled,oracle_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled,unknown,security,oci,oracle_logging_log_metric_filter_and_alert_for_custom_role_changes_enabled,iso27001_2022_multi_cloud_A.8.15_0070;iso27001_2022_multi_cloud_A.8.16_0071
oci,oracle_postgresql_flexible_server_allow_access_services_disabled,oracle_postgresql_flexible_server_allow_access_services_disabled,unknown,security,oci,oracle_postgresql_flexible_server_allow_access_services_disabled,iso27001_2022_multi_cloud_A.8.3_0085
oci,"oracle.monitoring.log.group.retention.policy.specific.days.enabled,.oracle.object.storage.bucket.lifecycle.enabled","oracle.monitoring.log.group.retention.policy.specific.days.enabled,.oracle.object.storage.bucket.lifecycle.enabled",monitoring,security,oci,"oracle.monitoring.log.group.retention.policy.specific.days.enabled,.oracle.object.storage.bucket.lifecycle.enabled",pci_dss_v4_multi_cloud_10.7.2_0160;pci_dss_v4_multi_cloud_10.7.3_0161
oci,oracle_sagemaker_notebook_instance_encryption_enabled,oracle_sagemaker_notebook_instance_encryption_enabled,unknown,security,oci,oracle_sagemaker_notebook_instance_encryption_enabled,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle.identity.password.policy.expires.passwords.within.90.days.or.less,oracle.identity.password.policy.expires.passwords.within.90.days.or.less,identity,security,oci.identity,oracle.identity.password.policy.expires.passwords.within.90.days.or.less,nist_800_171_r2_multi_cloud_3_5_5_3.5.5_Prevent_reuse_of_identifiers_for_a_de_0045;nist_800_171_r2_multi_cloud_3_5_6_3.5.6_Disable_identifiers_after_a_defined_p_0046;nist_800_171_r2_multi_cloud_3_5_7_3.5.7_Enforce_a_minimum_password_complexity_0047;nist_800_171_r2_multi_cloud_3_5_8_3.5.8_Prohibit_password_reuse_for_a_specifi_0048
oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports,oracle_compute_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports,unknown,security,oci,oracle_compute_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports,iso27001_2022_multi_cloud_A.8.20_0076;iso27001_2022_multi_cloud_A.8.21_0077;iso27001_2022_multi_cloud_A.8.22_0078
oci,oracle.monitor.diagnostic_setting_with_appropriate_categories,oracle.monitor.diagnostic_setting_with_appropriate_categories,monitor,security,oci,oracle.monitor.diagnostic_setting_with_appropriate_categories,soc2_multi_cloud_cc_8_1_0020
oci,oracle_load_balancer_deletion_protection,oracle_load_balancer_deletion_protection,unknown,security,oci,oracle_load_balancer_deletion_protection,fedramp_moderate_multi_cloud_CM-2_2_0102;fedramp_moderate_multi_cloud_CM-2_3_0103;fedramp_moderate_multi_cloud_CM-2_7_0104;fedramp_moderate_multi_cloud_CM-3_1_0106;fedramp_moderate_multi_cloud_CM-3_2_0107;fedramp_moderate_multi_cloud_CM-3_4_0108;fedramp_moderate_multi_cloud_CM-3_6_0109;fedramp_moderate_multi_cloud_CP-2_1_0136;fedramp_moderate_multi_cloud_CP-2_2_0137;fedramp_moderate_multi_cloud_CP-2_3_0138;fedramp_moderate_multi_cloud_CP-2_5_0139;fedramp_moderate_multi_cloud_CP-2_8_0140;nist_800_53_rev5_multi_cloud_CM-2-a_0366;nist_800_53_rev5_multi_cloud_CM-3-a_0376;nist_800_53_rev5_multi_cloud_CP-2-a_0462;nist_800_53_rev5_multi_cloud_CP-2-d_0465;nist_800_53_rev5_multi_cloud_CP-2-e_0466;nist_800_53_rev5_multi_cloud_SC-22_1268
oci,oracle_accessanalyzer_enabled,oracle_accessanalyzer_enabled,unknown,security,oci,oracle_accessanalyzer_enabled,iso27001_2022_multi_cloud_A.8.3_0085
oci,oracle.database.instance.encryption_at_rest_enabled,oracle.database.instance.encryption_at_rest_enabled,database,security,oci.database,oracle.database.instance.encryption_at_rest_enabled,canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;canada_pbmm_moderate_multi_cloud_CCCS_SC-28_0144;fedramp_moderate_multi_cloud_CP-9_0160;fedramp_moderate_multi_cloud_SC-28_0357;nist_800_53_rev5_multi_cloud_CP-9_8_0508;nist_800_53_rev5_multi_cloud_SC-28_1_1280;nist_800_53_rev5_multi_cloud_SI-19_4_1445
oci,oracle.functions.function.not_publicly_accessible,oracle.functions.function.not_publicly_accessible,functions,security,oci,oracle.functions.function.not_publicly_accessible,canada_pbmm_moderate_multi_cloud_CCCS_AC-17_0013;canada_pbmm_moderate_multi_cloud_CCCS_SC-7_0132;fedramp_moderate_multi_cloud_AC-17_0034;fedramp_moderate_multi_cloud_SC-7_0332;nist_800_53_rev5_multi_cloud_AC-17_10_0141;nist_800_53_rev5_multi_cloud_AC-17_10_0142;nist_800_53_rev5_multi_cloud_AC-17_1_0140;nist_800_53_rev5_multi_cloud_AC-17_9_0150;nist_800_53_rev5_multi_cloud_AC-4_21_0070;nist_800_53_rev5_multi_cloud_SC-7_11_1196;nist_800_53_rev5_multi_cloud_SC-7_12_1197;nist_800_53_rev5_multi_cloud_SC-7_16_1201;nist_800_53_rev5_multi_cloud_SC-7_20_1207;nist_800_53_rev5_multi_cloud_SC-7_21_1208;nist_800_53_rev5_multi_cloud_SC-7_2_1206;nist_800_53_rev5_multi_cloud_SC-7_3_1217
oci,oracle_elasticache_redis_cluster_rest_encryption_enabled,oracle_elasticache_redis_cluster_rest_encryption_enabled,unknown,security,oci,oracle_elasticache_redis_cluster_rest_encryption_enabled,iso27001_2022_multi_cloud_A.8.11_0066;iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle.autonomous.cluster.audit_logging,oracle.autonomous.cluster.audit_logging,autonomous,security,oci,oracle.autonomous.cluster.audit_logging,canada_pbmm_moderate_multi_cloud_CCCS_AU-12_0033;canada_pbmm_moderate_multi_cloud_CCCS_AU-2_0024;canada_pbmm_moderate_multi_cloud_CCCS_AU-3_0025;canada_pbmm_moderate_multi_cloud_CCCS_AU-8_0030;canada_pbmm_moderate_multi_cloud_CCCS_CP-9_0059;fedramp_moderate_multi_cloud_AU-12_0081;fedramp_moderate_multi_cloud_AU-2_0058;fedramp_moderate_multi_cloud_AU-3_0059;fedramp_moderate_multi_cloud_AU-8_0074;fedramp_moderate_multi_cloud_CP-9_0160;nist_800_53_rev5_multi_cloud_AC-2_4_0011;nist_800_53_rev5_multi_cloud_AC-3_10_0031;nist_800_53_rev5_multi_cloud_AC-3_1_0029;nist_800_53_rev5_multi_cloud_AC-3_1_0030;nist_800_53_rev5_multi_cloud_AC-4_26_0075;nist_800_53_rev5_multi_cloud_AC-6_9_0100;nist_800_53_rev5_multi_cloud_AU-12_1_0274;nist_800_53_rev5_multi_cloud_AU-12_2_0275;nist_800_53_rev5_multi_cloud_AU-12_4_0277;nist_800_53_rev5_multi_cloud_AU-14_3_0288;nist_800_53_rev5_multi_cloud_SC-28_1_1280;nist_800_53_rev5_multi_cloud_SI-19_4_1445;nist_800_53_rev5_multi_cloud_SI-4_17_1373;nist_800_53_rev5_multi_cloud_SI-4_20_1377;nist_800_53_rev5_multi_cloud_SI-4_2_1376
oci,oracle.compute.instance.port_rdp_exposed_to_internet,oracle.compute.instance.port_rdp_exposed_to_internet,compute,security,oci.core,oracle.compute.instance.port_rdp_exposed_to_internet,soc2_multi_cloud_cc_6_6_0012
oci,oracle_documentdb_cluster_storage_encrypted,oracle_documentdb_cluster_storage_encrypted,unknown,security,oci,oracle_documentdb_cluster_storage_encrypted,iso27001_2022_multi_cloud_A.8.24_0080
oci,oracle.api.gateway_restapi_logging_enabled,oracle.api.gateway_restapi_logging_enabled,api,security,oci,oracle.api.gateway_restapi_logging_enabled,canada_pbmm_moderate_multi_cloud_CCCS_AU-12_0033;canada_pbmm_moderate_multi_cloud_CCCS_AU-2_0024;canada_pbmm_moderate_multi_cloud_CCCS_AU-3_0025;canada_pbmm_moderate_multi_cloud_CCCS_AU-8_0030;canada_pbmm_moderate_multi_cloud_CCCS_CA-7_0039;fedramp_moderate_multi_cloud_AU-12_0081;fedramp_moderate_multi_cloud_AU-2_0058;fedramp_moderate_multi_cloud_AU-3_0059;fedramp_moderate_multi_cloud_AU-8_0074;fedramp_moderate_multi_cloud_CA-7_0093;nist_800_53_rev5_multi_cloud_AC-4_26_0075;nist_800_53_rev5_multi_cloud_AU-10_1_0268;nist_800_53_rev5_multi_cloud_AU-10_2_0269;nist_800_53_rev5_multi_cloud_AU-10_3_0270;nist_800_53_rev5_multi_cloud_AU-10_4_0271;nist_800_53_rev5_multi_cloud_AU-10_5_0272;nist_800_53_rev5_multi_cloud_AU-12_1_0274;nist_800_53_rev5_multi_cloud_AU-12_2_0275;nist_800_53_rev5_multi_cloud_AU-12_3_0276;nist_800_53_rev5_multi_cloud_AU-12_4_0277;nist_800_53_rev5_multi_cloud_AU-14_3_0288;nist_800_53_rev5_multi_cloud_SI-4_17_1373
oci,oracle_codebuild_project_artifact_encryption,oracle_codebuild_project_artifact_encryption,unknown,security,oci,oracle_codebuild_project_artifact_encryption,iso27001_2022_multi_cloud_A.8.4_0091
oci,oracle.identity.policy.overly_permissive,oracle.identity.policy.overly_permissive,identity,security,oci.identity,oracle.identity.policy.overly_permissive,canada_pbmm_moderate_multi_cloud_CCCS_AC-6_0006;fedramp_moderate_multi_cloud_AC-6_0018
oci,oracle_glue_ml_transform_encrypted_at_rest,oracle_glue_ml_transform_encrypted_at_rest,unknown,security,oci,oracle_glue_ml_transform_encrypted_at_rest,iso27001_2022_multi_cloud_A.8.24_0080
