rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,python_client,check_client,implementable
aws.identitycenter.group.identitycenter_attached_policies_not_admin_star_configured,identitycenter,group,configuration_and_change_management,medium,identitycenter.group.configuration,security.configuration.identitycenter_group_identitycenter_attached_policies_not_admin_star_configured,boto3.sso-admin,boto3.sso-admin,MULTI_OP
aws.identitycenter.group.identitycenter_external_sharing_restricted_if_supported,identitycenter,group,configuration_and_change_management,medium,identitycenter.group.configuration,security.configuration.identitycenter_group_identitycenter_external_sharing_restricted_if_supported,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.group.identitycenter_membership_review_enabled_if_supported,identitycenter,group,configuration_and_change_management,medium,identitycenter.group.configuration,security.configuration.identitycenter_group_identitycenter_membership_review_enabled_if_supported,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.group.identitycenter_no_inline_policies_configured,identitycenter,group,configuration_and_change_management,medium,identitycenter.group.configuration,security.configuration.identitycenter_group_identitycenter_no_inline_policies_configured,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.identitycenter_attached_policies_not_admin_star_configured,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_identitycenter_attached_policies_not_admin_star_configured,boto3.sso-admin,boto3.sso-admin,MULTI_OP
aws.identitycenter.permissionset.identitycenter_no_inline_policies_configured,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_identitycenter_no_inline_policies_configured,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.identitycenter_trust_external_id_or_audience_required,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_identitycenter_trust_external_id_or_audience_required,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.identitycenter_trust_principals_allowlist_only_configured,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_identitycenter_trust_principals_allowlist_only_configured,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.identitycenter_workload_identity_federation_used_if_supported,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_identitycenter_workload_identity_federation_used_if_supported,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.keys_not_used_or_rotated_90_days_or_less_configured,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_keys_not_used_or_rotated_90_days_or_less_configured,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.max_session_duration_configured,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_max_session_duration_configured,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.no_user_managed_long_lived_keys_configured,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_no_user_managed_long_lived_keys_configured,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.scopes_or_roles_least_privilege,identitycenter,permissionset,identity_and_access_management,high,identitycenter.permissionset.access_control,identity_access.least_privilege.identitycenter_permissionset_scopes_or_roles_least_privilege,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.permissionset.session_duration_reasonable_if_applicable_configured,identitycenter,permissionset,configuration_and_change_management,medium,identitycenter.permissionset.configuration,security.configuration.identitycenter_permissionset_session_duration_reasonable_if_applicable_configured,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.user.access_keys_rotated_90_days_or_less_when_present,identitycenter,user,configuration_and_change_management,medium,identitycenter.user.configuration,security.configuration.identitycenter_user_access_keys_rotated_90_days_or_less_when_present,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.user.console_password_present_only_if_required,identitycenter,user,identity_and_access_management,critical,identitycenter.user.access_control,identity_access.authentication.identitycenter_user_console_password_present_only_if_required,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.user.identitycenter_inactive_90_days_disabled,identitycenter,user,configuration_and_change_management,medium,identitycenter.user.configuration,security.configuration.identitycenter_user_identitycenter_inactive_90_days_disabled,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.user.identitycenter_no_inline_policies_enabled,identitycenter,user,configuration_and_change_management,medium,identitycenter.user.configuration,security.configuration.identitycenter_user_identitycenter_no_inline_policies_enabled,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitycenter.user.mfa_required,identitycenter,user,identity_and_access_management,critical,identitycenter.user.access_control,identity_access.authentication.identitycenter_user_mfa_required,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.identitystore.group.admin_group_limited,identitystore,group,identity_and_access_management,medium,identitystore.group.membership,iam.access_control.identitystore_group_admin_group_limited,boto3.identitystore,boto3.identitystore,SCAN_ABLE
aws.identitystore.user.mfa_enrolled,identitystore,user,identity_and_access_management,medium,identitystore.user.mfa,iam.access_control.identitystore_user_mfa_enrolled,boto3.identitystore,boto3.identitystore,SCAN_ABLE
aws.inspector.resource.inspector_is_enabled,inspector,resource,configuration_and_change_management,medium,inspector.resource.configuration,security.configuration.inspector_resource_inspector_is_enabled,boto3.inspector2,boto3.inspector2,SCAN_ABLE
aws.inspector2.coverage.ecr_scanning_enabled,inspector2,coverage,configuration_and_change_management,medium,inspector2.coverage.scanning,configuration.inspector2_coverage_ecr_scanning_enabled,boto3.inspector2,boto3.inspector2,SCAN_ABLE
aws.inspector2.finding.critical_finding_not_open,inspector2,finding,configuration_and_change_management,critical,inspector2.finding.vulnerability,configuration.inspector2_finding_critical_not_open,boto3.inspector2,boto3.inspector2,SCAN_ABLE
aws.inspector2.organization.scanning_enabled,inspector2,organization,configuration_and_change_management,medium,inspector2.organization.configuration,configuration.inspector2_organization_scanning_enabled,boto3.inspector2,boto3.inspector2,SCAN_ABLE
aws.kinesis.stream_data_retention_period.stream_data_retention_period_configured,kinesis,stream_data_retention_period,data_protection_and_privacy,low,kinesis.stream_data_retention_period.data_protection,data_protection.data_lifecycle.kinesis_stream_data_retention_period_stream_data_retention_period_configured,boto3.kinesis,boto3.kinesis,SCAN_ABLE
aws.kinesisanalytics.application.network_private_only_configured,kinesisanalytics,application,network_security_and_connectivity,high,kinesisanalytics.application.network,network_security.network_access.kinesisanalytics_application_network_private_only_configured,boto3.kinesisanalyticsv2,boto3.kinesisanalyticsv2,SCAN_ABLE
aws.kinesisanalytics.application.role_least_privilege,kinesisanalytics,application,identity_and_access_management,high,kinesisanalytics.application.access_control,identity_access.least_privilege.kinesisanalytics_application_role_least_privilege,boto3.kinesisanalyticsv2,boto3.kinesisanalyticsv2,SCAN_ABLE
aws.kinesisanalytics.application.security_check_checkpoints_and_outputs_encrypted_configured,kinesisanalytics,application,data_protection_and_privacy,high,kinesisanalytics.application.encryption,data_protection.encryption_rest.kinesisanalytics_application_security_check_checkpoints_and_outputs_encrypted_configured,boto3.kinesisanalyticsv2,boto3.kinesisanalyticsv2,SCAN_ABLE
aws.kinesisfirehose.deliverystream.consumer_auth_required,kinesisfirehose,deliverystream,configuration_and_change_management,medium,kinesisfirehose.deliverystream.configuration,security.configuration.kinesisfirehose_deliverystream_consumer_auth_required,boto3.firehose,boto3.firehose,SCAN_ABLE
aws.kinesisfirehose.deliverystream.encryption_at_rest_enabled,kinesisfirehose,deliverystream,data_protection_and_privacy,high,kinesisfirehose.deliverystream.encryption,data_protection.encryption_rest.kinesisfirehose_deliverystream_encryption_at_rest_enabled,boto3.firehose,boto3.firehose,SCAN_ABLE
aws.kinesisfirehose.deliverystream.kinesisfirehose_destination_encrypted,kinesisfirehose,deliverystream,data_protection_and_privacy,high,kinesisfirehose.deliverystream.encryption,data_protection.encryption_rest.kinesisfirehose_deliverystream_kinesisfirehose_destination_encrypted,boto3.firehose,boto3.firehose,SCAN_ABLE
aws.kinesisfirehose.deliverystream.kinesisfirehose_destination_least_privilege,kinesisfirehose,deliverystream,identity_and_access_management,high,kinesisfirehose.deliverystream.access_control,identity_access.least_privilege.kinesisfirehose_deliverystream_kinesisfirehose_destination_least_privilege,boto3.firehose,boto3.firehose,SCAN_ABLE
aws.kinesisfirehose.deliverystream.logging_enabled,kinesisfirehose,deliverystream,logging_monitoring_and_alerting,medium,kinesisfirehose.deliverystream.logging,logging_monitoring.logging.kinesisfirehose_deliverystream_logging_enabled,boto3.firehose,boto3.firehose,SCAN_ABLE
aws.kinesisfirehose.deliverystream.private_network_only_if_supported,kinesisfirehose,deliverystream,network_security_and_connectivity,high,kinesisfirehose.deliverystream.network,network_security.network_access.kinesisfirehose_deliverystream_private_network_only_if_supported,boto3.firehose,boto3.firehose,SCAN_ABLE
aws.kinesisvideostreams.stream.encryption_at_rest_enabled,kinesisvideostreams,stream,data_protection_and_privacy,high,kinesisvideostreams.stream.encryption,data_protection.encryption_rest.kinesisvideostreams_stream_encryption_at_rest_enabled,boto3.kinesisvideo,boto3.kinesisvideo,SCAN_ABLE
aws.kinesisvideostreams.stream.encryption_in_transit_required,kinesisvideostreams,stream,data_protection_and_privacy,high,kinesisvideostreams.stream.encryption,data_protection.encryption_rest.kinesisvideostreams_stream_encryption_in_transit_required,boto3.kinesisvideo,boto3.kinesisvideo,SCAN_ABLE
aws.kinesisvideostreams.stream.retention_days_minimum_configured,kinesisvideostreams,stream,data_protection_and_privacy,low,kinesisvideostreams.stream.data_protection,data_protection.data_lifecycle.kinesisvideostreams_stream_retention_days_minimum_configured,boto3.kinesisvideo,boto3.kinesisvideo,SCAN_ABLE
aws.kms.key.certificate_expiration_configured,kms,key,configuration_and_change_management,medium,kms.key.configuration,security.configuration.kms_key_certificate_expiration_configured,boto3.kms,boto3.kms,SCAN_ABLE
aws.kms.key.customer_managed_keys_in_use,kms,key,configuration_and_change_management,medium,kms.key.configuration,security.configuration.kms_key_customer_managed_keys_in_use,boto3.kms,boto3.kms,SCAN_ABLE
aws.kms.key.lifecycle_policy_configured,kms,key,identity_and_access_management,high,kms.key.access_control,identity_access.least_privilege.kms_key_lifecycle_policy_configured,boto3.kms,boto3.kms,SCAN_ABLE
aws.kms.key.multi_region_disabled,kms,key,configuration_and_change_management,medium,kms.key.configuration,security.configuration.kms_key_multi_region_disabled,boto3.kms,boto3.kms,SCAN_ABLE
aws.kms.key.not_pending_deletion,kms,key,configuration_and_change_management,medium,kms.key.configuration,security.configuration.kms_key_not_pending_deletion,boto3.kms,boto3.kms,SCAN_ABLE
aws.kms.key.not_scheduled_for_deletion_configured,kms,key,configuration_and_change_management,medium,kms.key.configuration,security.configuration.kms_key_not_scheduled_for_deletion_configured,boto3.kms,boto3.kms,SCAN_ABLE
aws.kms.key.state_change_monitoring_enabled,kms,key,logging_monitoring_and_alerting,medium,kms.key.logging,logging_monitoring.monitoring.kms_key_state_change_monitoring_enabled,boto3.kms,boto3.kms,SCAN_ABLE
aws.lakeformation.data_lake_settings.change_audit_logging_enabled,lakeformation,data_lake_settings,logging_monitoring_and_alerting,medium,lakeformation.data_lake_settings.logging,logging_monitoring.logging.lakeformation_data_lake_settings_change_audit_logging_enabled,boto3.lakeformation,boto3.lakeformation,SCAN_ABLE
aws.lakeformation.data_lake_settings.mfa_required,lakeformation,data_lake_settings,identity_and_access_management,critical,lakeformation.data_lake_settings.access_control,identity_access.authentication.lakeformation_data_lake_settings_mfa_required,boto3.lakeformation,boto3.lakeformation,SCAN_ABLE
aws.lakeformation.data_lake_settings.rbac_least_privilege,lakeformation,data_lake_settings,identity_and_access_management,high,lakeformation.data_lake_settings.access_control,identity_access.least_privilege.lakeformation_data_lake_settings_rbac_least_privilege,boto3.lakeformation,boto3.lakeformation,SCAN_ABLE
aws.lambda.function.code_signing_config_present,lambda,function,configuration_and_change_management,medium,lambda.function.configuration,security.configuration.lambda_function_code_signing_config_present,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.environment_variables_kms_encryption_enabled,lambda,function,serverless_and_faas_security,high,lambda.function.function,serverless_paas.secret_management.environment_variables_encrypted,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.inside_vpc_configured,lambda,function,network_security_and_connectivity,high,lambda.function.network,network_security.network_access.lambda_function_inside_vpc_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.invoke_api_operations_cloudtrail_logging_enabled,lambda,function,logging_monitoring_and_alerting,medium,lambda.function.logging,logging_monitoring.logging.lambda_function_invoke_api_operations_cloudtrail_logging_enabled,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.not_publicly_accessible_configured,lambda,function,network_security_and_connectivity,high,lambda.function.network,network_security.network_access.lambda_function_not_publicly_accessible_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.reserved_concurrency_configured,lambda,function,configuration_and_change_management,medium,lambda.function.configuration,security.configuration.lambda_function_reserved_concurrency_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.resource_policy_cross_account_access_configured,lambda,function,identity_and_access_management,high,lambda.function.access_control,identity_access.least_privilege.lambda_function_resource_policy_cross_account_access_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.restrict_public_access_configured,lambda,function,network_security_and_connectivity,high,lambda.function.network,network_security.network_access.lambda_function_restrict_public_access_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.runtime_support_configured,lambda,function,configuration_and_change_management,medium,lambda.function.configuration,security.configuration.lambda_function_runtime_support_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.unique_iam_role_configured,lambda,function,identity_and_access_management,high,lambda.function.access_control,identity_access.least_privilege.lambda_function_unique_iam_role_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.url_authentication_configured,lambda,function,identity_and_access_management,critical,lambda.function.access_control,identity_access.authentication.lambda_function_url_authentication_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.url_cors_policy_configured,lambda,function,identity_and_access_management,high,lambda.function.access_control,identity_access.least_privilege.lambda_function_url_cors_policy_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.url_public_configured,lambda,function,network_security_and_connectivity,high,lambda.function.network,network_security.network_access.lambda_function_url_public_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.lambda.function.vpc_multi_az_configured,lambda,function,network_security_and_connectivity,high,lambda.function.network,network_security.network_access.lambda_function_vpc_multi_az_configured,boto3.lambda,boto3.lambda,SCAN_ABLE
aws.neptune.cluster.copy_tags_to_snapshots_configured,neptune,cluster,resilience_and_disaster_recovery,medium,neptune.cluster.backup_recovery,resilience.backup_recovery.neptune_cluster_copy_tags_to_snapshots_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.encryption_in_transit_enforced,neptune,cluster,data_protection_and_privacy,high,neptune.cluster.encryption,data_protection.encryption_rest.neptune_cluster_encryption_in_transit_enforced,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.iam_db_authentication_enabled,neptune,cluster,identity_and_access_management,high,neptune.cluster.access_control,identity_access.least_privilege.neptune_cluster_iam_db_authentication_enabled,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.neptune_multi_az_configured,neptune,cluster,configuration_and_change_management,medium,neptune.cluster.configuration,security.configuration.neptune_cluster_neptune_multi_az_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.neptune_storage_encrypted,neptune,cluster,data_protection_and_privacy,high,neptune.cluster.encryption,data_protection.encryption_rest.neptune_cluster_neptune_storage_encrypted,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.cluster.snapshot_encrypted,neptune,cluster,data_protection_and_privacy,high,neptune.cluster.encryption,data_protection.encryption_rest.neptune_cluster_snapshot_encrypted,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.neptune.security_configuration_review.security_configuration_review_configured,neptune,security_configuration_review,configuration_and_change_management,medium,neptune.security_configuration_review.configuration,security.configuration.neptune_security_configuration_review_security_configuration_review_configured,boto3.neptune,boto3.neptune,SCAN_ABLE
aws.networkfirewall.firewall.networkfirewall_multi_az_deployment_enabled,networkfirewall,firewall,network_security_and_connectivity,high,networkfirewall.firewall.network,network_security.network_access.networkfirewall_firewall_networkfirewall_multi_az_deployment_enabled,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.networkfirewall.firewall.networkfirewall_no_permit_any_configured,networkfirewall,firewall,network_security_and_connectivity,high,networkfirewall.firewall.network,network_security.network_access.networkfirewall_firewall_networkfirewall_no_permit_any_configured,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.networkfirewall.firewall.rule_groups_enabled,networkfirewall,firewall,configuration_and_change_management,medium,networkfirewall.firewall.configuration,security.configuration.networkfirewall_firewall_rule_groups_enabled,boto3.network-firewall,boto3.network-firewall,SCAN_ABLE
aws.parameterstore.parameter.kms_encryption_enabled,parameterstore,parameter,data_protection_and_privacy,high,parameterstore.parameter.encryption,data_protection.encryption_rest.parameterstore_parameter_kms_encryption_enabled,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.parameterstore.parameter.kms_key_configured,parameterstore,parameter,data_protection_and_privacy,high,parameterstore.parameter.encryption,data_protection.encryption_transit.parameterstore_parameter_kms_key_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.parameterstore.parameter.parameterstore_secure_string_type_for_sensitive_configured,parameterstore,parameter,configuration_and_change_management,medium,parameterstore.parameter.configuration,security.configuration.parameterstore_parameter_parameterstore_secure_string_type_for_sensitive_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.parameterstore.parameter.rbac_least_privilege,parameterstore,parameter,identity_and_access_management,high,parameterstore.parameter.access_control,identity_access.least_privilege.parameterstore_parameter_rbac_least_privilege,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.parameterstore.parameter.rotation_enabled_for_rotatable_secrets,parameterstore,parameter,configuration_and_change_management,medium,parameterstore.parameter.configuration,security.configuration.parameterstore_parameter_rotation_enabled_for_rotatable_secrets,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.rds.backup_retention_period.backup_retention_period_configured,rds,backup_retention_period,resilience_and_disaster_recovery,medium,rds.backup_retention_period.backup_recovery,resilience.backup_recovery.rds_backup_retention_period_backup_retention_period_configured,boto3.rds,boto3.rds,SCAN_ABLE
aws.rds.cluster.copy_tags_to_snapshots_configured,rds,cluster,resilience_and_disaster_recovery,medium,rds.cluster.backup_recovery,resilience.backup_recovery.rds_cluster_copy_tags_to_snapshots_configured,boto3.rds,boto3.rds,SCAN_ABLE
aws.rds.dbuser.iam_auth_preferred_configured,rds,dbuser,identity_and_access_management,high,rds.dbuser.access_control,identity_access.least_privilege.rds_dbuser_iam_auth_preferred_configured,boto3.rds,boto3.rds,SCAN_ABLE
aws.rds.instance.copy_tags_to_snapshots_configured,rds,instance,resilience_and_disaster_recovery,medium,rds.instance.backup_recovery,resilience.backup_recovery.rds_instance_copy_tags_to_snapshots_configured,boto3.rds,boto3.rds,SCAN_ABLE
aws.rds.instance.inside_vpc_configured,rds,instance,network_security_and_connectivity,high,rds.instance.network,network_security.network_access.rds_instance_inside_vpc_configured,boto3.rds,boto3.rds,SCAN_ABLE
aws.rds.instance.security_configuration_review_configured,rds,instance,configuration_and_change_management,medium,rds.instance.configuration,security.configuration.rds_instance_security_configuration_review_configured,boto3.rds,boto3.rds,SCAN_ABLE
aws.rds.parametergroup.insecure_features_disabled_if_applicable_configured,rds,parametergroup,configuration_and_change_management,medium,rds.parametergroup.configuration,security.configuration.rds_parametergroup_insecure_features_disabled_if_applicable_configured,boto3.rds,boto3.rds,SCAN_ABLE
aws.rds.parametergroup.require_ssl_configured,rds,parametergroup,data_protection_and_privacy,high,rds.parametergroup.encryption,data_protection.encryption_transit.rds_parametergroup_require_ssl_configured,boto3.rds,boto3.rds,SCAN_ABLE
aws.redshift.cluster.automatic_upgrades_configured,redshift,cluster,configuration_and_change_management,medium,redshift.cluster.configuration,security.configuration.redshift_cluster_automatic_upgrades_configured,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.cluster.enhanced_vpc_routing_configured,redshift,cluster,network_security_and_connectivity,high,redshift.cluster.network,network_security.network_access.redshift_cluster_enhanced_vpc_routing_configured,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.cluster.maintenance_settings_configured,redshift,cluster,configuration_and_change_management,medium,redshift.cluster.configuration,security.configuration.redshift_cluster_maintenance_settings_configured,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.endpointaccess.tls_required,redshift,endpointaccess,data_protection_and_privacy,high,redshift.endpointaccess.encryption,data_protection.encryption_transit.redshift_endpointaccess_tls_required,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.parametergroup.logging_enabled,redshift,parametergroup,logging_monitoring_and_alerting,medium,redshift.parametergroup.logging,logging_monitoring.logging.redshift_parametergroup_logging_enabled,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.parametergroup.redshift_insecure_features_disabled_if_applicable_configured,redshift,parametergroup,configuration_and_change_management,medium,redshift.parametergroup.configuration,security.configuration.redshift_parametergroup_redshift_insecure_features_disabled_if_applicable_configured,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.parametergroup.require_ssl_configured,redshift,parametergroup,data_protection_and_privacy,high,redshift.parametergroup.encryption,data_protection.encryption_transit.redshift_parametergroup_require_ssl_configured,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.parametergroup.tls_required,redshift,parametergroup,data_protection_and_privacy,high,redshift.parametergroup.encryption,data_protection.encryption_transit.redshift_parametergroup_tls_required,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.resource.backup_enabled,redshift,resource,resilience_and_disaster_recovery,medium,redshift.resource.backup_recovery,resilience.backup_recovery.redshift_resource_backup_enabled,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.redshift.user.iam_auth_preferred_configured,redshift,user,identity_and_access_management,high,redshift.user.access_control,identity_access.least_privilege.redshift_user_iam_auth_preferred_configured,boto3.redshift,boto3.redshift,SCAN_ABLE
aws.route53.healthcheck.alerts_configured,route53,healthcheck,configuration_and_change_management,medium,route53.healthcheck.configuration,security.configuration.route53_healthcheck_alerts_configured,boto3.route53,boto3.route53,SCAN_ABLE
aws.route53.hostedzone.route53_dnssec_enabled_if_supported,route53,hostedzone,configuration_and_change_management,medium,route53.hostedzone.configuration,security.configuration.route53_hostedzone_route53_dnssec_enabled_if_supported,boto3.route53,boto3.route53,SCAN_ABLE
aws.route53.recordset.route53_no_broad_wildcards_sensitive_zones_configured,route53,recordset,configuration_and_change_management,medium,route53.recordset.configuration,security.configuration.route53_recordset_route53_no_broad_wildcards_sensitive_zones_configured,boto3.route53,boto3.route53,SCAN_ABLE
aws.s3.bucket.public_read_prohibited_configured,s3,bucket,network_security_and_connectivity,high,s3.bucket.network,network_security.network_access.s3_bucket_public_read_prohibited_configured,boto3.s3,boto3.s3,SCAN_ABLE
aws.s3.macie_classification_jobs_status.macie_classification_jobs_status_configured,s3,macie_classification_jobs_status,configuration_and_change_management,medium,s3.macie_classification_jobs_status.configuration,security.configuration.s3_macie_classification_jobs_status_macie_classification_jobs_status_configured,boto3.s3,boto3.s3,SCAN_ABLE
aws.s3.website_https_only.website_https_only_configured,s3,website_https_only,configuration_and_change_management,medium,s3.website_https_only.configuration,security.configuration.s3_website_https_only_website_https_only_configured,boto3.s3,boto3.s3,SCAN_ABLE
aws.sagemaker.endpoint_config_prod_variant_instances.endpoint_config_prod_variant_instances_configured,sagemaker,endpoint_config_prod_variant_instances,configuration_and_change_management,medium,sagemaker.endpoint_config_prod_variant_instances.configuration,security.configuration.sagemaker_endpoint_config_prod_variant_instances_endpoint_config_prod_variant_instances_configured,boto3.sagemaker,boto3.sagemaker,SCAN_ABLE
aws.sagemaker.flowdefinition.sagemaker_artifacts_encrypted,sagemaker,flowdefinition,data_protection_and_privacy,high,sagemaker.flowdefinition.encryption,data_protection.encryption_rest.sagemaker_flowdefinition_sagemaker_artifacts_encrypted,boto3.sagemaker,boto3.sagemaker,SCAN_ABLE
aws.sagemaker.instance.vpc_settings_configured,sagemaker,instance,network_security_and_connectivity,high,sagemaker.instance.network,network_security.network_access.sagemaker_instance_vpc_settings_configured,boto3.sagemaker,boto3.sagemaker,SCAN_ABLE
aws.sagemaker.modelpackage.sagemaker_package_approved_configured,sagemaker,modelpackage,configuration_and_change_management,medium,sagemaker.modelpackage.configuration,security.configuration.sagemaker_modelpackage_sagemaker_package_approved_configured,boto3.sagemaker,boto3.sagemaker,SCAN_ABLE
aws.sagemaker.models_vpc_settings_configured.models_vpc_settings_configured_configured,sagemaker,models_vpc_settings_configured,network_security_and_connectivity,high,sagemaker.models_vpc_settings_configured.network,network_security.network_access.sagemaker_models_vpc_settings_configured_models_vpc_settings_configured_configured,boto3.sagemaker,boto3.sagemaker,SCAN_ABLE
aws.sagemaker.trainingjob.sagemaker_input_output_encrypted,sagemaker,trainingjob,data_protection_and_privacy,high,sagemaker.trainingjob.encryption,data_protection.encryption_rest.sagemaker_trainingjob_sagemaker_input_output_encrypted,boto3.sagemaker,boto3.sagemaker,SCAN_ABLE
aws.sagemaker.trainingjob.vpc_configured,sagemaker,trainingjob,network_security_and_connectivity,high,sagemaker.trainingjob.network,network_security.network_access.sagemaker_trainingjob_vpc_configured,boto3.sagemaker,boto3.sagemaker,SCAN_ABLE
aws.sagemaker.transformjob.sagemaker_input_output_encrypted,sagemaker,transformjob,data_protection_and_privacy,high,sagemaker.transformjob.encryption,data_protection.encryption_rest.sagemaker_transformjob_sagemaker_input_output_encrypted,boto3.sagemaker,boto3.sagemaker,SCAN_ABLE
aws.savingsplans.savingsplan.billing_admins_mfa_required,savingsplans,savingsplan,identity_and_access_management,critical,savingsplans.savingsplan.access_control,identity_access.authentication.savingsplans_savingsplan_billing_admins_mfa_required,boto3.savingsplans,boto3.savingsplans,SCAN_ABLE
aws.savingsplans.savingsplan.purchase_permissions_restricted,savingsplans,savingsplan,identity_and_access_management,high,savingsplans.savingsplan.access_control,identity_access.least_privilege.savingsplans_savingsplan_purchase_permissions_restricted,boto3.savingsplans,boto3.savingsplans,SCAN_ABLE
aws.savingsplans.savingsplan.savingsplans_approval_workflow_required,savingsplans,savingsplan,configuration_and_change_management,medium,savingsplans.savingsplan.configuration,security.configuration.savingsplans_savingsplan_savingsplans_approval_workflow_required,boto3.savingsplans,boto3.savingsplans,SCAN_ABLE
aws.securityhub.action.rbac_least_privilege,securityhub,action,identity_and_access_management,high,securityhub.action.access_control,identity_access.least_privilege.securityhub_action_rbac_least_privilege,boto3.securityhub,boto3.securityhub,SCAN_ABLE
aws.securityhub.action.securityhub_storage_encrypted_and_private,securityhub,action,data_protection_and_privacy,high,securityhub.action.encryption,data_protection.encryption_rest.securityhub_action_securityhub_storage_encrypted_and_private,boto3.securityhub,boto3.securityhub,SCAN_ABLE
aws.securityhub.action.versioning_and_immutability_enabled,securityhub,action,data_protection_and_privacy,low,securityhub.action.data_protection,data_protection.data_lifecycle.securityhub_action_versioning_and_immutability_enabled,boto3.securityhub,boto3.securityhub,SCAN_ABLE
aws.securityhub.finding.alert_destinations_configured,securityhub,finding,configuration_and_change_management,medium,securityhub.finding.configuration,security.configuration.securityhub_finding_alert_destinations_configured,boto3.securityhub,boto3.securityhub,SCAN_ABLE
