rule_id,yaml_service,yaml_resource_kind,domain,severity,scope,assertion_id,python_client,check_client,implementable
aws.ssm.document.ssm_secrets_encrypted,ssm,document,data_protection_and_privacy,high,ssm.document.encryption,data_protection.encryption_rest.ssm_document_ssm_secrets_encrypted,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.document.ssm_storage_encrypted_and_private,ssm,document,data_protection_and_privacy,high,ssm.document.encryption,data_protection.encryption_rest.ssm_document_ssm_storage_encrypted_and_private,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.maintenance_window.execution_roles_least_privilege,ssm,maintenance_window,identity_and_access_management,high,ssm.maintenance_window.access_control,identity_access.least_privilege.ssm_maintenance_window_execution_roles_least_privilege,boto3.ssm,boto3.iam,SCAN_ABLE
aws.ssm.maintenance_window.ssm_window_configured,ssm,maintenance_window,configuration_and_change_management,medium,ssm.maintenance_window.configuration,security.configuration.ssm_maintenance_window_ssm_window_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.managed.ssm_compliant_patching_configured,ssm,managed,configuration_and_change_management,medium,ssm.managed.configuration,security.configuration.ssm_managed_ssm_compliant_patching_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.patchbaseline.ssm_approval_rules_configured,ssm,patchbaseline,configuration_and_change_management,medium,ssm.patchbaseline.configuration,security.configuration.ssm_patchbaseline_ssm_approval_rules_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.patchbaseline.ssm_baseline_defined_for_os_families_configured,ssm,patchbaseline,configuration_and_change_management,medium,ssm.patchbaseline.configuration,security.configuration.ssm_patchbaseline_ssm_baseline_defined_for_os_families_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.patchbaseline.ssm_exemptions_have_expiry_and_owner_configured,ssm,patchbaseline,configuration_and_change_management,medium,ssm.patchbaseline.configuration,security.configuration.ssm_patchbaseline_ssm_exemptions_have_expiry_and_owner_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.patchbaseline.ssm_maintenance_windows_configured,ssm,patchbaseline,configuration_and_change_management,medium,ssm.patchbaseline.configuration,security.configuration.ssm_patchbaseline_ssm_maintenance_windows_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.patchbaseline.ssm_required_controls_present,ssm,patchbaseline,configuration_and_change_management,medium,ssm.patchbaseline.configuration,security.configuration.ssm_patchbaseline_ssm_required_controls_present,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.patchgroup.ssm_approval_rules_configured,ssm,patchgroup,configuration_and_change_management,medium,ssm.patchgroup.configuration,security.configuration.ssm_patchgroup_ssm_approval_rules_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.patchgroup.ssm_baseline_defined_for_os_families_configured,ssm,patchgroup,configuration_and_change_management,medium,ssm.patchgroup.configuration,security.configuration.ssm_patchgroup_ssm_baseline_defined_for_os_families_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.patchgroup.ssm_maintenance_windows_configured,ssm,patchgroup,configuration_and_change_management,medium,ssm.patchgroup.configuration,security.configuration.ssm_patchgroup_ssm_maintenance_windows_configured,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.ssm.restapi.public_access_restricted,ssm,restapi,network_security_and_connectivity,high,ssm.restapi.network,network_security.network_access.ssm_restapi_public_access_restricted,boto3.ssm,boto3.ssm,SCAN_ABLE
aws.sso.permissionset.no_inline_policy,sso,permissionset,identity_and_access_management,medium,sso.permissionset.policy,iam.access_control.sso_permissionset_no_inline_policy,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.sso.permissionset.session_duration_max_1_hour,sso,permissionset,identity_and_access_management,medium,sso.permissionset.session,iam.access_control.sso_permissionset_session_duration_max_1_hour,boto3.sso-admin,boto3.sso-admin,SCAN_ABLE
aws.stepfunctions.resource.statemachine_logging_enabled,stepfunctions,resource,logging_monitoring_and_alerting,medium,stepfunctions.resource.logging,logging_monitoring.logging.stepfunctions_resource_statemachine_logging_enabled,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.change_audit_logging_enabled,stepfunctions,statemachine,logging_monitoring_and_alerting,medium,stepfunctions.statemachine.logging,logging_monitoring.logging.stepfunctions_statemachine_change_audit_logging_enabled,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.disallowed_attribute_keys_blocked,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_disallowed_attribute_keys_blocked,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.execution_role_least_privilege,stepfunctions,statemachine,identity_and_access_management,high,stepfunctions.statemachine.access_control,identity_access.least_privilege.stepfunctions_statemachine_execution_role_least_privilege,boto3.stepfunctions,boto3.iam,SCAN_ABLE
aws.stepfunctions.statemachine.execution_roles_least_privilege,stepfunctions,statemachine,identity_and_access_management,high,stepfunctions.statemachine.access_control,identity_access.least_privilege.stepfunctions_statemachine_execution_roles_least_privilege,boto3.stepfunctions,boto3.iam,SCAN_ABLE
aws.stepfunctions.statemachine.iam_role_least_privileged_configured,stepfunctions,statemachine,identity_and_access_management,high,stepfunctions.statemachine.access_control,identity_access.least_privilege.stepfunctions_statemachine_iam_role_least_privileged_configured,boto3.stepfunctions,boto3.iam,SCAN_ABLE
aws.stepfunctions.statemachine.kms_encryption_enabled,stepfunctions,statemachine,data_protection_and_privacy,high,stepfunctions.statemachine.encryption,data_protection.encryption_rest.stepfunctions_statemachine_kms_encryption_enabled,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.logging_enabled,stepfunctions,statemachine,logging_monitoring_and_alerting,medium,stepfunctions.statemachine.logging,logging_monitoring.logging.stepfunctions_statemachine_logging_enabled,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.network_private_only_configured,stepfunctions,statemachine,network_security_and_connectivity,high,stepfunctions.statemachine.network,network_security.network_access.stepfunctions_statemachine_network_private_only_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.private_networking_enforced,stepfunctions,statemachine,network_security_and_connectivity,high,stepfunctions.statemachine.network,network_security.network_access.stepfunctions_statemachine_private_networking_enforced,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.sensitive_keys_require_secret_type_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_sensitive_keys_require_secret_type_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_allowed_values_defined_if_applicable_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_allowed_values_defined_if_applicable_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_allowlist_defined_when_applicable_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_allowlist_defined_when_applicable_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_approval_steps_required_for_destructive_actions,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_approval_steps_required_for_destructive_actions,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_artifacts_encrypted_and_private,stepfunctions,statemachine,data_protection_and_privacy,high,stepfunctions.statemachine.encryption,data_protection.encryption_rest.stepfunctions_statemachine_stepfunctions_artifacts_encrypted_and_private,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_artifacts_private_and_encrypted,stepfunctions,statemachine,data_protection_and_privacy,high,stepfunctions.statemachine.encryption,data_protection.encryption_rest.stepfunctions_statemachine_stepfunctions_artifacts_private_and_encrypted,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_attributes_no_plaintext_secrets_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_attributes_no_plaintext_secrets_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_default_not_sensitive_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_default_not_sensitive_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_environment_no_plaintext_secrets_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_environment_no_plaintext_secrets_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_integrations_least_privilege,stepfunctions,statemachine,identity_and_access_management,high,stepfunctions.statemachine.access_control,identity_access.least_privilege.stepfunctions_statemachine_stepfunctions_integrations_least_privilege,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_logs_and_metrics_enabled,stepfunctions,statemachine,logging_monitoring_and_alerting,medium,stepfunctions.statemachine.logging,logging_monitoring.logging.stepfunctions_statemachine_stepfunctions_logs_and_metrics_enabled,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_max_length_defined_if_applicable_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_max_length_defined_if_applicable_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_max_length_defined_when_applicable_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_max_length_defined_when_applicable_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_min_length_defined_if_applicable_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_min_length_defined_if_applicable_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_min_length_defined_when_applicable_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_min_length_defined_when_applicable_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_only_expected_params_bound_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_only_expected_params_bound_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_pattern_defined_if_applicable_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_pattern_defined_if_applicable_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_pattern_defined_when_applicable_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_pattern_defined_when_applicable_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_secret_refs_resolved_at_runtime_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_secret_refs_resolved_at_runtime_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_sensitive_params_not_logged_configured,stepfunctions,statemachine,logging_monitoring_and_alerting,medium,stepfunctions.statemachine.logging,logging_monitoring.logging.stepfunctions_statemachine_stepfunctions_sensitive_params_not_logged_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_signed_and_verified,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_signed_and_verified,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_storage_encrypted,stepfunctions,statemachine,data_protection_and_privacy,high,stepfunctions.statemachine.encryption,data_protection.encryption_rest.stepfunctions_statemachine_stepfunctions_storage_encrypted,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_storage_private_configured,stepfunctions,statemachine,network_security_and_connectivity,high,stepfunctions.statemachine.network,network_security.network_access.stepfunctions_statemachine_stepfunctions_storage_private_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_type_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_type_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_value_from_secrets_manager_when_sensitive_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_value_from_secrets_manager_when_sensitive_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_values_not_plaintext_secret_configured,stepfunctions,statemachine,configuration_and_change_management,medium,stepfunctions.statemachine.configuration,security.configuration.stepfunctions_statemachine_stepfunctions_values_not_plaintext_secret_configured,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.stepfunctions.statemachine.stepfunctions_version_immutability_enforced,stepfunctions,statemachine,data_protection_and_privacy,low,stepfunctions.statemachine.data_protection,data_protection.data_lifecycle.stepfunctions_statemachine_stepfunctions_version_immutability_enforced,boto3.stepfunctions,boto3.stepfunctions,SCAN_ABLE
aws.storagegateway.gateway.encryption_at_rest_enabled,storagegateway,gateway,data_protection_and_privacy,high,storagegateway.gateway.encryption,data_protection.encryption_rest.storagegateway_gateway_encryption_at_rest_enabled,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.storagegateway.gateway.kms_key_policy_least_privilege,storagegateway,gateway,data_protection_and_privacy,high,storagegateway.gateway.encryption,data_protection.encryption_transit.storagegateway_gateway_kms_key_policy_least_privilege,boto3.storagegateway,boto3.kms,SCAN_ABLE
aws.storagegateway.gateway.private_network_only_configured,storagegateway,gateway,network_security_and_connectivity,high,storagegateway.gateway.network,network_security.network_access.storagegateway_gateway_private_network_only_configured,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.storagegateway.gateway.snapshots_enabled,storagegateway,gateway,resilience_and_disaster_recovery,medium,storagegateway.gateway.backup_recovery,resilience.backup_recovery.storagegateway_gateway_snapshots_enabled,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.storagegateway.resource.fileshare_encryption_enabled,storagegateway,resource,data_protection_and_privacy,high,storagegateway.resource.encryption,data_protection.encryption_rest.storagegateway_resource_fileshare_encryption_enabled,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.storagegateway.volume.encryption_at_rest_enabled,storagegateway,volume,data_protection_and_privacy,high,storagegateway.volume.encryption,data_protection.encryption_rest.storagegateway_volume_encryption_at_rest_enabled,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.storagegateway.volume.kms_key_policy_least_privilege,storagegateway,volume,data_protection_and_privacy,high,storagegateway.volume.encryption,data_protection.encryption_transit.storagegateway_volume_kms_key_policy_least_privilege,boto3.storagegateway,boto3.kms,SCAN_ABLE
aws.storagegateway.volume.private_network_only_configured,storagegateway,volume,network_security_and_connectivity,high,storagegateway.volume.network,network_security.network_access.storagegateway_volume_private_network_only_configured,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.storagegateway.volume.snapshots_enabled,storagegateway,volume,resilience_and_disaster_recovery,medium,storagegateway.volume.backup_recovery,resilience.backup_recovery.storagegateway_volume_snapshots_enabled,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.storagegateway.volume.snapshots_encrypted,storagegateway,volume,data_protection_and_privacy,high,storagegateway.volume.encryption,data_protection.encryption_rest.storagegateway_volume_snapshots_encrypted,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.storagegateway.volume.storagegateway_cmk_cmek_configured,storagegateway,volume,configuration_and_change_management,medium,storagegateway.volume.configuration,security.configuration.storagegateway_volume_storagegateway_cmk_cmek_configured,boto3.storagegateway,boto3.storagegateway,SCAN_ABLE
aws.timestream.database.check_encryption_at_rest_enabled,timestream,database,data_protection_and_privacy,high,timestream.database.encryption,data_protection.encryption_rest.timestream_database_check_encryption_at_rest_enabled,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.database.iam_or_managed_identity_auth_enabled_if_supported,timestream,database,identity_and_access_management,high,timestream.database.access_control,identity_access.least_privilege.timestream_database_iam_or_managed_identity_auth_enabled_if_supported,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.database.require_tls_in_transit_configured,timestream,database,data_protection_and_privacy,high,timestream.database.encryption,data_protection.encryption_transit.timestream_database_require_tls_in_transit_configured,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.resource.cloudtrail_management_and_data_logging_enabled,timestream,resource,logging_monitoring_and_alerting,medium,timestream.resource.logging,logging_monitoring.logging.timestream_resource_cloudtrail_management_and_data_logging_enabled,boto3.timestream-query,boto3.cloudtrail,SCAN_ABLE
aws.timestream.resource.cloudwatch_monitoring_and_alerting_enabled,timestream,resource,logging_monitoring_and_alerting,medium,timestream.resource.logging,logging_monitoring.monitoring.timestream_resource_cloudwatch_monitoring_and_alerting_enabled,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.resource.iam_fine_grained_access_control_enabled,timestream,resource,identity_and_access_management,high,timestream.resource.access_control,identity_access.least_privilege.timestream_resource_iam_fine_grained_access_control_enabled,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.resource.security_configuration_compliance_configured,timestream,resource,compliance_and_governance,medium,timestream.resource.compliance,compliance.policy_enforcement.timestream_resource_security_configuration_compliance_configured,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.resource.timestream_ingestion_secure_protocol_configured,timestream,resource,configuration_and_change_management,medium,timestream.resource.configuration,security.configuration.timestream_resource_timestream_ingestion_secure_protocol_configured,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.table.iam_or_managed_identity_auth_enabled_if_supported,timestream,table,identity_and_access_management,high,timestream.table.access_control,identity_access.least_privilege.timestream_table_iam_or_managed_identity_auth_enabled_if_supported,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.table.private_network_only_if_supported,timestream,table,network_security_and_connectivity,high,timestream.table.network,network_security.network_access.timestream_table_private_network_only_if_supported,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.timestream.table.require_tls_in_transit_configured,timestream,table,data_protection_and_privacy,high,timestream.table.encryption,data_protection.encryption_transit.timestream_table_require_tls_in_transit_configured,boto3.timestream-query,boto3.timestream-query,SCAN_ABLE
aws.transfer.resource.server_in_transit_encryption_enabled,transfer,resource,data_protection_and_privacy,high,transfer.resource.encryption,data_protection.encryption_rest.transfer_resource_server_in_transit_encryption_enabled,boto3.transfer,boto3.transfer,SCAN_ABLE
aws.vpc.customergateway.api_dns_hostnames_and_support_configured,vpc,customergateway,configuration_and_change_management,medium,vpc.customergateway.configuration,security.configuration.vpc_customergateway_api_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.customergateway.flow_logging_enabled,vpc,customergateway,logging_monitoring_and_alerting,medium,vpc.customergateway.logging,logging_monitoring.logging.vpc_customergateway_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.customergateway.route_tables_no_unintended_internet_paths_configured,vpc,customergateway,configuration_and_change_management,medium,vpc.customergateway.configuration,security.configuration.vpc_customergateway_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.different_regions.different_regions_configured,vpc,different_regions,configuration_and_change_management,medium,vpc.different_regions.configuration,security.configuration.vpc_different_regions_different_regions_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.endpoint_connections_trust_boundaries.endpoint_connections_trust_boundaries_configured,vpc,endpoint_connections_trust_boundaries,configuration_and_change_management,medium,vpc.endpoint_connections_trust_boundaries.configuration,security.configuration.vpc_endpoint_connections_trust_boundaries_endpoint_connections_trust_boundaries_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.endpoint_services_allowed_principals_trust_boundaries.endpoint_principals_trust_boundaries_configured,vpc,endpoint_services_allowed_principals_trust_boundaries,configuration_and_change_management,medium,vpc.endpoint_services_allowed_principals_trust_boundaries.configuration,security.configuration.vpc_endpoint_services_allowed_principals_trust_boundaries_endpoint_principals_trust_boundaries_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.flow.logging_enabled,vpc,flow,logging_monitoring_and_alerting,medium,vpc.flow.logging,logging_monitoring.logging.vpc_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.internetgateway.api_dns_hostnames_and_support_configured,vpc,internetgateway,configuration_and_change_management,medium,vpc.internetgateway.configuration,security.configuration.vpc_internetgateway_api_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.internetgateway.flow_logging_enabled,vpc,internetgateway,logging_monitoring_and_alerting,medium,vpc.internetgateway.logging,logging_monitoring.logging.vpc_internetgateway_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.internetgateway.route_tables_no_unintended_internet_paths_configured,vpc,internetgateway,configuration_and_change_management,medium,vpc.internetgateway.configuration,security.configuration.vpc_internetgateway_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.nacl_ingress_restricted_ports_22_3389.nacl_ingress_restricted_ports_22_3389_configured,vpc,nacl_ingress_restricted_ports_22_3389,configuration_and_change_management,medium,vpc.nacl_ingress_restricted_ports_22_3389.configuration,security.configuration.vpc_nacl_ingress_restricted_ports_22_3389_nacl_ingress_restricted_ports_22_3389_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.natgateway.api_dns_hostnames_and_support_configured,vpc,natgateway,configuration_and_change_management,medium,vpc.natgateway.configuration,security.configuration.vpc_natgateway_api_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.natgateway.flow_logging_enabled,vpc,natgateway,logging_monitoring_and_alerting,medium,vpc.natgateway.logging,logging_monitoring.logging.vpc_natgateway_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.natgateway.route_tables_no_unintended_internet_paths_configured,vpc,natgateway,configuration_and_change_management,medium,vpc.natgateway.configuration,security.configuration.vpc_natgateway_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.network.acl_unused_configured,vpc,network,configuration_and_change_management,medium,vpc.network.configuration,security.configuration.vpc_network_acl_unused_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.network.security_monitored,vpc,network,logging_monitoring_and_alerting,medium,vpc.network.logging,logging_monitoring.monitoring.vpc_network_security_monitored,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.network_interface.flow_logging_enabled,vpc,network_interface,logging_monitoring_and_alerting,medium,vpc.network_interface.logging,logging_monitoring.logging.vpc_network_interface_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.network_interface.network_dns_hostnames_and_support_configured,vpc,network_interface,network_security_and_connectivity,high,vpc.network_interface.network,network_security.network_access.vpc_network_interface_network_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.network_interface.route_tables_no_unintended_internet_paths_configured,vpc,network_interface,configuration_and_change_management,medium,vpc.network_interface.configuration,security.configuration.vpc_network_interface_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.networkacl.flow_logging_enabled,vpc,networkacl,logging_monitoring_and_alerting,medium,vpc.networkacl.logging,logging_monitoring.logging.vpc_networkacl_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.networkacl.network_dns_hostnames_and_support_configured,vpc,networkacl,network_security_and_connectivity,high,vpc.networkacl.network,network_security.network_access.vpc_networkacl_network_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.networkacl.route_tables_no_unintended_internet_paths_configured,vpc,networkacl,configuration_and_change_management,medium,vpc.networkacl.configuration,security.configuration.vpc_networkacl_route_tables_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.peering_routing_tables_with_least_privilege.privilege,vpc,peering_routing_tables_with_least_privilege,identity_and_access_management,high,vpc.peering_routing_tables_with_least_privilege.access_control,identity_access.least_privilege.vpc_peering_routing_tables_with_least_privilege_privilege,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.resource.endpoint_for_ec2_enabled,vpc,resource,configuration_and_change_management,medium,vpc.resource.configuration,security.configuration.vpc_resource_endpoint_for_ec2_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.resource.endpoint_multi_az_enabled,vpc,resource,configuration_and_change_management,medium,vpc.resource.configuration,security.configuration.vpc_resource_endpoint_multi_az_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.resource.flow_log_active_rejects_enabled,vpc,resource,logging_monitoring_and_alerting,medium,vpc.resource.logging,logging_monitoring.logging.vpc_resource_flow_log_active_rejects_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.resource.flow_logging_enabled,vpc,resource,logging_monitoring_and_alerting,medium,vpc.resource.logging,logging_monitoring.logging.vpc_resource_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.routetable.dns_hostnames_and_support_configured,vpc,routetable,configuration_and_change_management,medium,vpc.routetable.configuration,security.configuration.vpc_routetable_dns_hostnames_and_support_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.routetable.flow_logging_enabled,vpc,routetable,logging_monitoring_and_alerting,medium,vpc.routetable.logging,logging_monitoring.logging.vpc_routetable_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.routetable.s_no_unintended_internet_paths_configured,vpc,routetable,configuration_and_change_management,medium,vpc.routetable.configuration,security.configuration.vpc_routetable_s_no_unintended_internet_paths_configured,boto3.ec2,boto3.ec2,SCAN_ABLE
aws.vpc.securitygroup.flow_logging_enabled,vpc,securitygroup,logging_monitoring_and_alerting,medium,vpc.securitygroup.logging,logging_monitoring.logging.vpc_securitygroup_flow_logging_enabled,boto3.ec2,boto3.ec2,SCAN_ABLE
