rule_id,provider,service,category,severity,title,description,check_type,complexity,frameworks,compliance_ids,source_file
ibm.vsi.instance.port_cassandra_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_cassandra_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_cifs_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_cifs_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_elasticsearch_kibana_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_elasticsearch_kibana_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_ftp_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_ftp_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_kafka_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_kafka_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_kerberos_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_kerberos_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_ldap_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_ldap_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_memcached_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_memcached_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_mongodb_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_mongodb_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_mysql_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_mysql_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_oracle_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_oracle_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_postgresql_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_postgresql_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_rdp_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_rdp_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_redis_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_redis_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_sqlserver_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_sqlserver_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_ssh_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_ssh_exposed_to_internet_configured.yaml
ibm.vsi.instance.port_telnet_exposed_to_internet_configured,ibm,vsi,instance,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.instance.port_telnet_exposed_to_internet_configured.yaml
ibm.vsi.instance.profile_attached_configured,ibm,vsi,instance,MEDIUM,"3_1_1: 3.1.1 Limit system access to authorized users, processes acting on behalf","3_1_1: 3.1.1 Limit system access to authorized users, processes acting on behalf",config,L2_API_CONFIG,ISO27001_2022;NIST_800_171,iso27001_2022_A.8.2;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;nist_800_171_r2_3_1_1;...(+1 more),ibm_rule_config/vsi/ibm.vsi.instance.profile_attached_configured.yaml
ibm.vsi.instance.ssh_key_authentication_enabled,ibm,vsi,instance,MEDIUM,Authentication Framework - SSH Key Authentication,Authentication Framework - SSH Key Authentication,config,L1_API_BOOLEAN,RBI_BANK,rbi_bank_9.1,ibm_rule_config/vsi/ibm.vsi.instance.ssh_key_authentication_enabled.yaml
ibm.vsi.instance.uses_single_eni_configured,ibm,vsi,instance,MEDIUM,Network Security,Network Security,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.instance.uses_single_eni_configured.yaml
ibm.vsi.profile.metadata_service_required,ibm,vsi,profile,MEDIUM,Network Security,Network Security,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.profile.metadata_service_required.yaml
ibm.vsi.profile.no_secrets_enforced,ibm,vsi,profile,MEDIUM,Network Security,Network Security,config,L2_API_CONFIG,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.profile.no_secrets_enforced.yaml
ibm.vsi.networkacl.allow_ingress_any_port_restricted,ibm,vsi,networkacl,MEDIUM,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,config,L3_API_LIST_CROSS,HIPAA;ISO27001_2022;NIST_800_171;SOC2,hipaa_164_308_a_1_ii_b;hipaa_164_312_e_1;iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;...(+12 more),ibm_rule_config/vsi/ibm.vsi.networkacl.allow_ingress_any_port_restricted.yaml
ibm.vsi.networkacl.allow_ingress_tcp_port_22_restricted,ibm,vsi,networkacl,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L3_API_LIST_CROSS,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.networkacl.allow_ingress_tcp_port_22_restricted.yaml
ibm.vsi.networkacl.allow_ingress_tcp_port_3389_restricted,ibm,vsi,networkacl,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L3_API_LIST_CROSS,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.networkacl.allow_ingress_tcp_port_3389_restricted.yaml
ibm.vsi.networkacl.unused_disabled,ibm,vsi,networkacl,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.networkacl.unused_disabled.yaml
ibm.vsi.securitygroup.allow_ingress_from_internet_to_any_port_restricted,ibm,vsi,securitygroup,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L3_API_LIST_CROSS,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.securitygroup.allow_ingress_from_internet_to_any_port_restricted.yaml
ibm.vsi.securitygroup.allow_ingress_from_internet_to_high_risk_tcp_ports_restricted,ibm,vsi,securitygroup,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L3_API_LIST_CROSS,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.securitygroup.allow_ingress_from_internet_to_high_risk_tcp_ports_restricted.yaml
ibm.vsi.securitygroup.allow_ingress_from_internet_to_tcp_port_telnet_23_restricted,ibm,vsi,securitygroup,MEDIUM,CC6.6 The entity implements logical access security measures to protect against,CC6.6 The entity implements logical access security measures to protect against,config,L3_API_LIST_CROSS,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_6,ibm_rule_config/vsi/ibm.vsi.securitygroup.allow_ingress_from_internet_to_tcp_port_telnet_23_restricted.yaml
ibm.vsi.securitygroup.common_ports_restricted,ibm,vsi,securitygroup,MEDIUM,Implement secure configurations for hardware and software,Implement secure configurations for hardware and software,config,L3_API_LIST_CROSS,CISA_CE;RBI_NBFC,cisa_ce_v1_Booting_Up_4;rbi_nbfc_2.8,ibm_rule_config/vsi/ibm.vsi.securitygroup.common_ports_restricted.yaml
ibm.vsi.securitygroup.from_launch_wizard_configured,ibm,vsi,securitygroup,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.securitygroup.from_launch_wizard_configured.yaml
ibm.vsi.securitygroup.not_used_enforced,ibm,vsi,securitygroup,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.securitygroup.not_used_enforced.yaml
ibm.vsi.securitygroup.with_many_ingress_egress_rules_configured,ibm,vsi,securitygroup,MEDIUM,Network Security,Network Security,config,L3_API_LIST_CROSS,ISO27001_2022,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22,ibm_rule_config/vsi/ibm.vsi.securitygroup.with_many_ingress_egress_rules_configured.yaml
ibm.vsi.transitgateway.auto_accept_vpc_attachments_configured,ibm,vsi,transitgateway,MEDIUM,"CC6.7 The entity restricts the transmission, movement, and removal of informatio","CC6.7 The entity restricts the transmission, movement, and removal of informatio",config,L2_API_CONFIG,ISO27001_2022;SOC2,iso27001_2022_A.8.20;iso27001_2022_A.8.21;iso27001_2022_A.8.22;soc2_cc_6_7,ibm_rule_config/vsi/ibm.vsi.transitgateway.auto_accept_vpc_attachments_configured.yaml
ibm.vsi.vulnerability.scan_enabled,ibm,vsi,vulnerability,MEDIUM,Memory Protection,Memory Protection,config,L1_API_BOOLEAN,NIST_800_53,nist_800_53_rev5_SI_16,ibm_rule_config/vsi/ibm.vsi.vulnerability.scan_enabled.yaml
ibm.watson.studio.notebook_instance_encryption_enabled,ibm,watson,studio,HIGH,Ensure IBM Watson Studio notebook instances have encryption enabled,Ensure IBM Watson Studio notebook instances have encryption enabled,config,L1_API_BOOLEAN,"SOC2,PCI_DSS,NIST_800_171",,ibm_rule_config/watson/ibm.watson.studio.notebook_instance_encryption_enabled.yaml
ibm.watson.studio.notebook_instance_without_direct_internet_access_configured,ibm,watson,studio,MEDIUM,Ensure IBM Watson Studio notebook instances do not have direct internet access,Ensure IBM Watson Studio notebook instances do not have direct internet access,config,L2_API_CONFIG,"SOC2,PCI_DSS,NIST_800_171",,ibm_rule_config/watson/ibm.watson.studio.notebook_instance_without_direct_internet_access_configured.yaml
