check_name,matched_rule_ids,method,confidence,reasoning
oracle_monitoring_log_group_retention,oci.monitoring.log.group_retention_policy_specific_days_enabled,ai_verified,medium,"This rule directly matches the service (monitoring/log), action (retention policy), and target resource (log group) implied by the check name."
oracle_monitoring_log_group_retention_policy_specific_days_enabled,oci.monitoring.log.group_retention_policy_specific_days_enabled,token_match_high,0.78,Jaccard=0.78
oracle_monitoring_log_group_vault_encryption_enabled,oci.monitoring.alarm.log_group_vault_encryption_enabled,token_match_high,0.62,Jaccard=0.62
oracle_monitoring_log_metric_filter_and_alarm_for_audit_configuration_changes_enabled,oci.monitoring.alarm.log_metric_filter_oracle_organizations_changes,token_match_high,0.70,Jaccard=0.70
oracle_monitoring_log_metric_filter_and_alarm_for_aws_config_configuration_changes_enabled,oci.monitoring.alarm.log_metric_filter_oracle_organizations_changes,token_match_high,0.64,Jaccard=0.64
oracle_monitoring_log_metric_filter_and_alarm_for_cloudtrail_configuration_changes_enabled,oci.monitoring.alarm.log_metric_filter_oracle_organizations_changes,token_match_high,0.70,Jaccard=0.70
oracle_monitoring_log_metric_filter_and_alarm_for_oracle_config_configuration_changes_enabled,oci.monitoring.alarm.log_metric_filter_oracle_organizations_changes,token_match_high,0.70,Jaccard=0.70
oracle_monitoring_log_metric_filter_authentication_failures,oci.monitoring.alarm.log_metric_filter_authentication_failures,token_match_high,0.67,Jaccard=0.67
oracle_monitoring_log_metric_filter_disable_or_scheduled_deletion_of_kms_cmk,oci.monitoring.alarm.log_metric_filter_disable_or_scheduled_cmk,ai_verified,high,The rule name directly matches the check's focus on detecting log metric filters for disable or scheduled deletion of KMS CMKs in Oracle Monitoring.
oracle_monitoring_log_metric_filter_for_object_storage_bucket_policy_changes,oci.monitoring.alarm.log_metric_filter_for_object_storage_changes,ai_verified,high,"This rule matches the service (monitoring), action (log metric filter), and target resource (object storage bucket policy changes) specified in the check name."
oracle_monitoring_log_metric_filter_for_s3_bucket_policy_changes,oci.monitoring.alarm.log_metric_filter_for_s3_bucket_policy_changes,token_match_high,0.73,Jaccard=0.73
oracle_monitoring_log_metric_filter_oracle_organizations_changes,oci.monitoring.alarm.log_metric_filter_oracle_organizations_changes,token_match_high,0.78,Jaccard=0.78
oracle_monitoring_log_metric_filter_policy_changes,oci.monitoring.log.metric_filter_policy_changes,token_match_high,0.75,Jaccard=0.75
oracle_monitoring_log_metric_filter_root_usage,oci.monitoring.alarm.log_metric_filter_root_usage,token_match_high,0.67,Jaccard=0.67
oracle_monitoring_log_metric_filter_security_group_changes,oci.monitoring.alarm.log_metric_filter_security_group_changes,token_match_high,0.70,Jaccard=0.70
oracle_monitoring_log_metric_filter_sign_in_without_mfa,oci.monitoring.alarm.log_metric_filter_sign_in_without_mfa,token_match_high,0.70,Jaccard=0.70
oracle_monitoring_log_metric_filter_unauthorized_api_calls,oci.monitoring.alarm.log_metric_filter_and_alarm_for_enabled,deep_review_medium,medium,"The check name is generic about unauthorized API calls, while the candidate is a general rule for enabling log metric filters and alarms, which is the same underlying control concept of monitoring API activity."
oracle_mq_broker_active_deployment_mode,oci.streaming.stream.broker_active_deployment_mode,ai_verified,high,"The check name and rule ID both target Oracle MQ (streaming) brokers and specifically check for active deployment mode, indicating an identical security validation."
oracle_mq_broker_cluster_deployment_mode,oci.streaming.stream.broker_cluster_deployment_mode,ai_verified,high,"The check name and rule both target Oracle Cloud Infrastructure (OCI) streaming service broker cluster deployment mode, indicating a direct match in service, resource, and security focus."
oracle_mq_broker_logging_enabled,oci.streaming.stream.broker_logging_enabled,ai_verified,medium,The rule matches the service (streaming/broker) and security check (logging enabled) but uses 'streaming' instead of 'mq' terminology.
oracle_mysql_flexible_server_audit_log_connection_activated,oci.mysql.db_system.flexible_server_audit_log_connection_activated,token_match_high,0.64,Jaccard=0.64
oracle_mysql_flexible_server_audit_log_enabled,oci.mysql.db_system.flexible_server_audit_log_enabled,ai_verified,high,"The rule ID exactly matches the check name in service (mysql), resource type (flexible_server), and security control (audit_log_enabled)."
oracle_mysql_flexible_server_minimum_tls_version_12,oci.mysql.db_system.flexible_server_minimum_tls_version_12,token_match_high,0.64,Jaccard=0.64
oracle_mysql_flexible_server_ssl_connection_enabled,oci.mysql.db_system.flexible_server_ssl_connection_enabled,ai_verified,high,"The rule ID directly matches the check name in service, resource, and security control for enforcing SSL connections on MySQL Flexible Server."
oracle_neptune_cluster_copy_tags_to_snapshots,oci.database.autonomous_database.cluster_copy_tags_to_snapshots,deep_review_high,high,"Both the compliance check and the catalog rule explicitly enforce copying tags to snapshots for a database cluster, with only the service name differing (Neptune vs. Oracle Autonomous Database)."
oracle_neptune_cluster_integration_monitoring_logs,oci.database.autonomous_database.cluster_integration_monitoring_logs,deep_review_medium,medium,"Both the check name and the candidate focus on enabling monitoring logs for a cluster integration, though they target different Oracle services (Neptune vs. Autonomous Database)."
oracle_neptune_cluster_multi_az,oci.nosql.table.cluster_multi_az_enabled,deep_review_medium,medium,"Both the check name and the candidate enforce multi-AZ deployment for a database cluster, but they target different database services (Neptune vs. NoSQL)."
oracle_neptune_cluster_snapshot_encrypted,oci.database.autonomous_database.cluster_snapshot_encrypted,deep_review_medium,medium,"Both controls enforce encryption for cluster snapshots, but the check name specifies 'neptune' (likely AWS Neptune) while the candidate is for Oracle's 'autonomous_database', indicating a conceptual match with different service implementations."
oracle_neptune_cluster_storage_encrypted,oci.database.cluster.cluster_encrypted_at_rest,deep_review_medium,medium,"Both controls enforce encryption for database cluster storage at rest, though they target different database services (Neptune vs. generic Oracle Database clusters)."
oracle_network_bastion_host_exists,oci.virtual_network.vcn.bastion_host_configured,ai_verified,high,"The check name directly matches the rule's service (OCI Virtual Network), action (bastion host configuration), and target resource (VCN bastion host)."
oracle_network_flow_log_captured_sent,oci.virtual_network.vcn.flow_log_captured_sent,ai_verified,high,"The rule ID exactly matches the check name in service (virtual_network/vcn), action (flow_log_captured_sent), and target resource, indicating it implements the same security check for network flow log"
oracle_network_flow_log_more_than_90_days,oci.virtual_network.vcn.flow_log_more_than_90_days,token_match_high,0.64,Jaccard=0.64
oracle_network_http_internet_access_restricted,oci.virtual_network.vcn.http_internet_access_restricted,ai_verified,high,Both the check name and rule target HTTP internet access restrictions for Oracle Cloud Infrastructure virtual networks.
oracle_network_public_ip_shodan,oci.virtual_network.vcn.public_ip_shodan,ai_verified,high,"This rule directly matches the check name's service (network), action (public IP detection), and target (Shodan scanning for exposed public IPs)."
oracle_network_rdp_internet_access_restricted,oci.virtual_network.vcn.rdp_internet_access_restricted,ai_verified,high,The check name and rule both target restricting RDP internet access in Oracle Cloud Infrastructure's virtual network service.
oracle_network_ssh_internet_access_restricted,oci.virtual_network.vcn.ssh_internet_access_restricted,ai_verified,high,"The rule matches the service (virtual_network/VCN), action (SSH access restriction), and target resource (internet access) exactly as specified in the check name."
oracle_network_udp_internet_access_restricted,oci.virtual_network.vcn.udp_internet_access_restricted,ai_verified,high,"The rule directly matches the service (virtual_network), action (udp_internet_access_restricted), and target resource (VCN) specified in the check name."
oracle_network_watcher_enabled,oci.virtual_network.vcn.watcher_enabled,ai_verified,high,"This rule directly matches the service (virtual_network/VCN), action (watcher), and target resource (network monitoring) specified in the check name for Oracle Cloud Infrastructure."
oracle_networkfirewall_in_all_vcn,oci.network_firewall.network_firewall.in_all_vcn,deep_review_high,high,"The check name and the top candidate rule ID both explicitly refer to ensuring network firewalls are present in all VCNs, indicating an exact match."
oracle_networkfirewall_logging_enabled,oci.network_firewall.network_firewall.firewall_logging_enabled;oci.network_firewall.network_firewall.logging_enabled,deep_review_high,high,"Both candidate rule IDs directly specify logging for network firewalls, which matches the compliance check name exactly."
oracle_networkfirewall_multi_az,oci.network_firewall.network_firewall.multi_az,deep_review_high,high,The check name 'oracle_networkfirewall_multi_az' directly matches the catalog rule for network firewall multi-AZ deployment.
oracle_nosql_accelerator_cluster_encryption_enabled,oci.nosql.table.accelerator_cluster_encryption_enabled,ai_verified,high,"The rule ID exactly matches the check name in service (nosql), resource (accelerator cluster), and security control (encryption enabled)."
oracle_nosql_encryption_enabled,oci.nosql.table.encryption_enabled;oci.nosql.table.table_encryption_enabled,ai_verified,high,"Both rules directly match the service (Oracle NoSQL), action (encryption check), and target resource (table encryption) specified in the check name."
oracle_nosql_global_tables_enabled,oci.nosql.table.global_tables_enabled,ai_verified,high,"The check name directly matches the rule ID in service, action, and target resource for enabling global tables."
oracle_nosql_pitr_enabled,oci.nosql.table.pitr_enabled,ai_verified,high,The check name directly matches the rule for enabling point-in-time recovery (PITR) on Oracle NoSQL tables.
oracle_nosql_table_encryption_enabled,oci.nosql.table.encryption_enabled,token_match_high,0.60,Jaccard=0.60
oracle_nosql_table_protected_by_backup_plan,oci.nosql.table.table_protected_by_backup_plan,token_match_high,0.71,Jaccard=0.71
oracle_nosql_tables_kms_cmk_encryption_enabled,oci.nosql.table.tables_kms_cmk_encryption_enabled,token_match_high,0.62,Jaccard=0.62
oracle_nosql_tables_pitr_enabled,oci.nosql.table.tables_pitr_enabled;oci.nosql.table.pitr_enabled,ai_verified,high,"Both rules specifically check for Point-in-Time Recovery (PITR) enablement on Oracle NoSQL tables, matching the service, security control, and target resource."
oracle_notification_topic_subscription_configured,oci.ons.topic.topic_subscription_configured,ai_verified,high,Both the check name and rule directly address Oracle Notification Service (ONS) topic subscription configuration.
oracle_notifications_topics_kms_encryption_at_rest_enabled,oci.ons.topic.topics_kms_encryption_enabled,ai_verified,high,The check name and rule both target Oracle Cloud Infrastructure (OCI) Notifications (ONS) topics and enforce KMS encryption at rest.
oracle_object_storage_account_level_public_access_blocks,oci.object_storage.bucket.storage_account_level_public_access_blocks,token_match_high,0.70,Jaccard=0.70
oracle_object_storage_bucket_cross_region_replication,oci.object_storage.bucket.storage_bucket_cross_region_replication,token_match_high,0.75,Jaccard=0.75
oracle_object_storage_bucket_default_encryption,oci.object_storage.bucket.storage_bucket_default_encryption,token_match_high,0.71,Jaccard=0.71
oracle_object_storage_bucket_default_kms_encryption,oci.object_storage.bucket.storage_bucket_default_kms_encryption,token_match_high,0.75,Jaccard=0.75
oracle_object_storage_bucket_encryption_enabled,oci.object_storage.bucket.bucket_encryption_enabled,token_match_high,0.67,Jaccard=0.67
oracle_object_storage_bucket_enforces_ssl,,ai_rejected,none,"None of the candidate rules address enforcing SSL/TLS for Oracle Object Storage buckets, which is the specific security check for secure data transmission."
oracle_object_storage_bucket_kms_encryption,oci.object_storage.bucket.storage_bucket_kms_encryption,token_match_high,0.71,Jaccard=0.71
oracle_object_storage_bucket_lifecycle_enabled,oci.object_storage.bucket.storage_bucket_lifecycle_enabled,token_match_high,0.67,Jaccard=0.67
oracle_object_storage_bucket_logging_enabled,oci.object_storage.bucket.storage_bucket_logging_enabled,token_match_high,0.67,Jaccard=0.67
oracle_object_storage_bucket_object_versioning,oci.object_storage.bucket.bucket_versioning_enabled,token_match_high,0.67,Jaccard=0.67
oracle_object_storage_bucket_policy_public_write_access,oci.object_storage.bucket.storage_bucket_policy_public_write_access,token_match_high,0.78,Jaccard=0.78
oracle_object_storage_bucket_public_access,oci.object_storage.bucket.bucket_public_access,token_match_high,0.71,Jaccard=0.71
oracle_object_storage_bucket_public_read_prohibited,oci.object_storage.bucket.storage_bucket_public_read_prohibited,token_match_high,0.75,Jaccard=0.75
oracle_object_storage_bucket_public_write_acl,oci.object_storage.bucket.storage_bucket_public_write_prohibited;oci.object_storage.bucket.storage_bucket_policy_public_write_access,ai_verified,high,"Both rules specifically target public write access violations in Oracle Cloud Infrastructure Object Storage buckets, matching the service, action, and resource focus of the check name."
oracle_object_storage_bucket_public_write_prohibited,oci.object_storage.bucket.storage_bucket_public_write_prohibited,token_match_high,0.75,Jaccard=0.75
oracle_object_storage_bucket_replication_enabled,oci.object_storage.bucket.bucket_replication_enabled,token_match_high,0.67,Jaccard=0.67
oracle_object_storage_bucket_secure_transport_policy,oci.object_storage.bucket.storage_bucket_secure_transport_policy,token_match_high,0.75,Jaccard=0.75
oracle_object_storage_bucket_server_access_logging_enabled,oci.object_storage.bucket.storage_bucket_server_access_logging_enabled,token_match_high,0.75,Jaccard=0.75
oracle_object_storage_bucket_versioning_enabled,oci.object_storage.bucket.bucket_versioning_enabled,token_match_high,0.67,Jaccard=0.67
oracle_object_storage_s3_bucket_encryption_enabled,oci.object_storage.bucket.storage_s3_bucket_encryption_enabled,token_match_high,0.71,Jaccard=0.71
oracle_object_storage_website_https_only,oci.object_storage.bucket.storage_website_https_only,ai_verified,high,Both the check name and rule directly target HTTPS enforcement for Oracle Object Storage website endpoints.
oracle_oke_cluster_kms_cmk_encryption_in_secrets_enabled,oci.container_engine.cluster.cluster_kms_cmk_encryption_in_secrets_enabled,ai_verified,high,"The check name and rule ID have identical service (container_engine/cluster), action (kms_cmk_encryption_in_secrets_enabled), and target resource match for OKE cluster secrets encryption."
oracle_oke_cluster_uses_a_supported_version,oci.container_engine.cluster.cni_version_required,deep_review_medium,medium,"Both the check name and candidate focus on version support for OKE cluster components, though the check specifies 'cluster version' while the candidate specifies 'CNI version'."
oracle_oke_endpoints_not_publicly_accessible,,weak_match,0.18,weak token overlap — likely no matching rule
oracle_opensearch_service_domains_access_control_enabled,,ai_rejected,none,"The check name refers to 'oracle_opensearch_service_domains_access_control_enabled', but all candidate rules are for 'oci.analytics.analytics_instance', indicating a service mismatch and no valid rule"
oracle_opensearch_service_domains_audit_logging_enabled,oci.audit.configuration.logging_enabled,deep_review_medium,medium,"Both controls focus on enabling audit logging, but the check name specifies OpenSearch service domains while the candidate is a general audit logging configuration."
oracle_opensearch_service_domains_cloudwatch_logging_enabled,,ai_rejected,none,"No rule matches because the check name specifies 'oracle_opensearch_service_domains' while all candidates are for 'oci.analytics.analytics_instance' or 'oci.audit.configuration', indicating different "
oracle_opensearch_service_domains_encryption_at_rest_enabled,,ai_rejected,none,"No rule matches because the check name targets Oracle OpenSearch service domains, while all candidate rules are for different OCI services (Analytics, Redis, Database, Streaming)."
oracle_opensearch_service_domains_fault_tolerant_data_nodes,,ai_rejected,none,"The check name refers to 'oracle_opensearch_service_domains_fault_tolerant_data_nodes', but all candidate rules are for 'oci.analytics.analytics_instance', indicating a service mismatch and no valid r"
oracle_opensearch_service_domains_fault_tolerant_master_nodes,,ai_rejected,none,"The check name refers to 'oracle_opensearch_service_domains_fault_tolerant_master_nodes', but all candidate rules are for 'oci.analytics.analytics_instance', indicating a service mismatch and no valid"
oracle_opensearch_service_domains_https_communications_enforced,,weak_match,0.18,weak token overlap — likely no matching rule
oracle_opensearch_service_domains_internal_user_database_enabled,oci.analytics.analytics_instance.service_domains_internal_user_database_enabled,deep_review_medium,medium,"Both checks target enabling an internal user database for service domains, but one is for OpenSearch and the other for Analytics, indicating the same concept with different service contexts."
oracle_opensearch_service_domains_monitoring_logging_enabled,,ai_rejected,none,"No rule matches because the check name targets 'oracle_opensearch_service_domains' while all candidates target 'oci.analytics.analytics_instance' or 'oci.audit.configuration', indicating a service mis"
oracle_opensearch_service_domains_node_to_node_encryption_enabled,,ai_rejected,none,"The check name refers to Oracle OpenSearch service domains, but all candidate rules are for OCI Analytics instances, indicating a service mismatch and no valid rule for the specified security check."
oracle_opensearch_service_domains_not_publicly_accessible,oci.analytics.analytics_instance.service_domains_public_access_blocked,deep_review_medium,medium,"Both controls focus on preventing public access to service domains, though the check name specifies OpenSearch while the candidate rule is for Analytics."
oracle_organizations_account_part_of_organizations,oci.identity.compartment.account_part_of_organizations,ai_verified,high,"The check name and the top candidate rule both target Oracle Cloud Identity service, specifically verifying that an account is part of an organization, indicating a direct match in service, action, an"
oracle_organizations_tags_policies_enabled_and_attached,oci.identity.tag_namespace.tags_policies_enabled_and_attached,ai_verified,high,Both the check name and the rule specifically address tag policies being enabled and attached within Oracle Cloud Identity service.
oracle_os_management_managed_compliant_patching,oci.compute.management.managed_compliant_patching,ai_verified,high,"This rule directly matches the service (compute/management), action (managed compliant patching), and target (OS management patching compliance) of the original check."
oracle_osms_managed_instance_compliant,oci.compute.instance.managed_instance_compliant,ai_verified,high,The rule name directly matches the check name's core concept of managed instance compliance in Oracle Cloud Infrastructure compute service.
oracle_policy_ensure_asc_enforcement_enabled,oci.identity.user.ensure_asc_enforcement_enabled,ai_verified,high,"The rule name directly matches the check name, indicating it implements the same security check for Oracle Cloud Identity user policies."
oracle_postgresql_flexible_server_allow_access_services_disabled,oci.mysql.db_system.flexible_server_allow_access_services_disabled,deep_review_high,high,"Both rules target the same control of disabling access services for flexible servers, just applied to different database services (PostgreSQL vs MySQL)."
oracle_postgresql_flexible_server_enforce_ssl_enabled,oci.mysql.db_system.flexible_server_enforce_ssl_enabled,deep_review_medium,medium,"Both controls enforce SSL for flexible servers, but the check name specifies PostgreSQL while the candidate is for MySQL, indicating the same concept across different database services."
oracle_postgresql_flexible_server_log_checkpoints_on,oci.mysql.db_system.flexible_server_log_checkpoints_on,deep_review_high,high,"The candidate rule ID directly matches the compliance check name's intent of enabling log checkpoints, only differing in the database service (MySQL vs. PostgreSQL)."
oracle_postgresql_flexible_server_log_connections_on,oci.mysql.db_system.instance_postgres_log_connections_flag,deep_review_high,high,"Both the compliance check and the candidate specifically target enabling connection logging for PostgreSQL databases, making them the same control."
oracle_postgresql_flexible_server_log_disconnections_on,oci.mysql.db_system.instance_postgres_log_disconnections_flag,deep_review_high,high,"Both the compliance check and the candidate specifically target enabling log disconnections for PostgreSQL, making them the same control."
oracle_postgresql_flexible_server_log_retention_days_greater_3,oci.mysql.db_system.flexible_server_log_retention_days_greater_3,deep_review_high,high,"Both rules enforce the same control of requiring log retention days greater than 3 for flexible database servers, just for different database engines (PostgreSQL vs MySQL)."
oracle_public_ip_attached,oci.compute.instance.instance_public_ip,ai_verified,high,"The check name 'oracle_public_ip_attached' directly matches the rule detecting instances with public IPs, focusing on the same service (OCI compute), action (identifying public IP attachment), and tar"
oracle_rds_backup_enabled,,weak_match,0.17,weak token overlap — likely no matching rule
oracle_rds_backup_retention_period,,ai_rejected,none,"No rule matches because the check name specifies Oracle RDS (a managed database service), but all candidate rules are for OCI services (Autonomous Database, Redis, Streaming, Compute) and none target "
oracle_rds_instance_performance_insights_enabled,oci.database.autonomous_database.instance_performance_insights_enabled,ai_verified,medium,"The check name targets Oracle RDS instances for Performance Insights, while the top candidate is for Oracle Cloud Infrastructure Autonomous Database, indicating a partial service match but different d"
oracle_rds_multi_az_enabled,,weak_match,0.17,weak token overlap — likely no matching rule
oracle_redshift_backup_enabled,,weak_match,0.17,weak token overlap — likely no matching rule
oracle_redshift_cluster_audit_logging,,ai_rejected,none,"No rule matches because 'oracle_redshift_cluster_audit_logging' refers to AWS Redshift (Oracle branding confusion), while all candidates are OCI-specific rules for different services."
oracle_redshift_cluster_automated_snapshot,oci.database.cluster.cluster_automated_snapshot,ai_verified,high,"The check name specifies Oracle Redshift cluster automated snapshot, which directly matches the service (database), resource (cluster), and action (automated snapshot) in the top candidate rule."
oracle_redshift_cluster_encrypted_at_rest,oci.database.cluster.cluster_encrypted_at_rest,ai_verified,high,"The check name specifies a database cluster encryption requirement, which directly matches the service (database), resource (cluster), and security control (encrypted at rest) of the top candidate rul"
oracle_redshift_cluster_enhanced_vcn_routing,oci.database.cluster.cluster_enhanced_vcn_routing,ai_verified,high,"The rule ID matches exactly on service (database/cluster), action (enhanced_vcn_routing), and target resource (cluster), implementing the same security check for Oracle Redshift cluster VCN routing."
oracle_redshift_cluster_in_transit_encryption_enabled,,ai_rejected,none,"The check name specifies 'oracle_redshift' which is a non-existent service (Redshift is AWS, not OCI), and none of the OCI catalog rules match both the service and resource type for this specific chec"
oracle_redshift_cluster_multi_az_enabled,,ai_rejected,none,"The check name refers to Oracle Redshift, but all candidate rules are for OCI services (Oracle Cloud Infrastructure), and there is no matching service or resource type for Redshift clusters in the OCI"
oracle_redshift_cluster_public_access,oci.database.cluster.cluster_public_access,ai_verified,high,"The check name specifies 'oracle_redshift_cluster_public_access', which directly maps to OCI's database cluster public access rule for the same service and resource type."
oracle_route53_public_hosted_zones_monitoring_logging_enabled,oci.dns.zone.public_hosted_zones_monitoring_logging_enabled,ai_verified,high,"The check name specifically targets Oracle Cloud DNS public hosted zones monitoring and logging, which exactly matches the service (DNS/zone), resource type (public hosted zones), and security control"
oracle_s3_bucket_metrics_enabled,oci.object_storage.bucket.bucket_metrics_enabled,ai_verified,high,Both the check name and rule target S3 bucket metrics monitoring in Oracle Cloud Infrastructure Object Storage.
oracle_s3_bucket_replication_enabled,oci.object_storage.bucket.bucket_replication_enabled;oci.object_storage.bucket.storage_bucket_replication_enabled,ai_verified,high,"Both rules check for bucket replication in Oracle Cloud Infrastructure Object Storage, matching the service, action, and resource target of the given check."
oracle_s3_bucket_versioning_enabled,oci.object_storage.bucket.bucket_versioning_enabled;oci.object_storage.bucket.storage_bucket_object_versioning;oci.object_storage.bucket.storage_bucket_versioning_enabled,ai_verified,high,"All three rules specifically check for bucket versioning being enabled in Oracle Cloud Infrastructure Object Storage, which matches the service, action, and target resource of the given check."
oracle_sagemaker_endpoint_config_prod_variant_instances,oci.data_science.model_deployment.endpoint_config_prod_variant_instances,ai_verified,high,"The rule ID directly matches the check name in service (data_science/model_deployment), action (endpoint_config_prod_variant_instances), and target resource, indicating it implements the same security"
oracle_sagemaker_models_vcn_settings_configured,oci.data_science.model.models_vcn_settings_configured,ai_verified,high,"This rule directly matches the service (Data Science/Model), action (VCN settings check), and target resource (models) specified in the check name."
oracle_sagemaker_notebook_instance_encryption_enabled,oci.data_science.notebook_session.notebook_instance_encryption_enabled,ai_verified,high,"This rule matches the service (data science/notebook), action (encryption check), and target resource (notebook instance) of the original Oracle SageMaker check."
oracle_sagemaker_notebook_instance_vcn_settings_configured,oci.data_science.notebook_session.notebook_instance_vcn_settings_configured,ai_verified,high,"The rule directly matches the service (Data Science), action (VCN settings check), and target resource (notebook instance) as specified in the check name."
oracle_sagemaker_notebook_instance_without_direct_internet_access_configured,oci.data_science.project.notebook_instance_without_direct_internet_access_configured,ai_verified,high,"This rule directly matches the service (Data Science/Notebook), action (checking direct internet access configuration), and target resource (notebook instance) as specified in the check name."
oracle_sagemaker_training_jobs_intercontainer_encryption_enabled,oci.data_science.job.training_jobs_intercontainer_encryption_enabled,ai_verified,high,"The rule ID directly matches the check name in service (Data Science), action (training jobs), and security control (intercontainer encryption enabled)."
oracle_sagemaker_training_jobs_vcn_settings_configured,oci.data_science.job.training_jobs_vcn_settings_configured,ai_verified,high,Both the check name and rule ID target Oracle Cloud Infrastructure Data Science training jobs with VCN settings configuration requirements.
oracle_sagemaker_training_jobs_volume_and_output_encryption_enabled,oci.data_science.job.training_jobs_volume_and_output_encryption_enabled,ai_verified,high,"The check name and rule ID both target Oracle Cloud Infrastructure (OCI) Data Science training jobs and specify encryption for both volume and output, indicating an exact match in service, resource, a"
oracle_secretsmanager_automatic_rotation_enabled,oci.vault.secret.automatic_rotation_enabled,ai_verified,high,"Both checks focus on automatic rotation for secrets in Oracle Cloud Infrastructure's Vault service, targeting the same resource type and security control."
oracle_securityhub_enabled,,weak_match,0.12,weak token overlap — likely no matching rule
oracle_servicecatalog_portfolio_shared_within_organization_only,oci.resource_manager.stack.portfolio_shared_within_organization_only,ai_verified,high,"The rule matches the service (OCI), action (portfolio sharing restriction), and target resource (portfolio) to enforce sharing only within the organization."
oracle_shield_advanced_protection_in_internet_facing_load_balancers,oci.cloud_guard.target.advanced_protection_in_internet_facing_load_balancers,ai_verified,high,"This rule directly matches the check name's service (cloud_guard/shield_advanced), action (advanced_protection), and target resource (internet_facing_load_balancers)."
oracle_sns_topics_kms_encryption_at_rest_enabled,oci.ons.topic.topics_kms_encryption_enabled,ai_verified,high,Both the check name and the rule target Oracle Cloud Infrastructure (OCI) Notification Service (ONS) topics and enforce KMS encryption at rest.
oracle_sns_topics_not_publicly_accessible,oci.ons.topic.topics_public_access_blocked,deep_review_high,high,Both the compliance check and the catalog rule directly address preventing public access to Oracle Cloud Infrastructure (OCI) Notifications Service (ONS) topics.
oracle_sns_topics_vault_encryption_at_rest_enabled,oci.ons.topic.topics_vault_encryption_enabled,ai_verified,high,Both the check name and the rule target Oracle Cloud Infrastructure (OCI) Notification Service (ONS) topics and specifically check for Vault encryption at rest.
oracle_sqlserver_auditing_retention_90_days,oci.database.autonomous_database.auditing_retention_90_days,ai_verified,medium,"This rule matches the service (database), action (auditing retention), and timeframe (90 days) but targets autonomous databases rather than SQL Server specifically."
oracle_sqlserver_microsoft_defender_enabled,oci.cloud_guard.target.ensure_defender_for_oracle_sql_databases_is_on,ai_verified,high,"This rule specifically targets enabling Microsoft Defender for Oracle SQL databases, matching the service, action, and resource focus of the check name."
oracle_sqlserver_recommended_minimal_tls_version,oci.database.autonomous_database.recommended_minimal_tls_version,ai_verified,high,Both the check name and this rule specifically target Oracle database services (SQL Server vs Autonomous Database) with the same security control for enforcing recommended minimum TLS versions.
oracle_sqlserver_tde_encrypted_with_cmk,oci.database.autonomous_database.tde_encrypted_with_cmk,deep_review_medium,medium,"Both controls enforce TDE encryption with customer-managed keys, but one is for SQL Server databases while the other is for Autonomous Databases."
oracle_sqlserver_tde_encryption_enabled,oci.database.autonomous_database.tde_encryption_enabled,ai_verified,medium,"Both checks focus on TDE encryption for database services, though the check name specifies SQL Server while the rule targets Autonomous Database."
oracle_sqlserver_unrestricted_inbound_access,oci.database.instance.no_public_access,ai_verified,medium,"The check name targets SQL Server unrestricted inbound access, which aligns with the database instance public access rule, though it is not Oracle SQL Server-specific."
oracle_sqs_queues_not_publicly_accessible,oci.queue.queue.queues_public_access_blocked,deep_review_high,high,Both the compliance check and the catalog rule specifically address preventing public access to queues in Oracle Cloud.
oracle_sqs_queues_server_side_encryption_enabled,oci.queue.queue.queues_server_side_encryption_enabled;oci.queue.queue.queue_encryption_enabled,ai_verified,high,"Both rules target Oracle Cloud Infrastructure (OCI) Queue service and check for server-side encryption on queues, matching the service, action, and resource of the given check."
oracle_ssm_document_secrets,oci.compute.instance.document_secrets,ai_verified,high,"This rule directly matches the service (compute/SSM), action (document secrets detection), and target resource (SSM documents containing secrets) as specified in the check name."
oracle_ssm_documents_set_as_public,oci.compute.instance.documents_set_as_public,ai_verified,high,Both the check name and rule ID specifically target SSM documents set as public in Oracle Cloud Infrastructure compute instances.
oracle_ssm_managed_compliant_patching,oci.compute.instance.managed_compliant_patching,ai_verified,medium,"This rule matches the service (compute/instance), action (managed compliant patching), and target resource (instance patching compliance) most closely to the given check name."
oracle_stepfunctions_statemachine_logging_enabled,oci.data_integration.workspace.statemachine_logging_enabled,ai_verified,medium,"This rule matches the service (data integration/step functions), action (logging), and target resource (state machine), though the naming convention differs slightly between Oracle and OCI."
oracle_storage_blob_public_access_level_is_disabled,oci.object_storage.bucket.blob_public_access_level_is_disabled,token_match_high,0.60,Jaccard=0.60
oracle_storage_ensure_encryption_with_customer_managed_keys,oci.object_storage.bucket.ensure_encryption_with_cmks,ai_verified,high,"The check name directly matches the rule's service (object storage), action (encryption with customer-managed keys), and target resource (bucket)."
oracle_storage_ensure_minimum_tls_version_12,oci.object_storage.bucket.ensure_minimum_tls_version_12,token_match_high,0.60,Jaccard=0.60
oracle_storage_ensure_oracle_services_are_trusted_to_access_is_enabled,oci.object_storage.bucket.ensure_oracle_services_are_trusted_to_enabled,ai_verified,high,"The check name and rule ID both target Oracle Object Storage bucket configuration to ensure trusted Oracle services access is enabled, indicating an exact service, action, and resource match."
oracle_storage_ensure_private_endpoints_in_storage_accounts,oci.object_storage.bucket.ensure_private_endpoints_in_storage_accounts,ai_verified,high,"Exact service, action, and resource match for ensuring private endpoints in Oracle storage accounts."
