check_name,matched_rule_ids,method,confidence,reasoning
gcp_sql_snapshots_public_access,gcp.sql.database_instance.db_public_access_disabled,ai_verified,medium,"The check name targets public access to SQL snapshots, which is most closely aligned with database instance public access controls in GCP SQL, though not an exact match for snapshots specifically."
gcp_sql_sqlserver_contained_db_authentication_disabled,gcp.sql.config.parameter_group_insecure_features_disabled_where_applicable,deep_review_medium,medium,"The check name refers to disabling contained database authentication in SQL Server (a specific insecure feature), and the candidate rule is about disabling insecure features in SQL parameter groups, which conceptually matches the same security contro"
gcp_sql_sqlserver_trace_flag_3625_enabled,,ai_rejected,none,"The check name refers to a SQL Server-specific trace flag in Google Cloud SQL, but none of the candidate rules are related to SQL Server configuration, trace flags, or SQL database auditing."
gcp_sql_storage_encrypted,gcp.storage.snapshot.snapshot_encrypted,token_match_high,0.60,Jaccard=0.60
gcp_storage_account_level_public_access_blocks,gcp.storage.bucket.bucket_block_public_access_enabled,ai_verified,high,Both the check name and the rule focus on preventing public access at the bucket level in GCP Storage.
gcp_storage_bucket_bucket_policy_only_enforced,gcp.storage.policy.bucket_policy_no_public_principals,deep_review_medium,medium,"Both controls focus on restricting public access to storage buckets through policy enforcement, though the catalog rule emphasizes preventing public principals while the check name suggests enforcing bucket-only policy."
gcp_storage_bucket_cross_region_replication,gcp.storage.bucket.bucket_versioning_enabled,deep_review_medium,medium,"The check name focuses on cross-region replication for data durability, which is conceptually related to versioning as both are data protection mechanisms, though not identical controls."
gcp_storage_bucket_default_encryption,gcp.storage.bucket.bucket_encryption_at_rest_enabled,ai_verified,high,Both checks focus on ensuring Google Cloud Storage buckets have encryption at rest enabled for data protection.
gcp_storage_bucket_enforces_ssl,gcp.storage.bucket.bucket_require_tls_in_transit,deep_review_high,high,Both the compliance check 'gcp_storage_bucket_enforces_ssl' and the catalog rule 'bucket_require_tls_in_transit' enforce the same control of requiring SSL/TLS encryption for data in transit to/from GCP storage buckets.
gcp_storage_bucket_iam_no_public_access,gcp.storage.bucket.bucket_block_public_access_enabled,token_match_high,0.71,Jaccard=0.71
gcp_storage_bucket_kms_encryption,gcp.storage.bucket.bucket_encryption_at_rest_enabled,ai_verified,high,"Both the check name and rule focus on encryption at rest for GCP storage buckets, with the check specifically mentioning KMS encryption which is a subset of encryption at rest."
gcp_storage_bucket_lifecycle_enabled,gcp.storage.bucket.bucket_versioning_enabled,token_match_high,0.60,Jaccard=0.60
gcp_storage_bucket_object_versioning,gcp.storage.bucket.bucket_versioning_enabled,token_match_high,0.80,Jaccard=0.80
gcp_storage_bucket_policy_public_write_access,gcp.storage.bucket.bucket_block_public_access_enabled,token_match_high,0.62,Jaccard=0.62
gcp_storage_bucket_public_access,gcp.storage.bucket.bucket_block_public_access_enabled,token_match_high,0.83,Jaccard=0.83
gcp_storage_bucket_public_write_acl,gcp.storage.audit.bucket_made_public,ai_verified,high,"This rule directly detects when a bucket becomes publicly writable, matching the check's focus on public write ACL violations."
gcp_storage_bucket_secure_transport_policy,gcp.storage.policy.bucket_policy_deny_insecure_transport,token_match_high,0.62,Jaccard=0.62
gcp_storage_bucket_server_access_logging_enabled,gcp.storage.bucket.bucket_access_logging_enabled,token_match_high,0.83,Jaccard=0.83
gcp_storage_multi_region,,ai_rejected,none,"The check name 'gcp_storage_multi_region' likely refers to ensuring storage buckets are configured for multi-region availability, but none of the candidate rules address bucket location or multi-regio"
gcp_storage_object_retention,gcp.storage.retention.retention_policies_defined,ai_verified,high,"The check name directly references object retention, which aligns with the rule focusing on the definition of retention policies in GCP storage."
gcp_storage_s3_bucket_encryption_enabled,gcp.storage.bucket.bucket_encryption_at_rest_enabled,ai_verified,high,Both the check name and the rule focus on ensuring encryption is enabled for GCP Storage buckets at rest.
gcp_storage_versioning_enabled,gcp.storage.bucket.bucket_versioning_enabled,token_match_high,0.75,Jaccard=0.75
gcp_storage_website_https_only,,ai_rejected,none,"None of the candidate rules check for HTTPS-only website configuration on GCP storage buckets, which is a specific security requirement for web hosting."
gcp_vertex_ai_notebook_instance_encryption_enabled,gcp.notebooks.instance.gov_ai_notebook_encrypted;gcp.notebooks.instance.privacy_ai_notebook_encrypted,ai_verified,high,"Both rules target encryption of AI notebooks, matching the service (notebooks), action (encryption check), and resource (AI notebook instance) of the given check."
gcp_vertex_ai_notebook_instance_without_direct_internet_access_configured,gcp.notebooks.instance.gov_ai_notebook_no_public_access;gcp.notebooks.instance.privacy_ai_notebook_no_public_access;gcp.notebooks.instance.ml_notebook_no_public_access,ai_verified,high,"All three rules check for Vertex AI Notebook instances without public internet access, matching the service (notebooks), action (no public access), and target resource (AI notebook instances)."
gcp_vpc_endpoint_for_ec2_enabled,,ai_rejected,none,"The check name refers to VPC endpoints for EC2 (an AWS service), while all candidate rules are for GCP AI Platform endpoints, indicating a complete service and resource mismatch."
gcp_vpc_flow_logs_enabled,gcp.compute.network.vpc_flow_logs_enabled,token_match_high,0.67,Jaccard=0.67
gcp_vpc_network_acl_unused,gcp.compute.network.vpc_route_tables_no_unintended_internet_paths,deep_review_medium,medium,"Both address network access control and preventing unintended access paths, though 'unused' vs 'no unintended internet paths' uses different phrasing for similar network security concepts."
gcp_wafv2_web_acl_logging_enabled,,ai_rejected,none,"The check name refers to enabling logging for a WAFv2 web ACL, but none of the candidate rules address logging for a web ACL or WAF service."
gcp_workspace_user_mfa_status_check,gcp.cloudidentity.user.user_mfa_required,ai_verified,high,"Both the check name and the rule focus on enforcing MFA for user accounts in Google Cloud services, specifically targeting user authentication security."
