rule_id,provider,service,category,severity,title,description,check_type,threat_category,mitre_tactics,mitre_techniques,risk_score,domain,action_category,posture_category,source_file
aws.netsec.cloudtrail.route53_create_hosted_zone,aws,netsec,netsec,medium,Network Security: Route53 Create Hosted Zone,Route53 hosted zone created — DNS zone provisioned.,log,persistence,persistence,T1584.002,45,network_security_and_connectivity,network,iam_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.route53_create_hosted_zone.yaml
aws.netsec.cloudtrail.route53_delete_hosted_zone,aws,netsec,netsec,high,Network Security: Route53 Delete Hosted Zone,Route53 hosted zone deleted — all DNS records for domain destroyed.,log,data_destruction,impact,T1531,78,network_security_and_connectivity,delete,data_security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.route53_delete_hosted_zone.yaml
aws.netsec.cloudtrail.security_group_created,aws,netsec,netsec,low,Network Security: Security Group Created,EC2 security group created — new network access control provisioned.,log,defense_evasion,defense_evasion,T1562.007,25,network_security_and_connectivity,network,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.security_group_created.yaml
aws.netsec.cloudtrail.security_group_deleted,aws,netsec,netsec,medium,Network Security: Security Group Deleted,EC2 security group deleted — network access control removed.,log,defense_evasion,defense_evasion,T1562.007,50,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.security_group_deleted.yaml
aws.netsec.cloudtrail.security_group_egress_modified,aws,netsec,netsec,medium,Network Security: Security Group Egress Modified,Security group egress rules modified — outbound traffic controls changed.,log,defense_evasion,defense_evasion,T1562.007,55,network_security_and_connectivity,network,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.security_group_egress_modified.yaml
aws.netsec.cloudtrail.subnet_auto_assign_public_ip,aws,netsec,netsec,high,Network Security: Subnet Auto Assign Public IP,Subnet configured to auto-assign public IPs — all launched instances will be internet-facing.,log,initial_access,initial_access,T1190,70,network_security_and_connectivity,network,threat_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.subnet_auto_assign_public_ip.yaml
aws.netsec.cloudtrail.subnet_created,aws,netsec,netsec,low,Network Security: Subnet Created,VPC subnet created — new network segment provisioned.,log,lateral_movement,lateral_movement,T1563.001,25,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.subnet_created.yaml
aws.netsec.cloudtrail.transit_gateway_created,aws,netsec,netsec,medium,Network Security: Transit Gateway Created,Transit gateway created — centralized routing hub for multiple VPCs provisioned.,log,lateral_movement,lateral_movement,T1563.001,50,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.transit_gateway_created.yaml
aws.netsec.cloudtrail.transit_gateway_peering_accepted,aws,netsec,netsec,medium,Network Security: Transit Gateway Peering Accepted,Transit gateway peering accepted — cross-account network path established.,log,lateral_movement,lateral_movement,T1563.001,55,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.transit_gateway_peering_accepted.yaml
aws.netsec.cloudtrail.transit_gateway_peering_created,aws,netsec,netsec,medium,Network Security: Transit Gateway Peering Created,Transit gateway peering created — cross-account network routing initiated.,log,lateral_movement,lateral_movement,T1563.001,55,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.transit_gateway_peering_created.yaml
aws.netsec.cloudtrail.vpc_created,aws,netsec,netsec,low,Network Security: VPC Created,VPC created — new isolated network environment provisioned.,log,lateral_movement,lateral_movement,T1563.001,25,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.vpc_created.yaml
aws.netsec.cloudtrail.vpc_deleted,aws,netsec,netsec,high,Network Security: VPC Deleted,VPC deleted — all network infrastructure within VPC destroyed.,log,data_destruction,impact,T1531,75,network_security_and_connectivity,delete,data_security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.vpc_deleted.yaml
aws.netsec.cloudtrail.vpc_endpoint_created,aws,netsec,netsec,medium,Network Security: VPC Endpoint Created,VPC endpoint created — private connectivity to AWS service established.,log,lateral_movement,lateral_movement,T1090.003,50,network_security_and_connectivity,network,network_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.vpc_endpoint_created.yaml
aws.netsec.cloudtrail.waf_delete_rule_group,aws,netsec,netsec,high,Network Security: WAF Delete Rule Group,WAF rule group deleted — set of web application protection rules removed.,log,defense_evasion,defense_evasion,T1562.007,75,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.waf_delete_rule_group.yaml
aws.netsec.cloudtrail.waf_delete_web_acl,aws,netsec,netsec,critical,Network Security: WAF Delete Web ACL,WAF Web ACL deleted — all WAF protections removed.,log,defense_evasion,defense_evasion,T1562.007,88,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.waf_delete_web_acl.yaml
aws.netsec.cloudtrail.waf_disassociate_web_acl,aws,netsec,netsec,high,Network Security: WAF Disassociate Web ACL,WAF Web ACL disassociated from resource — web application firewall protection removed.,log,defense_evasion,defense_evasion,T1562.007,78,network_security_and_connectivity,network,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.waf_disassociate_web_acl.yaml
aws.netsec.cloudtrail.waf_update_web_acl,aws,netsec,netsec,medium,Network Security: WAF Update Web ACL,WAF Web ACL updated — firewall rule configuration changed.,log,defense_evasion,defense_evasion,T1562.007,55,network_security_and_connectivity,network,security_posture,aws_rule_ciem/netsec/aws.netsec.cloudtrail.waf_update_web_acl.yaml
aws.network.cloudtrail.cloudfront_geo_restriction_removed,aws,network,network,medium,Network: Cloudfront Geo Restriction Removed,CloudFront geo-restriction removed — previously blocked regions can now access content.,log,defense_evasion,defense_evasion,T1562.007,50,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/network/aws.network.cloudtrail.cloudfront_geo_restriction_removed.yaml
aws.network.cloudtrail.elb_access_log_disabled,aws,network,network,high,Network: Elb Access Log Disabled,ELB access logging disabled — load balancer traffic visibility removed.,log,defense_evasion,defense_evasion,T1562.008,72,network_security_and_connectivity,audit_activity,security_posture,aws_rule_ciem/network/aws.network.cloudtrail.elb_access_log_disabled.yaml
aws.network.cloudtrail.global_accelerator_created,aws,network,network,medium,Network: Global Accelerator Created,Global Accelerator created — traffic routing through AWS edge network configured.,log,lateral_movement,lateral_movement,T1090.003,60,network_security_and_connectivity,network,network_posture,aws_rule_ciem/network/aws.network.cloudtrail.global_accelerator_created.yaml
aws.network.cloudtrail.shield_protection_deleted,aws,network,network,high,Network: Shield Protection Deleted,AWS Shield protection deleted — DDoS mitigation removed from resource.,log,defense_evasion,defense_evasion,T1562.001,78,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/network/aws.network.cloudtrail.shield_protection_deleted.yaml
aws.network.cloudtrail.waf_acl_deleted,aws,network,network,critical,Network: WAF ACL Deleted,WAF Web ACL deleted — all WAF rules protecting associated resources removed.,log,defense_evasion,defense_evasion,T1562.007,88,network_security_and_connectivity,delete,security_posture,aws_rule_ciem/network/aws.network.cloudtrail.waf_acl_deleted.yaml
aws.network.flow_log.c2_high_port,aws,network,network,high,Network: C2 High Port,Traffic on non-standard high port — possible C2 communication channel.,log,execution,command_and_control,T1571,78,network_security_and_connectivity,execute,workload_posture,aws_rule_ciem/network/aws.network.flow_log.c2_high_port.yaml
aws.network.flow_log.cloudtrail.nacl_modified,aws,network,network,medium,Network: Nacl Modified,Network ACL modified — subnet access controls changed.,log,defense_evasion,defense_evasion,T1562.007,55,network_security_and_connectivity,audit_activity,security_posture,aws_rule_ciem/network/aws.network.flow_log.cloudtrail.nacl_modified.yaml
aws.network.flow_log.cloudtrail.route_table_modified,aws,network,network,medium,Network: Route Table Modified,VPC route table modified — network routing changed.,log,lateral_movement,lateral_movement,T1563.001,50,network_security_and_connectivity,audit_activity,network_posture,aws_rule_ciem/network/aws.network.flow_log.cloudtrail.route_table_modified.yaml
aws.network.flow_log.cloudtrail.sg_open_to_world,aws,network,network,critical,Network: Sg Open To World,Security group opened to entire internet — unrestricted inbound access detected.,log,defense_evasion,defense_evasion;initial_access,T1562.007;T1190,88,network_security_and_connectivity,audit_activity,security_posture,aws_rule_ciem/network/aws.network.flow_log.cloudtrail.sg_open_to_world.yaml
aws.network.flow_log.cloudtrail.vpc_peering_created,aws,network,network,medium,Network: VPC Peering Created,"VPC peering connection created or accepted — lateral movement path established between VPCs, potentially crossing account or trust boundaries.",log,lateral_movement,lateral_movement,T1021.007,60,network_security_and_connectivity,create,network_posture,aws_rule_ciem/network/aws.network.flow_log.cloudtrail.vpc_peering_created.yaml
aws.network.flow_log.dns_exfil,aws,network,network,high,Network: DNS Exfil,DNS-based data exfiltration pattern detected — data encoded in DNS queries tunneled out.,log,data_exfiltration,exfiltration;command_and_control,T1048.003;T1071.004,80,network_security_and_connectivity,exfiltration,data_security_posture,aws_rule_ciem/network/aws.network.flow_log.dns_exfil.yaml
aws.network.flow_log.high_bandwidth_egress,aws,network,network,high,Network: High Bandwidth Egress,Unusually high outbound bandwidth — bulk data transfer to external destination.,log,data_exfiltration,exfiltration,T1048,75,network_security_and_connectivity,exfiltration,data_security_posture,aws_rule_ciem/network/aws.network.flow_log.high_bandwidth_egress.yaml
aws.network.flow_log.high_port_scan,aws,network,network,medium,Network: High Port Scan,Port scan activity detected — systematic probing of network ports.,log,discovery,discovery,T1046,55,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/network/aws.network.flow_log.high_port_scan.yaml
aws.network.flow_log.lateral_movement_internal,aws,network,network,high,Network: Lateral Movement Internal,Internal lateral movement pattern detected — traffic between private subnets to new targets.,log,lateral_movement,lateral_movement,T1021.007,72,network_security_and_connectivity,network,network_posture,aws_rule_ciem/network/aws.network.flow_log.lateral_movement_internal.yaml
aws.network.flow_log.port_scan_detected,aws,network,network,medium,Network: Port Scan Detected,Port scan detected in network traffic — systematic probing of multiple ports or hosts.,log,discovery,discovery,T1046,55,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/network/aws.network.flow_log.port_scan_detected.yaml
aws.network.flow_log.rdp_from_internet,aws,network,network,critical,Network: Rdp From Internet,RDP access from internet to EC2 instance — remote desktop exposed to public internet.,log,initial_access,initial_access,T1021.001,88,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/network/aws.network.flow_log.rdp_from_internet.yaml
aws.network.flow_log.rejected_traffic,aws,network,network,low,Network: Rejected Traffic,VPC flow log rejected traffic — connection blocked by security group or NACL.,log,discovery,discovery,T1046,25,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/network/aws.network.flow_log.rejected_traffic.yaml
aws.network.flow_log.ssh_from_internet,aws,network,network,high,Network: Ssh From Internet,SSH access from internet to EC2 instance — remote shell exposed to public internet.,log,initial_access,initial_access,T1021.004,75,network_security_and_connectivity,create,threat_posture,aws_rule_ciem/network/aws.network.flow_log.ssh_from_internet.yaml
aws.network.flow_log.tunnel_port,aws,network,network,high,Network: Tunnel Port,Traffic on tunnel protocol port — possible C2 via protocol tunneling.,log,execution,command_and_control,T1572,75,network_security_and_connectivity,execute,workload_posture,aws_rule_ciem/network/aws.network.flow_log.tunnel_port.yaml
aws.paas.cloudtrail.apigateway_create_api_key,aws,paas,paas,medium,PaaS: Apigateway Create API Key,API Gateway API key created — programmatic access credential established.,log,credential_access,persistence,T1552.001,55,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.apigateway_create_api_key.yaml
aws.paas.cloudtrail.apigateway_create_rest_api,aws,paas,paas,medium,PaaS: Apigateway Create Rest API,API Gateway REST API created — new API endpoint provisioned.,log,execution,persistence,T1190,50,compute_and_workload_security,create,workload_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.apigateway_create_rest_api.yaml
aws.paas.cloudtrail.apigateway_create_stage,aws,paas,paas,low,PaaS: Apigateway Create Stage,API Gateway stage created — API deployment environment configured.,log,execution,execution,T1190,30,compute_and_workload_security,create,workload_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.apigateway_create_stage.yaml
aws.paas.cloudtrail.apigateway_delete_rest_api,aws,paas,paas,medium,PaaS: Apigateway Delete Rest API,API Gateway REST API deleted — API endpoint destroyed.,log,data_destruction,impact,T1531,50,compute_and_workload_security,delete,data_security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.apigateway_delete_rest_api.yaml
aws.paas.cloudtrail.apigateway_update_stage,aws,paas,paas,medium,PaaS: Apigateway Update Stage,API Gateway stage updated — API configuration changed.,log,defense_evasion,defense_evasion,T1578.004,50,compute_and_workload_security,modify,security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.apigateway_update_stage.yaml
aws.paas.cloudtrail.cognito_admin_create_user,aws,paas,paas,high,PaaS: Cognito Admin Create User,New IAM user created — attacker may be establishing persistent access.,log,identity_manipulation,persistence;initial_access,T1136.003;T1078.004,75,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.cognito_admin_create_user.yaml
aws.paas.cloudtrail.cognito_admin_set_user_password,aws,paas,paas,high,PaaS: Cognito Admin Set User Password,Cognito admin set user password — account credentials reset by admin.,log,identity_manipulation,credential_access,T1098.001,70,compute_and_workload_security,audit_activity,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.cognito_admin_set_user_password.yaml
aws.paas.cloudtrail.cognito_create_identity_pool,aws,paas,paas,medium,PaaS: Cognito Create Identity Pool,Cognito identity pool created — federated identity access to AWS resources configured.,log,persistence,persistence,T1098.005,55,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.cognito_create_identity_pool.yaml
aws.paas.cloudtrail.cognito_create_user_pool,aws,paas,paas,medium,PaaS: Cognito Create User Pool,Cognito user pool created — managed user directory provisioned.,log,persistence,persistence,T1136.003,50,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.cognito_create_user_pool.yaml
aws.paas.cloudtrail.cognito_update_identity_pool,aws,paas,paas,medium,PaaS: Cognito Update Identity Pool,Cognito identity pool updated — federated identity configuration changed.,log,persistence,persistence,T1098.005,55,compute_and_workload_security,modify,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.cognito_update_identity_pool.yaml
aws.paas.cloudtrail.cognito_update_user_pool,aws,paas,paas,medium,PaaS: Cognito Update User Pool,Cognito user pool updated — authentication configuration changed.,log,defense_evasion,defense_evasion,T1562.001,50,compute_and_workload_security,modify,security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.cognito_update_user_pool.yaml
aws.paas.cloudtrail.eventbridge_create_event_bus,aws,paas,paas,medium,PaaS: Eventbridge Create Event Bus,EventBridge event bus created — new event routing endpoint established.,log,persistence,persistence,T1546,50,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.eventbridge_create_event_bus.yaml
aws.paas.cloudtrail.eventbridge_delete_rule,aws,paas,paas,medium,PaaS: Eventbridge Delete Rule,EventBridge rule deleted — automated event response removed.,log,defense_evasion,defense_evasion,T1562.001,55,compute_and_workload_security,delete,security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.eventbridge_delete_rule.yaml
aws.paas.cloudtrail.eventbridge_put_permission,aws,paas,paas,high,PaaS: Eventbridge Put Permission,EventBridge cross-account permission added — external account can put events to bus.,log,privilege_escalation,privilege_escalation,T1098.003,72,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.eventbridge_put_permission.yaml
aws.paas.cloudtrail.eventbridge_put_rule,aws,paas,paas,medium,PaaS: Eventbridge Put Rule,EventBridge rule created or updated — automated event trigger configured.,log,persistence,persistence,T1546,55,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.eventbridge_put_rule.yaml
aws.paas.cloudtrail.eventbridge_put_targets,aws,paas,paas,medium,PaaS: Eventbridge Put Targets,EventBridge rule targets updated — event response actions modified.,log,persistence,persistence,T1546,55,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.eventbridge_put_targets.yaml
aws.paas.cloudtrail.ses_create_email_identity,aws,paas,paas,medium,PaaS: Ses Create Email Identity,SES email identity created — email sending capability provisioned; potential phishing base.,log,persistence,persistence,T1585.002,55,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.ses_create_email_identity.yaml
aws.paas.cloudtrail.ses_send_email,aws,paas,paas,medium,PaaS: Ses Send Email,Email sent via SES — may indicate phishing campaign or data exfiltration via email.,log,initial_access,initial_access,T1566.001,55,compute_and_workload_security,audit_activity,threat_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.ses_send_email.yaml
aws.paas.cloudtrail.sfn_create_state_machine,aws,paas,paas,medium,PaaS: Sfn Create State Machine,Step Functions state machine created — automated workflow orchestration provisioned.,log,execution,execution,T1651,45,compute_and_workload_security,create,workload_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sfn_create_state_machine.yaml
aws.paas.cloudtrail.sfn_start_execution,aws,paas,paas,medium,PaaS: Sfn Start Execution,Step Functions execution started — automated workflow triggered.,log,execution,execution,T1651,45,compute_and_workload_security,audit_activity,workload_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sfn_start_execution.yaml
aws.paas.cloudtrail.sfn_update_state_machine,aws,paas,paas,medium,PaaS: Sfn Update State Machine,Step Functions state machine updated — workflow logic or IAM role changed.,log,defense_evasion,defense_evasion,T1651,50,compute_and_workload_security,modify,security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sfn_update_state_machine.yaml
aws.paas.cloudtrail.sns_create_topic,aws,paas,paas,low,PaaS: SNS Create Topic,SNS topic created — messaging endpoint provisioned.,log,persistence,persistence,T1583.003,25,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sns_create_topic.yaml
aws.paas.cloudtrail.sns_delete_topic,aws,paas,paas,low,PaaS: SNS Delete Topic,SNS topic deleted.,log,data_destruction,impact,T1531,25,compute_and_workload_security,delete,data_security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sns_delete_topic.yaml
aws.paas.cloudtrail.sns_set_topic_attributes,aws,paas,paas,medium,PaaS: SNS Set Topic Attributes,SNS topic attributes updated — messaging endpoint configuration changed.,log,defense_evasion,defense_evasion,T1562.001,50,compute_and_workload_security,audit_activity,security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sns_set_topic_attributes.yaml
aws.paas.cloudtrail.sns_subscribe,aws,paas,paas,medium,PaaS: SNS Subscribe,SNS subscription created — endpoint will receive all topic notifications.,log,persistence,persistence,T1546,50,compute_and_workload_security,audit_activity,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sns_subscribe.yaml
aws.paas.cloudtrail.sqs_create_queue,aws,paas,paas,low,PaaS: SQS Create Queue,SQS queue created — message queue provisioned.,log,persistence,persistence,T1583.003,25,compute_and_workload_security,create,iam_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sqs_create_queue.yaml
aws.paas.cloudtrail.sqs_delete_queue,aws,paas,paas,low,PaaS: SQS Delete Queue,SQS queue deleted — message queue destroyed.,log,data_destruction,impact,T1531,30,compute_and_workload_security,delete,data_security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sqs_delete_queue.yaml
aws.paas.cloudtrail.sqs_purge_queue,aws,paas,paas,high,PaaS: SQS Purge Queue,SQS queue purged — all queued messages permanently deleted.,log,data_destruction,impact,T1485,75,compute_and_workload_security,delete,data_security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sqs_purge_queue.yaml
aws.paas.cloudtrail.sqs_set_queue_attributes,aws,paas,paas,medium,PaaS: SQS Set Queue Attributes,SQS queue attributes updated — message queue configuration changed.,log,defense_evasion,defense_evasion,T1562.001,45,compute_and_workload_security,audit_activity,security_posture,aws_rule_ciem/paas/aws.paas.cloudtrail.sqs_set_queue_attributes.yaml
aws.rds.audit_log.admin_user_activity,aws,rds,rds,medium,RDS: Admin User Activity,RDS admin user activity detected — privileged database user action recorded.,log,discovery,discovery,T1087,55,data_protection_and_privacy,create,threat_posture,aws_rule_ciem/rds/aws.rds.audit_log.admin_user_activity.yaml
aws.rds.audit_log.alter_table,aws,rds,rds,medium,RDS: Alter Table,ALTER TABLE statement executed — database schema modified.,log,defense_evasion,defense_evasion,T1485,55,data_protection_and_privacy,modify,security_posture,aws_rule_ciem/rds/aws.rds.audit_log.alter_table.yaml
aws.rds.audit_log.connection_closed,aws,rds,rds,low,RDS: Connection Closed,RDS database connection closed — routine session termination.,log,discovery,discovery,T1046,20,data_protection_and_privacy,create,threat_posture,aws_rule_ciem/rds/aws.rds.audit_log.connection_closed.yaml
aws.rds.audit_log.create_table,aws,rds,rds,low,RDS: Create Table,CREATE TABLE executed — new database table created.,log,execution,execution,T1059.007,25,data_protection_and_privacy,execute,workload_posture,aws_rule_ciem/rds/aws.rds.audit_log.create_table.yaml
aws.rds.audit_log.create_user,aws,rds,rds,high,RDS: Create User,New IAM user created — attacker may be establishing persistent access.,log,identity_manipulation,persistence;initial_access,T1136.003;T1078.004,75,data_protection_and_privacy,create,iam_posture,aws_rule_ciem/rds/aws.rds.audit_log.create_user.yaml
aws.rds.audit_log.drop_table,aws,rds,rds,high,RDS: Drop Table,DROP TABLE executed — database table permanently deleted.,log,data_destruction,impact,T1485,78,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/rds/aws.rds.audit_log.drop_table.yaml
aws.rds.audit_log.drop_user,aws,rds,rds,medium,RDS: Drop User,Database user dropped — database account deleted.,log,identity_manipulation,defense_evasion,T1531,50,data_protection_and_privacy,create,iam_posture,aws_rule_ciem/rds/aws.rds.audit_log.drop_user.yaml
aws.rds.audit_log.failed_login,aws,rds,rds,medium,RDS: Failed Login,RDS login failure — authentication attempt failed.,log,initial_access,credential_access,T1110.001,50,data_protection_and_privacy,create,threat_posture,aws_rule_ciem/rds/aws.rds.audit_log.failed_login.yaml
aws.rds.audit_log.grant_privilege,aws,rds,rds,high,RDS: Grant Privilege,Database privilege granted to user — elevated permissions assigned.,log,privilege_escalation,privilege_escalation,T1098.001,72,data_protection_and_privacy,privilege_escalation,iam_posture,aws_rule_ciem/rds/aws.rds.audit_log.grant_privilege.yaml
aws.rds.audit_log.revoke_privilege,aws,rds,rds,medium,RDS: Revoke Privilege,Database privilege revoked.,log,privilege_escalation,defense_evasion,T1531,40,data_protection_and_privacy,privilege_escalation,iam_posture,aws_rule_ciem/rds/aws.rds.audit_log.revoke_privilege.yaml
aws.rds.audit_log.root_user_activity,aws,rds,rds,high,RDS: Root User Activity,RDS root/master user activity detected — highest-privilege database account used.,log,credential_access,credential_access,T1078.004,80,data_protection_and_privacy,read,iam_posture,aws_rule_ciem/rds/aws.rds.audit_log.root_user_activity.yaml
aws.rds.audit_log.truncate_table,aws,rds,rds,critical,RDS: Truncate Table,TRUNCATE TABLE executed — all rows instantly deleted from database table.,log,data_destruction,impact,T1485,88,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/rds/aws.rds.audit_log.truncate_table.yaml
aws.s3.access_log.access_denied,aws,s3,s3,low,S3: Access Denied,Access denied on S3 operation — unauthorized access attempt or permission misconfiguration.,log,discovery,discovery,T1087.004,20,data_protection_and_privacy,create,threat_posture,aws_rule_ciem/s3/aws.s3.access_log.access_denied.yaml
aws.s3.access_log.delete_multiple_objects,aws,s3,s3,high,S3: Delete Multiple Objects,Multiple S3 objects deleted in a single request — bulk data destruction.,log,data_destruction,impact,T1485,78,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/s3/aws.s3.access_log.delete_multiple_objects.yaml
aws.s3.access_log.delete_object,aws,s3,s3,medium,S3: Delete Object,S3 object deleted.,log,data_destruction,impact,T1485,60,data_protection_and_privacy,delete,data_security_posture,aws_rule_ciem/s3/aws.s3.access_log.delete_object.yaml
aws.s3.access_log.get_acl,aws,s3,s3,low,S3: Get ACL,S3 ACL retrieved — bucket or object access control list inspected.,log,discovery,discovery,T1087.004,25,data_protection_and_privacy,read,threat_posture,aws_rule_ciem/s3/aws.s3.access_log.get_acl.yaml
aws.s3.access_log.get_object,aws,s3,s3,medium,S3: Get Object,S3 object downloaded — data accessed from object storage.,log,data_exfiltration,collection;exfiltration,T1530,55,data_protection_and_privacy,read,data_security_posture,aws_rule_ciem/s3/aws.s3.access_log.get_object.yaml
aws.s3.access_log.get_policy,aws,s3,s3,low,S3: Get Policy,S3 bucket policy retrieved — bucket policy inspected for potential vulnerabilities.,log,discovery,discovery,T1087.004,25,data_protection_and_privacy,read,threat_posture,aws_rule_ciem/s3/aws.s3.access_log.get_policy.yaml
aws.s3.access_log.list_objects,aws,s3,s3,low,S3: List Objects,S3 bucket object listing performed — enumeration of stored data.,log,discovery,discovery,T1083,25,data_protection_and_privacy,read,threat_posture,aws_rule_ciem/s3/aws.s3.access_log.list_objects.yaml
aws.s3.access_log.no_such_key,aws,s3,s3,low,S3: No Such Key,S3 access failure (NoSuchKey) — may indicate object enumeration attempt.,log,discovery,discovery,T1083,20,data_protection_and_privacy,create,threat_posture,aws_rule_ciem/s3/aws.s3.access_log.no_such_key.yaml
aws.s3.access_log.put_acl,aws,s3,s3,high,S3: Put ACL,"S3 ACL modified — bucket or object permissions changed, potentially exposing data.",log,data_exfiltration,exfiltration,T1537,75,data_protection_and_privacy,exfiltration,data_security_posture,aws_rule_ciem/s3/aws.s3.access_log.put_acl.yaml
aws.s3.access_log.put_object,aws,s3,s3,low,S3: Put Object,S3 object uploaded.,log,data_exfiltration,collection,T1530,30,data_protection_and_privacy,exfiltration,data_security_posture,aws_rule_ciem/s3/aws.s3.access_log.put_object.yaml
aws.secsvc.cloudtrail.acm_delete_certificate,aws,secsvc,secsvc,medium,Security Services: ACM Delete Certificate,ACM certificate deleted — TLS certificate removed.,log,defense_evasion,defense_evasion,T1562.001,50,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.acm_delete_certificate.yaml
aws.secsvc.cloudtrail.acm_export_certificate,aws,secsvc,secsvc,high,Security Services: ACM Export Certificate,ACM certificate exported — private key extracted from certificate manager.,log,credential_access,credential_access,T1552.004,72,logging_monitoring_and_alerting,audit_activity,iam_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.acm_export_certificate.yaml
aws.secsvc.cloudtrail.cloudtrail_delete_trail,aws,secsvc,secsvc,critical,Security Services: Cloudtrail Delete Trail,CloudTrail trail deleted — audit logging capability destroyed.,log,defense_evasion,defense_evasion,T1562.008,92,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.cloudtrail_delete_trail.yaml
aws.secsvc.cloudtrail.cloudtrail_put_event_selectors,aws,secsvc,secsvc,high,Security Services: Cloudtrail Put Event Selectors,CloudTrail event selectors modified — some API events may no longer be logged.,log,defense_evasion,defense_evasion,T1562.008,72,logging_monitoring_and_alerting,create,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.cloudtrail_put_event_selectors.yaml
aws.secsvc.cloudtrail.cloudtrail_stop_logging,aws,secsvc,secsvc,critical,Security Services: Cloudtrail Stop Logging,CloudTrail logging stopped — audit log stream interrupted.,log,defense_evasion,defense_evasion,T1562.008,90,logging_monitoring_and_alerting,delete,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.cloudtrail_stop_logging.yaml
aws.secsvc.cloudtrail.cloudtrail_update_trail,aws,secsvc,secsvc,high,Security Services: Cloudtrail Update Trail,CloudTrail trail configuration modified — logging scope or destination changed.,log,defense_evasion,defense_evasion,T1562.008,75,logging_monitoring_and_alerting,modify,security_posture,aws_rule_ciem/secsvc/aws.secsvc.cloudtrail.cloudtrail_update_trail.yaml
