framework,framework_version,control_id,title,description,source_file
CIS_OCI,3.0.0,1.14,"Ensure Instance Principal authentication is used for OCI  instances, OCI Cloud Databases and OCI Functions to access  OCI resources.","OCI instances, OCI database and OCI functions can access other OCI resources either via an OCI API key associated to a user or via Instance Principal. Instance Principal authentication can be achieved by inclusion in a Dynamic Group that has an IAM policy granting it the required access or using an OCI IAM policy that has request.principal added to the where clause. Access to OCI Resources refers to making API calls to another OCI resource like Object Storage, OCI Vaults, etc.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,1.16,Ensure OCI IAM credentials unused for 45 days or more are  disabled,"OCI IAM Local users can access OCI resources using different credentials, such as passwords or API keys. It is recommended that credentials that have been unused for 45 days or more be deactivated or removed.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,1.3,Ensure IAM administrators cannot update tenancy  Administrators group,"Tenancy administrators can create more users, groups, and policies to provide other service administrators access to OCI resources. For example, an IAM administrator will need to have access to manage resources like compartments, users, groups, dynamic-groups, policies, identity-providers, tenancy tag- namespaces, tag-definitions in the tenancy. The policy that gives IAM-Administrators or any other group full access to 'groups' resources should not allow access to the tenancy 'Administrators' gr",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,1.5,Ensure IAM password policy expires passwords within 365  days,IAM password policies can require passwords to be rotated or expired after a given number of days. It is recommended that the password policy expire passwords after 365 and are changed immediately based on events.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,1.6,Ensure IAM password policy prevents password reuse,IAM password policies can prevent the reuse of a given password by the same user. It is recommended the password policy prevent the reuse of passwords.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,2.5,Ensure the default security list of every VCN restricts all traffic  except ICMP within VCN,A default security list is created when a Virtual Cloud Network (VCN) is created and attached to the public subnets in the VCN. Security lists provide stateful or stateless filtering of ingress and egress network traffic to OCI resources in the VCN. It is recommended that the default security list does not allow unrestricted ingress and egress access to resources in the VCN.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,2.6,Ensure Oracle Integration Cloud (OIC) access is restricted to  allowed sources.,"Oracle Integration (OIC) is a complete, secure, but lightweight integration solution that enables you to connect your applications in the cloud. It simplifies connectivity between your applications and connects both your applications that live in the cloud and your applications that still live on premises. Oracle Integration provides secure, enterprise- grade connectivity regardless of the applications you are connecting or where they reside. OIC instances are created within an Oracle managed se",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,2.7,Ensure Oracle Analytics Cloud (OAC) access is restricted to  allowed sources or deployed within a Virtual Cloud Network.,"Oracle Analytics Cloud (OAC) is a scalable and secure public cloud service that provides a full set of capabilities to explore and perform collaborative analytics for you, your workgroup, and your enterprise. OAC instances provide ingress filtering of network traffic or can be deployed with in an existing Virtual Cloud Network VCN. It is recommended that all new OAC instances be deployed within a VCN and that the Access Control Rules are restricted to your corporate IP Addresses or VCNs for exis",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,2.8,Ensure Oracle Autonomous Shared Databases (ADB) access  is restricted to allowed sources or deployed within a Virtual Cloud  Network,"Oracle Autonomous Database Shared (ADB-S) automates database tuning, security, backups, updates, and other routine management tasks traditionally performed by DBAs. ADB-S provide ingress filtering of network traffic or can be deployed within an existing Virtual Cloud Network (VCN). It is recommended that all new ADB-S databases be deployed within a VCN and that the Access Control Rules are restricted to your corporate IP Addresses or VCNs for existing ADB-S databases.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,3.2,Ensure Secure Boot is enabled on Compute Instance,"Shielded Instances with Secure Boot enabled prevents unauthorized boot loaders and operating systems from booting. This prevent rootkits, bootkits, and unauthorized software from running before the operating system loads. Secure Boot verifies the digital signature of the system's boot software to check its authenticity. The digital signature ensures the operating system has not been tampered with and is from a trusted source. When the system boots and attempts to execute the software, it will fi",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,4.1,Ensure default tags are used on resources,Using default tags is a way to ensure all resources that support tags are tagged during creation. Tags can be based on static or computed values. It is recommended to set up default tags early after root compartment creation to ensure all created resources will get tagged. Tags are scoped to Compartments and are inherited by Child Compartments. The recommendation is to create default tags like “CreatedBy” at the Root Compartment level to ensure all resources get tagged. When using Tags it is imp,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,4.14,Ensure Cloud Guard is enabled in the root compartment of  the tenancy,"Cloud Guard detects misconfigured resources and insecure activity within a tenancy and provides security administrators with the visibility to resolve these issues. Upon detection, Cloud Guard can suggest, assist, or take corrective actions to mitigate these issues. Cloud Guard should be enabled in the root compartment of your tenancy with the default configuration, activity detectors and responders.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,4.15,Ensure a notification is configured for Oracle Cloud Guard  problems detected,"Cloud Guard detects misconfigured resources and insecure activity within a tenancy and provides security administrators with the visibility to resolve these issues. Upon detection, Cloud Guard generates a Problem. It is recommended to setup an Event Rule and Notification that gets triggered when Oracle Cloud Guard Problems are created, dismissed or remediated. Event Rules are compartment scoped and will detect events in child compartments. It is recommended to create the Event rule at the root c",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,4.18,Ensure a notification is configured for Local OCI User  Authentication,It is recommended that an Event Rule and Notification be set up when a user in the via OCI local authentication. Event Rules are compartment-scoped and will detect events in child compartments. This Event rule is required to be created at the root compartment level.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,4.4,Ensure a notification is configured for IdP group mapping  changes,"It is recommended to setup an Event Rule and Notification that gets triggered when Identity Provider Group Mappings are created, updated or deleted. Event Rules are compartment scoped and will detect events in child compartments. It is recommended to create the Event rule at the root compartment level.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,5.3.1,Ensure File Storage Systems are encrypted with Customer  Managed Keys (CMK),"Oracle Cloud Infrastructure File Storage service (FSS) provides a durable, scalable, secure, enterprise-grade network file system. By default, the Oracle service manages the keys that encrypt FSS file systems. FSS file systems can also be encrypted using a customer managed key.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
CIS_OCI,3.0.0,6.2,Ensure no resources are created in the root compartment,"When you create a cloud resource such as an instance, block volume, or cloud network, you must specify to which compartment you want the resource to belong. Placing resources in the root compartment makes it difficult to organize and isolate those resources.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv
