framework,control_id,control_title,csp,rule_type,suggested_rule_id,intent
CIS,1.2.21,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,oracle,ciem,oci.audit.activity_log.config_change,"Detect audit log configuration changes affecting retention, and chained events to circumvent logging."
CIS,1.2.21,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,oracle,ciem,oci.audit.chain.retention_bypass,"Detect audit log configuration changes affecting retention, and chained events to circumvent logging."
CIS,1.2.21,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,ibm,ciem,ibm.activitytracker.audit.retention_update,Detect retention period reduction for Activity Tracker instances and multi-step log routing disruption.
CIS,1.2.21,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,ibm,ciem,ibm.activitytracker.chain.route_disable,Detect retention period reduction for Activity Tracker instances and multi-step log routing disruption.
CIS,1.2.21,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,alicloud,ciem,alicloud.actiontrail.audit.trail_update,"Detect ActionTrail trail configuration changes that reduce log retention, and trails being stopped or deleted."
CIS,1.2.21,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,alicloud,ciem,alicloud.actiontrail.chain.trail_stop,"Detect ActionTrail trail configuration changes that reduce log retention, and trails being stopped or deleted."
CIS,1.2.21,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,k8s,ciem,k8s.audit.activity_log.policy_change,"Detect audit policy or log retention argument modifications, and chained tampering with audit webhook configurations."
CIS,1.2.21,Ensure that the --audit-log-maxage argument is set to 30 or as appropriate,k8s,ciem,k8s.audit.chain.webhook_tamper,"Detect audit policy or log retention argument modifications, and chained tampering with audit webhook configurations."
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,aws,ciem,aws.cloudtrail.audit.log_rotation_failure,Detect CloudTrail log file deletion/rotation failure and chained actions to disable or evade logging.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,aws,ciem,aws.cloudtrail.chain.defense_evasion_logging,Detect CloudTrail log file deletion/rotation failure and chained actions to disable or evade logging.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,azure,ciem,azure.monitor.activity_log.log_profile_deletion,Detect deletion or modification of Log Profiles/Diagnostic Settings and chained actions to suppress audit logs.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,azure,ciem,azure.monitor.chain.audit_log_tampering,Detect deletion or modification of Log Profiles/Diagnostic Settings and chained actions to suppress audit logs.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,gcp,ciem,gcp.logging.audit.sink_config_change,Detect changes to Log Sink configurations that reduce retention/backups and chained attempts to disrupt log exports.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,gcp,ciem,gcp.logging.chain.log_export_disruption,Detect changes to Log Sink configurations that reduce retention/backups and chained attempts to disrupt log exports.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,oracle,ciem,oci.audit.activity_log.audit_policy_change,Detect reduction of audit retention or target changes and chained actions to disable or divert audit trails.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,oracle,ciem,oci.audit.chain.log_destination_tamper,Detect reduction of audit retention or target changes and chained actions to disable or divert audit trails.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,ibm,ciem,ibm.activitytracker.audit.log_config_change,Detect modifications to Activity Tracker retention/archiving settings and chained events to bypass logging.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,ibm,ciem,ibm.activitytracker.chain.log_integrity_bypass,Detect modifications to Activity Tracker retention/archiving settings and chained events to bypass logging.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,alicloud,ciem,alicloud.actiontrail.audit.trail_config_change,Detect ActionTrail configuration changes that reduce log backups and chained suppression of audit trails.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,alicloud,ciem,alicloud.actiontrail.chain.log_suppression,Detect ActionTrail configuration changes that reduce log backups and chained suppression of audit trails.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,k8s,ciem,k8s.audit.activity_log.audit_policy_override,Detect overrides of audit policy maxBackup or log backend and chained tampering with audit log mechanisms.
CIS,1.2.22,Ensure that the --audit-log-maxbackup argument is set to 10 or as appropriate,k8s,ciem,k8s.audit.chain.log_backend_tamper,Detect overrides of audit policy maxBackup or log backend and chained tampering with audit log mechanisms.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,aws,ciem,aws.cloudtrail.audit.log_rotation_modified,Detect changes to CloudTrail log file rotation settings and sequences of log deletion followed by trail update or stop.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,aws,ciem,aws.cloudtrail.chain.log_tampering_evasion,Detect changes to CloudTrail log file rotation settings and sequences of log deletion followed by trail update or stop.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,azure,ciem,azure.monitor.activity_log.diagnostic_setting_modified,Detect modifications to diagnostic settings' retention/rotation and patterns of disabling logs before sensitive actions.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,azure,ciem,azure.security.chain.log_suppression_evasion,Detect modifications to diagnostic settings' retention/rotation and patterns of disabling logs before sensitive actions.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,gcp,ciem,gcp.logging.audit.sink_modified,"Detect changes to log sink configuration (e.g., retention) and sequences of sink deletion followed by project-level permission changes."
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,gcp,ciem,gcp.logging.chain.sink_deletion_evasion,"Detect changes to log sink configuration (e.g., retention) and sequences of sink deletion followed by project-level permission changes."
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,oracle,ciem,oci.audit.activity_log.config_modified,Detect modifications to Audit service configuration (retention periods) and patterns of disabling audit before privileged actions.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,oracle,ciem,oci.audit.chain.config_tampering_evasion,Detect modifications to Audit service configuration (retention periods) and patterns of disabling audit before privileged actions.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,ibm,ciem,ibm.activitytracker.audit.config_modified,"Detect changes to Activity Tracker instance configuration (e.g., archive settings) and event sequences suggesting log suppression."
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,ibm,ciem,ibm.activitytracker.chain.log_manipulation_evasion,"Detect changes to Activity Tracker instance configuration (e.g., archive settings) and event sequences suggesting log suppression."
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,alicloud,ciem,alicloud.actiontrail.audit.trail_modified,Detect modifications to ActionTrail trail settings (max file size/rotation) and multi-step attempts to disrupt logging.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,alicloud,ciem,alicloud.actiontrail.chain.trail_tampering_evasion,Detect modifications to ActionTrail trail settings (max file size/rotation) and multi-step attempts to disrupt logging.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,k8s,ciem,k8s.audit.activity_log.policy_modified,Detect changes to audit policy max file size/rotation and sequences of policy deletion followed by high-risk pod/role creation.
CIS,1.2.23,Ensure that the --audit-log-maxsize argument is set to 100 or as appropriate,k8s,ciem,k8s.audit.chain.policy_deletion_evasion,Detect changes to audit policy max file size/rotation and sequences of policy deletion followed by high-risk pod/role creation.
CIS,3.2.2,Ensure that the audit policy covers key security concerns,aws,ciem,aws.cloudtrail.activity_log.audit_policy_change,"Detect changes to CloudTrail configuration (e.g., stopped trails, deleted trails) and sequences of actions that may indicate audit suppression (e.g., trail stop followed by sensitive API calls)."
CIS,3.2.2,Ensure that the audit policy covers key security concerns,aws,ciem,aws.cloudtrail.chain.audit_evasion,"Detect changes to CloudTrail configuration (e.g., stopped trails, deleted trails) and sequences of actions that may indicate audit suppression (e.g., trail stop followed by sensitive API calls)."
CIS,3.2.2,Ensure that the audit policy covers key security concerns,azure,ciem,azure.monitor.activity_log.diagnostic_setting_change,"Detect changes to diagnostic settings (e.g., disabling logs for key services) and patterns where log export is disabled before privileged actions."
CIS,3.2.2,Ensure that the audit policy covers key security concerns,azure,ciem,azure.monitor.chain.log_export_disruption,"Detect changes to diagnostic settings (e.g., disabling logs for key services) and patterns where log export is disabled before privileged actions."
CIS,3.2.2,Ensure that the audit policy covers key security concerns,gcp,ciem,gcp.logging.audit.sink_config_change,Detect modifications to Log Sinks or exclusion filters and sequences where sink deletion/alteration precedes high-risk activities in projects.
CIS,3.2.2,Ensure that the audit policy covers key security concerns,gcp,ciem,gcp.logging.chain.sink_bypass,Detect modifications to Log Sinks or exclusion filters and sequences where sink deletion/alteration precedes high-risk activities in projects.
CIS,3.2.2,Ensure that the audit policy covers key security concerns,oracle,ciem,oci.audit.activity_log.config_change,"Detect changes to Audit configuration (e.g., disabling collection) and multi-step attempts to disrupt or bypass audit trails."
CIS,3.2.2,Ensure that the audit policy covers key security concerns,oracle,ciem,oci.audit.chain.trail_tamper,"Detect changes to Audit configuration (e.g., disabling collection) and multi-step attempts to disrupt or bypass audit trails."
CIS,3.2.2,Ensure that the audit policy covers key security concerns,ibm,ciem,ibm.activitytracker.activity_log.route_change,Detect modifications to Activity Tracker event routing or retention and chains where route disabling is followed by unauthorized resource changes.
CIS,3.2.2,Ensure that the audit policy covers key security concerns,ibm,ciem,ibm.activitytracker.chain.export_suppress,Detect modifications to Activity Tracker event routing or retention and chains where route disabling is followed by unauthorized resource changes.
CIS,3.2.2,Ensure that the audit policy covers key security concerns,alicloud,ciem,alicloud.actiontrail.activity_log.trail_operation,"Detect ActionTrail trail deletions, stops, or updates and patterns of audit trail disruption combined with sensitive management actions."
CIS,3.2.2,Ensure that the audit policy covers key security concerns,alicloud,ciem,alicloud.actiontrail.chain.audit_circumvent,"Detect ActionTrail trail deletions, stops, or updates and patterns of audit trail disruption combined with sensitive management actions."
CIS,3.2.2,Ensure that the audit policy covers key security concerns,k8s,ciem,k8s.audit.activity_log.audit_policy_edit,Detect modifications to Kubernetes audit policy or webhook configurations and sequences that may indicate evasion of logging controls.
CIS,3.2.2,Ensure that the audit policy covers key security concerns,k8s,ciem,k8s.audit.chain.webhook_tamper,Detect modifications to Kubernetes audit policy or webhook configurations and sequences that may indicate evasion of logging controls.
CIS,5.2.1,Minimize the admission of privileged containers,aws,ciem,aws.ecs.activity_log.privileged_container_launch,Detect privileged container launches in ECS/EKS via RunTask/CreatePod events
CIS,5.2.1,Minimize the admission of privileged containers,aws,ciem,aws.eks.audit.privileged_pod_create,Detect privileged container launches in ECS/EKS via RunTask/CreatePod events
CIS,5.2.1,Minimize the admission of privileged containers,azure,ciem,azure.aks.audit.privileged_pod_creation,Monitor AKS and Container Instances for privileged container deployments
CIS,5.2.1,Minimize the admission of privileged containers,azure,ciem,azure.containerinstances.activity_log.privileged_container_start,Monitor AKS and Container Instances for privileged container deployments
CIS,5.2.1,Minimize the admission of privileged containers,gcp,ciem,gcp.gke.audit.privileged_pod_creation,Identify privileged container creation in GKE and Cloud Run revisions
CIS,5.2.1,Minimize the admission of privileged containers,gcp,ciem,gcp.cloudrun.audit.privileged_revision,Identify privileged container creation in GKE and Cloud Run revisions
CIS,5.2.1,Minimize the admission of privileged containers,oracle,ciem,oci.oke.audit.privileged_pod_create,Detect privileged pod creation in Oracle Container Engine for Kubernetes
CIS,5.2.1,Minimize the admission of privileged containers,ibm,ciem,ibm.containerservice.audit.privileged_pod_creation,Monitor IBM Kubernetes Service for privileged pod deployments
CIS,5.2.1,Minimize the admission of privileged containers,alicloud,ciem,alicloud.cs.audit.privileged_pod_create,Detect privileged pod creation in Alibaba Cloud Container Service
CIS,5.2.1,Minimize the admission of privileged containers,k8s,ciem,k8s.kubernetes.audit.privileged_container_create,Monitor K8s audit logs for privileged containers and escalation patterns
CIS,5.2.1,Minimize the admission of privileged containers,k8s,ciem,k8s.kubernetes.chain.privileged_escalation,Monitor K8s audit logs for privileged containers and escalation patterns
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,aws,ciem,aws.iam.activity_log.console_login_followed_by_disable,"Detect console login after 90+ day inactivity, then immediate disable (defense evasion) or reactivation of long-dormant users"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,aws,ciem,aws.iam.audit.user_inactivity_reactivation,"Detect console login after 90+ day inactivity, then immediate disable (defense evasion) or reactivation of long-dormant users"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,azure,ciem,azure.aad.activity_log.signin_after_inactivity,"Alert on sign-in for accounts inactive >90 days, and chain where inactive account is re-enabled then quickly disabled"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,azure,ciem,azure.aad.chain.inactive_reenable_disable,"Alert on sign-in for accounts inactive >90 days, and chain where inactive account is re-enabled then quickly disabled"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,gcp,ciem,gcp.iam.activity_log.service_account_key_use_after_inactivity,Detect use of dormant service account keys (>90d) or console login by long-inactive human user
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,gcp,ciem,gcp.iam.audit.dormant_user_console_access,Detect use of dormant service account keys (>90d) or console login by long-inactive human user
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,oracle,ciem,oci.iam.audit.user_auth_after_inactivity,"Flag authentication events for users inactive >90 days, and chained API-to-console attempts to bypass dormant detection"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,oracle,ciem,oci.iam.chain.api_to_console_bypass,"Flag authentication events for users inactive >90 days, and chained API-to-console attempts to bypass dormant detection"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,ibm,ciem,ibm.iam.activity_log.login_after_inactivity,"Monitor for login after >90 day inactivity, and user disable immediately following account reactivation"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,ibm,ciem,ibm.iam.audit.disable_after_reactivation,"Monitor for login after >90 day inactivity, and user disable immediately following account reactivation"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,alicloud,ciem,alicloud.ram.activity_log.console_login_inactive_user,"Detect console login by RAM user inactive >90 days, and chained policy attachment to dormant account"
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,alicloud,ciem,alicloud.ram.chain.inactive_user_policy_attach,"Detect console login by RAM user inactive >90 days, and chained policy attachment to dormant account"
CIS,10.3,Ensure Encryption in Transit is Configured,aws,ciem,aws.ec2.activity_log.modify_network_interface,"Detect changes that could disable TLS/SSL on EC2 network interfaces or ELB listeners, indicating potential removal of encryption in transit."
CIS,10.3,Ensure Encryption in Transit is Configured,aws,ciem,aws.elb.audit.modify_load_balancer_attributes,"Detect changes that could disable TLS/SSL on EC2 network interfaces or ELB listeners, indicating potential removal of encryption in transit."
CIS,10.3,Ensure Encryption in Transit is Configured,azure,ciem,azure.network.activity_log.modify_security_rule,Detect modifications to NSG security rules allowing unencrypted protocols or changes to Application Gateway SSL policies that weaken encryption.
CIS,10.3,Ensure Encryption in Transit is Configured,azure,ciem,azure.appgateway.audit.modify_ssl_policy,Detect modifications to NSG security rules allowing unencrypted protocols or changes to Application Gateway SSL policies that weaken encryption.
CIS,10.3,Ensure Encryption in Transit is Configured,gcp,ciem,gcp.compute.activity_log.update_firewall,Detect firewall rule updates permitting non-HTTPS traffic or load balancer backend service changes that could disable SSL policies.
CIS,10.3,Ensure Encryption in Transit is Configured,gcp,ciem,gcp.loadbalancing.audit.update_url_map,Detect firewall rule updates permitting non-HTTPS traffic or load balancer backend service changes that could disable SSL policies.
CIS,10.3,Ensure Encryption in Transit is Configured,oracle,ciem,oci.network.audit.update_security_list,Detect security list modifications allowing plaintext protocols and chained actions updating SSL ciphers then modifying listeners to potentially disable TLS.
CIS,10.3,Ensure Encryption in Transit is Configured,oracle,ciem,oci.loadbalancer.chain.ssl_cipher_update_and_listener_modify,Detect security list modifications allowing plaintext protocols and chained actions updating SSL ciphers then modifying listeners to potentially disable TLS.
CIS,10.3,Ensure Encryption in Transit is Configured,ibm,ciem,ibm.vpc.activity_log.update_security_group_rule,Detect security group rule changes permitting unencrypted traffic and Infrastructure-as-Code variable modifications that could disable TLS in deployments.
CIS,10.3,Ensure Encryption in Transit is Configured,ibm,ciem,ibm.schematics.audit.workspace_variable_modify,Detect security group rule changes permitting unencrypted traffic and Infrastructure-as-Code variable modifications that could disable TLS in deployments.
CIS,10.3,Ensure Encryption in Transit is Configured,alicloud,ciem,alicloud.vpc.audit.modify_security_group_rule,Detect security group rule updates allowing non-SSL traffic and chained modifications to SLB listener attributes that could remove HTTPS/SSL certificates.
CIS,10.3,Ensure Encryption in Transit is Configured,alicloud,ciem,alicloud.slb.chain.listener_attribute_modify,Detect security group rule updates allowing non-SSL traffic and chained modifications to SLB listener attributes that could remove HTTPS/SSL certificates.
CIS,10.3,Ensure Encryption in Transit is Configured,k8s,ciem,k8s.networking.audit.modify_network_policy,Detect network policy changes allowing unencrypted ingress and chained deletion of TLS secrets followed by Ingress updates to disable HTTPS.
CIS,10.3,Ensure Encryption in Transit is Configured,k8s,ciem,kubernetes.ingress.chain.tls_secret_delete_and_update,Detect network policy changes allowing unencrypted ingress and chained deletion of TLS secrets followed by Ingress updates to disable HTTPS.
CIS,10.7,Ensure Regular Updates and Patches are Installed,aws,ciem,aws.ec2.audit.patch_override,Detect privileged actions that override patch states or orchestrate patch evasion via SSM command chaining.
CIS,10.7,Ensure Regular Updates and Patches are Installed,aws,ciem,aws.ssm.chain.patch_evasion,Detect privileged actions that override patch states or orchestrate patch evasion via SSM command chaining.
CIS,10.7,Ensure Regular Updates and Patches are Installed,azure,ciem,azure.vm.audit.patch_override,Identify VM patch state tampering or automated runbook sequences designed to bypass update compliance.
CIS,10.7,Ensure Regular Updates and Patches are Installed,azure,ciem,azure.automation.chain.patch_bypass,Identify VM patch state tampering or automated runbook sequences designed to bypass update compliance.
CIS,10.7,Ensure Regular Updates and Patches are Installed,gcp,ciem,gcp.compute.audit.patch_override,Monitor for instance patch policy overrides or OS Config agent manipulations to evade patching.
CIS,10.7,Ensure Regular Updates and Patches are Installed,gcp,ciem,gcp.osconfig.chain.patch_evasion,Monitor for instance patch policy overrides or OS Config agent manipulations to evade patching.
CIS,10.7,Ensure Regular Updates and Patches are Installed,oracle,ciem,oci.compute.audit.patch_override,Detect compute instance patch management overrides or OS Management service command chains that bypass updates.
CIS,10.7,Ensure Regular Updates and Patches are Installed,oracle,ciem,oci.osmanagement.chain.patch_bypass,Detect compute instance patch management overrides or OS Management service command chains that bypass updates.
CIS,10.7,Ensure Regular Updates and Patches are Installed,ibm,ciem,ibm.vpc.audit.patch_override,Flag VSI patch compliance overrides or Schematics workspace runs that manipulate patch states.
CIS,10.7,Ensure Regular Updates and Patches are Installed,ibm,ciem,ibm.schematics.chain.patch_evasion,Flag VSI patch compliance overrides or Schematics workspace runs that manipulate patch states.
CIS,10.7,Ensure Regular Updates and Patches are Installed,alicloud,ciem,alicloud.ecs.audit.patch_override,Detect ECS instance patch state tampering or OOS template executions designed to circumvent patching.
CIS,10.7,Ensure Regular Updates and Patches are Installed,alicloud,ciem,alicloud.oos.chain.patch_bypass,Detect ECS instance patch state tampering or OOS template executions designed to circumvent patching.
CIS,10.7,Ensure Regular Updates and Patches are Installed,k8s,ciem,k8s.node.audit.patch_tamper,"Identify node-level patch tampering (e.g., kubelet config changes) or DaemonSet deployments that disable or evade node updates."
CIS,10.7,Ensure Regular Updates and Patches are Installed,k8s,ciem,k8s.daemonset.chain.patch_evasion,"Identify node-level patch tampering (e.g., kubelet config changes) or DaemonSet deployments that disable or evade node updates."
CIS,12.4,Ensure least privilege is used with Lambda function access,azure,ciem,azure.function.activity_log.role_assignment,Detect Azure Function role assignments granting excessive permissions and privileged actions like managed identity modifications.
CIS,12.4,Ensure least privilege is used with Lambda function access,azure,ciem,azure.function.audit.privileged_action,Detect Azure Function role assignments granting excessive permissions and privileged actions like managed identity modifications.
CIS,12.4,Ensure least privilege is used with Lambda function access,gcp,ciem,gcp.cloudfunction.audit.iam_binding,Detect Cloud Function IAM bindings with broad roles and chained events leading to privilege escalation via service account impersonation.
CIS,12.4,Ensure least privilege is used with Lambda function access,gcp,ciem,gcp.cloudfunction.chain.identity_escalation,Detect Cloud Function IAM bindings with broad roles and chained events leading to privilege escalation via service account impersonation.
CIS,12.4,Ensure least privilege is used with Lambda function access,oracle,ciem,oci.functions.audit.policy_update,Detect OCI Functions policy updates granting excessive permissions and dynamic group modifications that could broaden function access.
CIS,12.4,Ensure least privilege is used with Lambda function access,oracle,ciem,oci.functions.activity_log.dynamic_group_edit,Detect OCI Functions policy updates granting excessive permissions and dynamic group modifications that could broaden function access.
CIS,12.4,Ensure least privilege is used with Lambda function access,ibm,ciem,ibm.functions.activity_log.iam_serviceid,Detect IAM service ID assignments to IBM Cloud Functions with excessive roles and chained policy changes for defense evasion.
CIS,12.4,Ensure least privilege is used with Lambda function access,ibm,ciem,ibm.functions.chain.access_policy_change,Detect IAM service ID assignments to IBM Cloud Functions with excessive roles and chained policy changes for defense evasion.
CIS,12.4,Ensure least privilege is used with Lambda function access,alicloud,ciem,alicloud.fc.audit.ram_policy_attach,Detect RAM policy attachments to Function Compute roles with broad permissions and role assumption attempts from unexpected contexts.
CIS,12.4,Ensure least privilege is used with Lambda function access,alicloud,ciem,alicloud.fc.activity_log.assume_role,Detect RAM policy attachments to Function Compute roles with broad permissions and role assumption attempts from unexpected contexts.
CIS,12.4,Ensure least privilege is used with Lambda function access,k8s,ciem,k8s.serviceaccount.audit.clusterrole_binding,Detect high-privilege ClusterRole bindings to service accounts and chained events where such accounts are used to launch privileged pods.
CIS,12.4,Ensure least privilege is used with Lambda function access,k8s,ciem,k8s.serviceaccount.chain.privileged_pod,Detect high-privilege ClusterRole bindings to service accounts and chained events where such accounts are used to launch privileged pods.
CIS,2.1.2,Ensure audit logs are collected and managed,aws,ciem,aws.cloudtrail.activity_log.disable,"Detect CloudTrail logging disabled or stopped, and multi-step attempts to evade audit logging via S3 bucket policy changes or trail deletion."
CIS,2.1.2,Ensure audit logs are collected and managed,aws,ciem,aws.cloudtrail.chain.audit_evasion,"Detect CloudTrail logging disabled or stopped, and multi-step attempts to evade audit logging via S3 bucket policy changes or trail deletion."
CIS,2.1.2,Ensure audit logs are collected and managed,azure,ciem,azure.monitor.activity_log.disable,"Detect Log Analytics workspace deletion or diagnostic setting removal, and changes to activity log profile that stop collection of critical logs."
CIS,2.1.2,Ensure audit logs are collected and managed,azure,ciem,azure.resources.audit.profile_edit,"Detect Log Analytics workspace deletion or diagnostic setting removal, and changes to activity log profile that stop collection of critical logs."
CIS,2.1.2,Ensure audit logs are collected and managed,gcp,ciem,gcp.logging.activity_log.sink_delete,"Detect deletion of log sinks or exclusion filters, and IAM policy changes that remove audit logging permissions or disable data access logs."
CIS,2.1.2,Ensure audit logs are collected and managed,gcp,ciem,gcp.iam.audit.config_change,"Detect deletion of log sinks or exclusion filters, and IAM policy changes that remove audit logging permissions or disable data access logs."
CIS,2.1.2,Ensure audit logs are collected and managed,oracle,ciem,oci.audit.activity_log.config_change,"Detect audit log configuration modifications (retention, compartment changes) and chained events to disable or divert logging via service connector or stream edits."
CIS,2.1.2,Ensure audit logs are collected and managed,oracle,ciem,oci.events.chain.log_tamper,"Detect audit log configuration modifications (retention, compartment changes) and chained events to disable or divert logging via service connector or stream edits."
CIS,2.1.2,Ensure audit logs are collected and managed,ibm,ciem,ibm.activitytracker.activity_log.disable,"Detect Activity Tracker instance deletion or route removal, and Cloudant database audit log configuration changes that halt log forwarding."
CIS,2.1.2,Ensure audit logs are collected and managed,ibm,ciem,ibm.cloudant.audit.route_delete,"Detect Activity Tracker instance deletion or route removal, and Cloudant database audit log configuration changes that halt log forwarding."
CIS,2.1.2,Ensure audit logs are collected and managed,alicloud,ciem,alicloud.actiontrail.activity_log.stop,"Detect ActionTrail trail deactivation or deletion, and chained OSS bucket policy changes to block write access for audit logs."
CIS,2.1.2,Ensure audit logs are collected and managed,alicloud,ciem,alicloud.oss.chain.log_tamper,"Detect ActionTrail trail deactivation or deletion, and chained OSS bucket policy changes to block write access for audit logs."
CIS,2.1.2,Ensure audit logs are collected and managed,k8s,ciem,k8s.audit.activity_log.disabled,"Detect audit policy configMap deletions or webhook endpoint failures, and chained role-binding or admission controller changes to disable Kubernetes audit logging."
CIS,2.1.2,Ensure audit logs are collected and managed,k8s,ciem,k8s.api.chain.audit_policy_evasion,"Detect audit policy configMap deletions or webhook endpoint failures, and chained role-binding or admission controller changes to disable Kubernetes audit logging."
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,aws,ciem,aws.iam.activity_log.policy_modify,Detect IAM policy changes and CloudTrail log tampering that could affect access policies
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,aws,ciem,aws.cloudtrail.audit.policy_override,Detect IAM policy changes and CloudTrail log tampering that could affect access policies
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,azure,ciem,azure.pim.activity_log.role_activate,Monitor PIM role activations and diagnostic setting changes impacting access policy visibility
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,azure,ciem,azure.monitor.audit.diagnostic_disable,Monitor PIM role activations and diagnostic setting changes impacting access policy visibility
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,gcp,ciem,gcp.iam.activity_log.policy_change,Track IAM policy modifications and log sink alterations that could obscure access policy reviews
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,gcp,ciem,gcp.logging.audit.sink_modify,Track IAM policy modifications and log sink alterations that could obscure access policy reviews
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,oracle,ciem,oci.iam.audit.policy_edit,Identify direct IAM policy edits and chained events attempting to bypass policy controls
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,oracle,ciem,oci.events.chain.policy_bypass,Identify direct IAM policy edits and chained events attempting to bypass policy controls
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,ibm,ciem,ibm.iam.activity_log.policy_update,Detect IAM policy updates and chained actions to evade activity tracking for access policies
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,ibm,ciem,ibm.activity_tracker.chain.evasion,Detect IAM policy updates and chained actions to evade activity tracking for access policies
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,alicloud,ciem,alicloud.ram.audit.policy_alter,Monitor RAM policy alterations and multi-step tampering patterns in ActionTrail logs
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,alicloud,ciem,alicloud.actiontrail.chain.tamper_pattern,Monitor RAM policy alterations and multi-step tampering patterns in ActionTrail logs
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,k8s,ciem,k8s.rbac.audit.rolebinding_change,Detect RoleBinding/ClusterRoleBinding changes and chained events for potential privilege escalation
CIS,2.4,Ensure that 'Access Policies' are implemented and reviewed  periodically,k8s,ciem,k8s.audit.chain.escalation,Detect RoleBinding/ClusterRoleBinding changes and chained events for potential privilege escalation
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,aws,ciem,aws.iam.activity_log.guest_user_creation,Detect creation of new guest users (federated/SSO) and subsequent privilege escalation attempts.
CIS,5.3.2,Ensure that guest users are reviewed on a regular basis,aws,ciem,aws.iam.chain.guest_to_privileged,Detect creation of new guest users (federated/SSO) and subsequent privilege escalation attempts.
