framework,control_id,control_title,csp,suggested_rule_id,intent
CIS,4.2.9,Ensure that the --tls-cert-file and --tls-private-key-file arguments are set as appropriate,k8s,k8s.kubernetes.api_server.tls_cert_key_set,"PARTIAL: k8s.kubernetes.api_server.tls_cert_key_set ||| Verifies static pod manifest or config file for arguments, but cannot test live execution on a running "
CIS,5.1.3,Minimize wildcard use in Roles and ClusterRoles,oracle,oci.identity.policy.statements,(refined)
CIS,5.1.3,Minimize wildcard use in Roles and ClusterRoles,oracle,oci.identity.dynamic_group.rules,(refined)
CIS,5.1.3,Minimize wildcard use in Roles and ClusterRoles,ibm,ibm.iam.policy.roles,(refined)
CIS,5.1.3,Minimize wildcard use in Roles and ClusterRoles,ibm,ibm.iam.access_group.rules,(refined)
CIS,5.2.2,Minimize the admission of containers wishing to share the host process ID namespace,aws,aws.eks.cluster.pod_security_policy,(refined)
CIS,5.2.2,Minimize the admission of containers wishing to share the host process ID namespace,azure,azure.aks.cluster.pod_security_policy,(refined)
CIS,5.2.2,Minimize the admission of containers wishing to share the host process ID namespace,gcp,gcp.gke.cluster.pod_security_policy,(refined)
CIS,5.2.2,Minimize the admission of containers wishing to share the host process ID namespace,oracle,oci.oke.cluster.pod_security_policy,(refined)
CIS,5.2.2,Minimize the admission of containers wishing to share the host process ID namespace,ibm,ibm.iks.cluster.pod_security_policy,(refined)
CIS,5.2.2,Minimize the admission of containers wishing to share the host process ID namespace,k8s,k8s.cluster.pod_security_policy,PARTIAL: k8s.cluster.pod_security_policy ||| verifies PodSecurityPolicy/PSA configuration exists but not admission control enforcement
CIS,5.2.5,Minimize the admission of containers with allowPrivilegeEscalation,aws,aws.eks.pod_security_policy.allow_privilege_escalation,(refined)
CIS,5.2.5,Minimize the admission of containers with allowPrivilegeEscalation,azure,azure.aks.pod_security_policy.allow_privilege_escalation,(refined)
CIS,5.2.5,Minimize the admission of containers with allowPrivilegeEscalation,gcp,gcp.gke.pod_security_policy.allow_privilege_escalation,(refined)
CIS,5.2.5,Minimize the admission of containers with allowPrivilegeEscalation,oracle,oci.oke.pod_security_policy.allow_privilege_escalation,(refined)
CIS,5.2.5,Minimize the admission of containers with allowPrivilegeEscalation,ibm,ibm.kubernetes.pod_security_policy.allow_privilege_escalation,(refined)
CIS,5.2.5,Minimize the admission of containers with allowPrivilegeEscalation,k8s,k8s.pod_security_policy.allow_privilege_escalation,(refined)
CIS,5.3.2,Ensure that all Namespaces have Network Policies defined,k8s,k8s.network.network_policy_default,PARTIAL: k8s.network.network_policy_default ||| verifies a default deny policy exists but not that all namespaces have specific policies defined
CIS,5.4.2,Consider external secret storage,k8s,k8s.secret.encrypted,PARTIAL: k8s.secret.encrypted ||| verifies encryption at rest via etcd but not external storage integration
CIS,5.6.1,Create administrative boundaries between resources using namespaces,aws,aws.iam.user.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,aws,aws.s3.bucket.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,aws,aws.ec2.instance.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,azure,azure.aad.user.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,azure,azure.storage.blob.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,azure,azure.compute.vm.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,gcp,gcp.iam.user.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,gcp,gcp.storage.bucket.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,gcp,gcp.compute.instance.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,oracle,oci.identity.user.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,oracle,oci.objectstorage.bucket.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,oracle,oci.compute.instance.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,ibm,ibm.iam.user.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,ibm,ibm.cos.bucket.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,ibm,ibm.vpc.instance.namespace,(refined)
CIS,5.6.1,Create administrative boundaries between resources using namespaces,k8s,k8s.rbac.namespace,PARTIAL: k8s.rbac.namespace ||| verifies namespace configuration exists but not testing execution or isolation effectiveness
CIS,5.6.4,The default namespace should not be used,aws,aws.iam.namespace.default_not_used,(refined)
CIS,5.6.4,The default namespace should not be used,azure,azure.aad.namespace.default_not_used,(refined)
CIS,5.6.4,The default namespace should not be used,gcp,gcp.iam.namespace.default_not_used,(refined)
CIS,5.6.4,The default namespace should not be used,oracle,oci.identity.namespace.default_not_used,(refined)
CIS,5.6.4,The default namespace should not be used,ibm,ibm.iam.namespace.default_not_used,(refined)
CIS,5.6.4,The default namespace should not be used,k8s,k8s.rbac.namespace.default_not_used,(refined)
CIS,6.6.5,Consider use service account token volume projection,aws,aws.iam.service_account_token_volume_projection,(refined)
CIS,6.6.5,Consider use service account token volume projection,azure,azure.iam.service_account_token_volume_projection,(refined)
CIS,6.6.5,Consider use service account token volume projection,gcp,gcp.iam.service_account_token_volume_projection,(refined)
CIS,6.6.5,Consider use service account token volume projection,oracle,oci.iam.service_account_token_volume_projection,(refined)
CIS,6.6.5,Consider use service account token volume projection,ibm,ibm.iam.service_account_token_volume_projection,(refined)
CIS,6.6.5,Consider use service account token volume projection,k8s,k8s.rbac.service_account_token_volume_projection,PARTIAL: k8s.rbac.service_account_token_volume_projection ||| verifies projected volume config in pod spec but not token validity or rotation
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,oracle,oci.iam.user.last_successful_login,(refined)
CIS,1.5,Ensure users not logged on for 90 days or longer are disabled  for console logon,ibm,ibm.iam.user.last_login_time,(refined)
CIS,10.3,Ensure Encryption in Transit is Configured,ibm,ibm.cos.bucket.tls_version_configured,(refined)
CIS,10.3,Ensure Encryption in Transit is Configured,ibm,ibm.vpc.vpn.ike_policy_configured,(refined)
CIS,10.3,Ensure Encryption in Transit is Configured,alicloud,alicloud.oss.bucket.https_required,(refined)
CIS,10.3,Ensure Encryption in Transit is Configured,alicloud,alicloud.rds.instance.tls_version_configured,(refined)
CIS,10.3,Ensure Encryption in Transit is Configured,k8s,k8s.network.ingress.tls_secret_configured,PARTIAL: k8s.network.ingress.tls_secret_configured ||| verifies TLS secret is referenced but not the TLS version or cipher strength
CIS,11.4,Ensure Data in Transit is Encrypted,k8s,k8s.network.ingress.tls,"PARTIAL: k8s.network.ingress.tls ||| verifies TLS spec exists on Ingress but not for all service-to-service traffic (e.g., mTLS)"
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,azure,azure.function_app.secrets_in_keyvault_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,azure,azure.sql.connection.credentials_in_keyvault_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,gcp,gcp.cloud_function.secrets_in_secret_manager_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,gcp,gcp.sql.connection.credentials_in_secret_manager_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,oracle,oci.function.secrets_in_vault_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,oracle,oci.database.connection.credentials_in_vault_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,ibm,ibm.function.secrets_in_secrets_manager_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,ibm,ibm.database.connection.credentials_in_secrets_manager_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,alicloud,alicloud.function.secrets_in_kms_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,alicloud,alicloud.rds.connection.credentials_in_kms_configured,(refined)
CIS,12.3,Ensure AWS Secrets manager is configured and being used by Lambda for databases,k8s,k8s.secret.encrypted,PARTIAL: k8s.secret.encrypted ||| verifies secrets are encrypted at rest but not their use by workloads
CIS,12.4,Ensure least privilege is used with Lambda function access,oracle,oci.functions.function.dynamic_group_least_privilege,(refined)
CIS,12.4,Ensure least privilege is used with Lambda function access,oracle,oci.identity.policy.least_privilege,(refined)
CIS,12.4,Ensure least privilege is used with Lambda function access,ibm,ibm.functions.function.iam_role_least_privilege,(refined)
CIS,12.4,Ensure least privilege is used with Lambda function access,ibm,ibm.iam.policy.least_privilege,(refined)
CIS,12.4,Ensure least privilege is used with Lambda function access,alicloud,alicloud.fc.function.ram_role_least_privilege,(refined)
CIS,12.4,Ensure least privilege is used with Lambda function access,alicloud,alicloud.ram.policy.least_privilege,(refined)
CIS,12.4,Ensure least privilege is used with Lambda function access,k8s,k8s.rbac.role.least_privilege,"PARTIAL: k8s.rbac.role.least_privilege ||| verifies Role/ClusterRole rules but not specific to serverless function workloads (e.g., Knative)"
CIS,16.1,Ensure communications between your applications and clients is encrypted.,oracle,oci.objectstorage.buckets.https_only,(refined)
CIS,16.1,Ensure communications between your applications and clients is encrypted.,oracle,oci.loadbalancer.listeners.tls_version,(refined)
CIS,16.1,Ensure communications between your applications and clients is encrypted.,ibm,ibm.cos.buckets.https_only,(refined)
CIS,16.1,Ensure communications between your applications and clients is encrypted.,ibm,ibm.vpc.loadbalancers.tls_listeners,(refined)
CIS,16.1,Ensure communications between your applications and clients is encrypted.,alicloud,alicloud.oss.buckets.https_only,(refined)
CIS,16.1,Ensure communications between your applications and clients is encrypted.,alicloud,alicloud.slb.listeners.tls_enabled,(refined)
CIS,16.1,Ensure communications between your applications and clients is encrypted.,k8s,k8s.networking.ingress.tls,PARTIAL: k8s.networking.ingress.tls ||| verifies TLS spec exists on Ingress but not client-to-pod encryption
CIS,2.1.2,Ensure audit logs are collected and managed,oracle,oci.audit.configuration.audit_log_enabled,(refined)
CIS,2.1.2,Ensure audit logs are collected and managed,oracle,oci.audit.configuration.log_retention_days,(refined)
CIS,2.1.2,Ensure audit logs are collected and managed,ibm,ibm.activity_tracker.tracker.activity_tracker_enabled,(refined)
CIS,2.1.2,Ensure audit logs are collected and managed,ibm,ibm.activity_tracker.tracker.log_retention_days,(refined)
CIS,2.1.2,Ensure audit logs are collected and managed,alicloud,alicloud.actiontrail.trail.trail_exists,(refined)
CIS,2.1.2,Ensure audit logs are collected and managed,alicloud,alicloud.actiontrail.trail.logging_enabled,(refined)
CIS,2.1.2,Ensure audit logs are collected and managed,k8s,k8s.audit.audit_policy.policy_exists,PARTIAL: k8s.audit.audit_policy.policy_exists ||| verifies audit policy configuration but not its active enforcement or log collection to external storage
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644 or more restrictive,aws,aws.eks.node_group.kubelet_config_permissions,(refined)
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644 or more restrictive,azure,azure.aks.cluster.node_config,PARTIAL: azure.aks.cluster.node_config ||| verifies node pool configuration but not direct file permissions on underlying host
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644 or more restrictive,gcp,gcp.gke.cluster.node_config,PARTIAL: gcp.gke.cluster.node_config ||| verifies node pool configuration but not direct file permissions on underlying host
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644 or more restrictive,oracle,oci.oke.cluster.node_pool,PARTIAL: oci.oke.cluster.node_pool ||| verifies node pool configuration but not direct file permissions on underlying host
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644 or more restrictive,ibm,ibm.iks.cluster.worker_pool,PARTIAL: ibm.iks.cluster.worker_pool ||| verifies worker pool configuration but not direct file permissions on underlying host
CIS,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644 or more restrictive,alicloud,alicloud.cs.cluster.node_pool,PARTIAL: alicloud.cs.cluster.node_pool ||| verifies node pool configuration but not direct file permissions on underlying host
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled,azure,azure.iam.entra_id.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled,gcp,gcp.iam.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled,oracle,oci.identity.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled,ibm,ibm.iam.anonymous_auth_disabled,(refined)
CIS,3.2.1,Ensure that the Anonymous Auth is Not Enabled,alicloud,alicloud.ram.anonymous_auth_disabled,(refined)
CIS,3.2.2,Ensure that the --authorization-mode argument is not set to  AlwaysAllow,azure,azure.aks.cluster.authorization_mode ||| verifies config exists but not testing execution,(refined)
CIS,3.2.2,Ensure that the --authorization-mode argument is not set to  AlwaysAllow,gcp,gcp.gke.cluster.authorization_mode ||| verifies config exists but not testing execution,(refined)
CIS,3.2.2,Ensure that the --authorization-mode argument is not set to  AlwaysAllow,oracle,oci.oke.cluster.authorization_mode ||| verifies config exists but not testing execution,(refined)
CIS,3.2.2,Ensure that the --authorization-mode argument is not set to  AlwaysAllow,ibm,ibm.iks.cluster.authorization_mode ||| verifies config exists but not testing execution,(refined)
CIS,3.2.2,Ensure that the --authorization-mode argument is not set to  AlwaysAllow,alicloud,alicloud.cs.cluster.authorization_mode ||| verifies config exists but not testing execution,(refined)
CIS,3.2.2,Ensure that the --authorization-mode argument is not set to  AlwaysAllow,k8s,k8s.cluster.authorization_mode ||| verifies config exists but not testing execution,(refined)
CIS,3.2.5,Ensure that the --streaming-connection-idle-timeout  argument is not set to 0,aws,aws.ecs.task_definition.container_definition.streaming_connection_idle_timeout,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,azure,azure.iam.role.least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,azure,azure.kubernetes.cluster.admin_access_least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,gcp,gcp.iam.role.least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,gcp,gcp.kubernetes.cluster.admin_access_least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,oracle,oci.iam.role.least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,oracle,oci.kubernetes.cluster.admin_access_least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,ibm,ibm.iam.role.least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,ibm,ibm.kubernetes.cluster.admin_access_least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,alicloud,alicloud.iam.role.least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,alicloud,alicloud.kubernetes.cluster.admin_access_least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,k8s,k8s.rbac.clusterrole.least_privilege,(refined)
CIS,4.1.1,Ensure that the cluster-admin role is only used where  required,k8s,k8s.rbac.clusterrolebinding.admin_restricted,(refined)
CIS,4.1.5,Ensure that default service accounts are not actively used.,azure,azure.iam.user.service_account_default_check,(refined)
CIS,4.1.5,Ensure that default service accounts are not actively used.,gcp,gcp.iam.service_account.default_check,(refined)
CIS,4.1.5,Ensure that default service accounts are not actively used.,oracle,oci.identity.user.service_account_default_check,(refined)
CIS,4.1.5,Ensure that default service accounts are not actively used.,ibm,ibm.iam.user.service_account_default_check,(refined)
CIS,4.1.5,Ensure that default service accounts are not actively used.,alicloud,alicloud.ram.user.service_account_default_check,(refined)
CIS,4.1.5,Ensure that default service accounts are not actively used.,k8s,k8s.rbac.service_account.default_check,PARTIAL: k8s.rbac.service_account.default_check ||| verifies default service account token automount is disabled but not all default account usage
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,azure,azure.iam.service_principal.oauth2_permissions,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,azure,azure.iam.service_principal.key_credentials,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,gcp,gcp.iam.service_account.key_usage,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,gcp,gcp.iam.service_account.token_scopes,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,oracle,oci.identity.dynamic_group.token_rules,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,oracle,oci.identity.policy.token_actions,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,ibm,ibm.iam.service_id.api_key_usage,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,ibm,ibm.iam.access_group.dynamic_rules,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,alicloud,alicloud.ram.role.policy_attachments,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,alicloud,alicloud.ram.user.login_profile,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,k8s,k8s.rbac.service_account.automount_token,(refined)
CIS,4.1.6,Ensure that Service Account Tokens are only mounted  where necessary,k8s,k8s.rbac.service_account.secret_mounts,(refined)
CIS,4.3.2,Ensure that all Namespaces have Network Policies defined,azure,azure.aks.network_policy_enabled,PARTIAL: azure.aks.network_policy_enabled ||| verifies cluster-level network policy add-on but not namespace-specific policies
CIS,4.3.2,Ensure that all Namespaces have Network Policies defined,gcp,gcp.gke.network_policy_enabled,PARTIAL: gcp.gke.network_policy_enabled ||| verifies cluster-level network policy feature but not namespace-specific policies
CIS,4.3.2,Ensure that all Namespaces have Network Policies defined,oracle,oci.oke.network_policy_enabled,PARTIAL: oci.oke.network_policy_enabled ||| verifies cluster-level network policy configuration but not namespace-specific policies
CIS,4.3.2,Ensure that all Namespaces have Network Policies defined,ibm,ibm.iks.network_policy_enabled,PARTIAL: ibm.iks.network_policy_enabled ||| verifies cluster-level Calico add-on but not namespace-specific policies
CIS,4.3.2,Ensure that all Namespaces have Network Policies defined,alicloud,alicloud.cs.network_policy_enabled,PARTIAL: alicloud.cs.network_policy_enabled ||| verifies cluster-level Terway/Flannel configuration but not namespace-specific policies
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,oracle,oci.iam.policy.policy_enabled,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,oracle,oci.iam.role.least_privilege,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,ibm,ibm.iam.policy.policy_enabled,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,ibm,ibm.iam.role.least_privilege,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,alicloud,alicloud.ram.policy.policy_enabled,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,alicloud,alicloud.ram.role.least_privilege,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,k8s,k8s.rbac.role.least_privilege,PARTIAL: k8s.rbac.role.least_privilege ||| verifies RBAC role bindings exist but not network policy enforcement
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,azure,azure.backup.recovery_vault.configured,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,azure,azure.backup.recovery_vault.policy_configured,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,gcp,gcp.compute.disk.snapshot_policy_configured,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,gcp,gcp.storage.bucket.versioning_enabled,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,oracle,oci.object_storage.bucket.versioning_enabled,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,oracle,oci.block_volume.backup_policy_configured,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,ibm,ibm.vpc.instance.backup_policy_configured,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,ibm,ibm.cos.bucket.versioning_enabled,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,alicloud,alicloud.ecs.disk.snapshot_policy_configured,(refined)
CIS,6.1,Ensure Elastic Disaster Recovery is Configured,alicloud,alicloud.oss.bucket.versioning_enabled,(refined)
CIS,7.1,Ensure Network Architecture Planning,k8s,k8s.network.network_policy.enforced,PARTIAL: k8s.network.network_policy.enforced ||| verifies policy existence but not network architecture design or segmentation efficacy
CIS,1.3,Ensure security questions are registered in the AWS account,oracle,oci.identity.security.contact_information_configured,(refined)
CIS,1.3,Ensure security questions are registered in the AWS account,ibm,ibm.iam.security.contact_information_configured,(refined)
CIS,1.3,Ensure security questions are registered in the AWS account,alicloud,alicloud.ram.security.contact_information_configured,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,aws,aws.s3.bucket.sas_token_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,aws,aws.iam.policy.sas_token_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,gcp,gcp.iam.policy.temporary_token_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,gcp,gcp.storage.bucket.signed_url_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,oracle,oci.object_storage.bucket.preauthenticated_request_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,oracle,oci.iam.policy.temporary_token_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,ibm,ibm.iam.policy.temporary_token_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,ibm,ibm.cos.bucket.temporary_url_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,alicloud,alicloud.ram.policy.temporary_token_expiry,(refined)
CIS,11.2,Ensure that shared access signature (SAS) tokens expire  within an hour,alicloud,alicloud.oss.bucket.sts_token_expiry,(refined)
CIS,11.4,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,aws,aws.s3.bucket.policy.sas.linked.to.stored.access.policy,(refined)
CIS,11.4,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,gcp,gcp.storage.bucket.iam.sas.linked.to.stored.access.policy,(refined)
CIS,11.4,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,oracle,oci.object_storage.bucket.policy.sas.linked.to.stored.access.policy,(refined)
CIS,11.4,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,ibm,ibm.cloud_object_storage.bucket.policy.sas.linked.to.stored.access.policy,(refined)
CIS,11.4,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,alicloud,alicloud.oss.bucket.policy.sas.linked.to.stored.access.policy,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,aws,aws.s3.bucket.sas_token_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,aws,aws.iam.policy.sas_token_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,gcp,gcp.iam.policy.temporary_token_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,gcp,gcp.storage.bucket.signed_url_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,oracle,oci.object_storage.bucket.preauthenticated_request_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,oracle,oci.iam.policy.temporary_token_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,ibm,ibm.iam.policy.temporary_token_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,ibm,ibm.cos.bucket.temporary_token_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,alicloud,alicloud.ram.policy.temporary_token_expiry,(refined)
CIS,17.1.4,Ensure that shared access signature (SAS) tokens expire  within an hour,alicloud,alicloud.oss.bucket.temporary_token_expiry,(refined)
CIS,18.2,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,aws,aws.s3.presigned.stored.policy,(refined)
CIS,18.2,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,gcp,gcp.storage.signedurl.stored.policy,(refined)
CIS,18.2,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,oracle,oci.objectstorage.presigned.stored.policy,(refined)
CIS,18.2,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,ibm,ibm.cos.presigned.stored.policy,(refined)
CIS,18.2,Ensure stored access policies (SAP) are used when  generating shared access signature (SAS) tokens,alicloud,alicloud.oss.presigned.stored.policy,(refined)
CIS,2.1.1.1,Ensure 'Allowed Protocols' for shared access signature  (SAS) tokens is set to 'HTTPS Only',aws,aws.storage.sas_token.allowed_protocols_https_only,(refined)
CIS,2.1.1.1,Ensure 'Allowed Protocols' for shared access signature  (SAS) tokens is set to 'HTTPS Only',gcp,gcp.storage.signed_url.allowed_protocols_https_only,(refined)
CIS,2.1.1.1,Ensure 'Allowed Protocols' for shared access signature  (SAS) tokens is set to 'HTTPS Only',oracle,oci.object_storage.preauthenticated_request.allowed_protocols_https_only,(refined)
CIS,2.1.1.1,Ensure 'Allowed Protocols' for shared access signature  (SAS) tokens is set to 'HTTPS Only',ibm,ibm.cloud_object_storage.signed_url.allowed_protocols_https_only,(refined)
CIS,2.1.1.1,Ensure 'Allowed Protocols' for shared access signature  (SAS) tokens is set to 'HTTPS Only',alicloud,alicloud.oss.sts_token.allowed_protocols_https_only,(refined)
CIS,3.1.4,Ensure that the azure.json file ownership is set to root:root,k8s,k8s.node.file.permissions,"PARTIAL: k8s.node.file.permissions ||| Verifies file permissions on Kubernetes node filesystem, but the specific azure.json file and root ownership are Azure A"
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,oracle,oci.network.security_list.restrict_default,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,oracle,oci.vcn.network_security_group.configured,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,ibm,ibm.vpc.security_group.configured,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,ibm,ibm.vpc.network_acl.configured,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,alicloud,alicloud.vpc.security_group.configured,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,alicloud,alicloud.vpc.network_acl.configured,(refined)
CIS,5.4.4,Ensure Network Policy is Enabled and set as appropriate,k8s,k8s.network.policy.default_deny,PARTIAL: k8s.network.policy.default_deny ||| verifies NetworkPolicy resource exists but not testing execution
CIS,2.1.3,Ensure that traffic is encrypted between cluster worker  nodes,k8s,k8s.network_policy.default_deny,PARTIAL: k8s.network_policy.default_deny ||| verifies policy intent but not encryption at the network layer
CIS,2.1.5,Ensure that Unity Catalog is configured for Azure Databricks,aws,aws.databricks.workspace.unity_catalog.configured,(refined)
CIS,2.1.5,Ensure that Unity Catalog is configured for Azure Databricks,gcp,gcp.dataproc.unity_catalog.configured,(refined)
CIS,5.10,Ensure that 'Notify users on password resets?' is set to 'Yes',aws,aws.iam.user_settings.password_reset_notification_enabled,(refined)
CIS,5.10,Ensure that 'Notify users on password resets?' is set to 'Yes',gcp,gcp.iam.user_settings.password_reset_notification_enabled,(refined)
CIS,5.10,Ensure that 'Notify users on password resets?' is set to 'Yes',oracle,oci.identity.user_settings.password_reset_notification_enabled,(refined)
CIS,5.10,Ensure that 'Notify users on password resets?' is set to 'Yes',ibm,ibm.iam.user_settings.password_reset_notification_enabled,(refined)
