framework,framework_version,control_id,title,description,source_file,aws_checks,aws_match_confidence,azure_checks,azure_match_confidence,gcp_checks,gcp_match_confidence,oracle_checks,oracle_match_confidence,ibm_checks,ibm_match_confidence,alicloud_checks,alicloud_match_confidence,k8s_checks,k8s_match_confidence,aws_ciem_checks,azure_ciem_checks,gcp_ciem_checks,oracle_ciem_checks,ibm_ciem_checks,alicloud_ciem_checks,k8s_ciem_checks
CIS_K8S,,5.4.2,Consider external secret storage,"Consider the use of an external secrets storage and management system, instead of using Kubernetes Secrets directly, if you have more complex secret management needs. Ensure the solution requires authentication to access secrets, has auditing of access to and use of secrets, and encrypts secrets. Some solutions also make it easier to rotate secrets.",cis_compliance_agent/k8s_agent/k8s_controls_FINAL_20251031_220854.csv,aws.secretsmanager.secret.encrypted;aws.secretsmanager.secret.rotation_enabled,refined,azure.keyvault.vault.purge_protection_enabled;azure.keyvault.secret.expiration_set,refined,gcp.secretmanager.secret.rotation_enabled;gcp.secretmanager.secret.expiration_set,refined,NEW: oci.vault.secret.rotation_enabled;oci.vault.secret.expiration_set,0.00,NEW: ibm.secretsmanager.secret.rotation_enabled;ibm.secretsmanager.secret.expiration_set,0.00,NEW: alicloud.kms.secret.rotation_enabled;alicloud.kms.secret.expiration_set,0.00,k8s.storage.volume.snapshot_enabled;k8s.storage.volume.backup_policy_defined;k8s.storage.volume.backup_enabled,0.40,,,,,,,
CIS_OCI,1.2.0,2.2.2,Ensure OKE service level admins are created to manage  OKE,"OKE integrates with Oracle Cloud Infrastructure IAM for authentication and authorization, for all interfaces (the Console, SDK or CLI, and REST API). To create, update, and delete clusters and node pools, users must be in groups and those group must have the necessary access. Certain cluster operations created by Container Engine for Kubernetes may require additional permissions granted via a Kubernetes RBAC role or cluster role. One example is the installing the metrics server which requires ad",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,NEW: aws.eks.audit.privileged_pod,0.00,NEW: azure.aks.audit.privileged_pod,0.00,NEW: gcp.gke.audit.privileged_pod,0.00,oci.oke.audit.privileged_pod,0.38,NEW: ibm.iks.audit.privileged_pod,0.00,NEW: alicloud.ack.audit.privileged_pod,0.00,PARTIAL: k8s.rbac.audit.clusterrole | verifies RBAC role bindings exist but not specific to service-level admin concept,0.00,,,,,,,
CIS_OCI,1.2.0,2.3.1,Ensure access to OCI Audit service Log for OKE,The audit logs are part of the OKE managed Kubernetes control plane logs managed by OKE. OKE integrates with Oracle Cloud Infrastructure Audit Service. All operations performed by the Kubernetes API server are visible as log events on the Oracle Cloud Infrastructure Audit service.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,aws.cloudtrail.trail.log_file_validation_enabled;aws.cloudtrail.trail.s3_bucket_access_logging_enabled,refined,azure.monitor.activity_log.retention_policy_enabled;azure.storage.container.public_access_level,refined,gcp.iam.audit_log_config.log_type_filter;gcp.logging.sink.destination,refined,oci.container_engine.cluster.audit_service_log_access;oci.audit.configuration.oke_access_verification;oci.audit.configuration.logs_s3_bucket_access_logging_enabled,0.67,NEW: ibm.activity_tracker.route.status;ibm.iam.policy.rule.action,0.00,NEW: alicloud.actiontrail.trail.oss_bucket_name;alicloud.ram.policy.attached,0.00,SKIP: <control is specific to OCI's managed Kubernetes service (OKE) and its integrated audit service; no direct equivalent for generic Kubernetes audit logging configuration via CSPM>,0.00,NEW: aws.cloudtrail.activity_log.disable_logging;aws.cloudtrail.audit.delete_trail,NEW: azure.monitor.activity_log.disable_diagnostic;azure.security.audit.delete_logs,NEW: gcp.logging.audit.sink_deletion;gcp.iam.chain.log_export_disable,NEW: oci.audit.service.disable;oci.audit.chain.config_deletion,NEW: ibm.activity_tracker.audit.disable;ibm.iam.chain.log_access_revoke,NEW: alicloud.actiontrail.audit.delete_trail;alicloud.ram.chain.log_policy_detach,NEW: k8s.audit.chain.webhook_tamper;
CIS_OCI,1.2.0,3.2.12,Ensure that the --rotate-server-certificates argument is set  to true,Enable kubelet server certificate rotation.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to AWS managed services; no equivalent server certificate rotation setting exists for AWS compute services.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to Azure managed services; no equivalent server certificate rotation setting exists for Azure compute services.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to GCP managed services; no equivalent server certificate rotation setting exists for GCP compute services.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to OCI managed services; no equivalent server certificate rotation setting exists for OCI compute services.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to IBM Cloud managed services; no equivalent server certificate rotation setting exists for IBM compute services.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to Alibaba Cloud managed services; no equivalent server certificate rotation setting exists for Alibaba compute services.,0.00,k8s.kubelet.arg.rotate-server-certificates,refined,,,,,,,
CIS_OCI,1.5.0,2.2.1,Ensure access to OCI Audit service Log for OKE,The audit logs are part of the OKE managed Kubernetes control plane logs managed by OKE. OKE integrates with Oracle Cloud Infrastructure Audit Service. All operations performed by the Kubernetes API server are visible as log events on the Oracle Cloud Infrastructure Audit service.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,NEW: aws.cloudtrail.trail.kubernetes_logging;aws.cloudwatch.log_group.kubernetes_audit,0.00,NEW: azure.monitor.diagnostic_setting.kubernetes;azure.aks.cluster.audit_logging,0.00,NEW: gcp.iam.audit_config.kubernetes;gcp.logging.sink.kubernetes_audit,0.00,oci.container_engine.cluster.audit_service_log_access;oci.audit.configuration.oke_access_verification;oci.audit.configuration.logs_s3_bucket_access_logging_enabled,0.67,NEW: ibm.activity_tracker.route.kubernetes;ibm.kubernetes.cluster.audit_logging,0.00,NEW: alicloud.actiontrail.trail.kubernetes;alicloud.log_service.project.kubernetes_audit,0.00,PARTIAL: k8s.cluster.audit_policy | verifies audit policy configuration but not the integration with a cloud logging service,0.00,NEW: aws.cloudtrail.activity_log.delete_trail;aws.cloudtrail.audit.disable_logging,NEW: azure.monitor.activity_log.disable_diagnostic;azure.security.audit.delete_log_profile,NEW: gcp.logging.audit.sink_deletion;gcp.iam.activity_log.disable_audit,NEW: oci.audit.activity_log.update_config;oci.audit.chain.config_then_delete,NEW: ibm.activity_tracker.audit.disable_instance;ibm.iam.activity_log.delete_routing,NEW: alicloud.actiontrail.audit.delete_trail;alicloud.log.audit.disable_project,NEW: k8s.audit.chain.configmap_then_webhook
CIS_OCI,1.5.0,3.1.2,Ensure that the proxy oke_kubelet_conf.json file ownership  is set to root:root,"If kubelet is running, ensure that the file ownership of its oke_kubelet_conf.json file is set to root:root.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,SKIP: Control is specific to Oracle Container Engine for Kubernetes (OKE) and has no equivalent file ownership check in AWS managed Kubernetes services like EKS.,0.00,SKIP: Control is specific to Oracle Container Engine for Kubernetes (OKE) and has no equivalent file ownership check in Azure managed Kubernetes services like AKS.,0.00,SKIP: Control is specific to Oracle Container Engine for Kubernetes (OKE) and has no equivalent file ownership check in GCP managed Kubernetes services like GKE.,0.00,ERROR: no line in response,0.00,SKIP: Control is specific to Oracle Container Engine for Kubernetes (OKE) and has no equivalent file ownership check in IBM managed Kubernetes services like IKS.,0.00,SKIP: Control is specific to Oracle Container Engine for Kubernetes (OKE) and has no equivalent file ownership check in Alibaba managed Kubernetes services like ACK.,0.00,SKIP: Control is specific to Oracle Container Engine for Kubernetes (OKE) configuration and is not a generic Kubernetes CIS control.,0.00,,,,,,,
CIS_OCI,1.5.0,3.1.3,Ensure that the kubelet configuration file has permissions  set to 644 or more restrictive,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file has permissions of 644 or more restrictive.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,"SKIP: Control is specific to Kubernetes node configuration; AWS managed services (EKS) abstract kubelet config, no direct file access for CSPM.",0.00,"SKIP: Control is specific to Kubernetes node configuration; Azure managed services (AKS) abstract kubelet config, no direct file access for CSPM.",0.00,"SKIP: Control is specific to Kubernetes node configuration; GCP managed services (GKE) abstract kubelet config, no direct file access for CSPM.",0.00,"SKIP: Control is specific to Kubernetes node configuration; OCI managed services (OKE) abstract kubelet config, no direct file access for CSPM.",0.00,"SKIP: Control is specific to Kubernetes node configuration; IBM managed services (IKS/ROKS) abstract kubelet config, no direct file access for CSPM.",0.00,"SKIP: Control is specific to Kubernetes node configuration; Alibaba managed services (ACK) abstract kubelet config, no direct file access for CSPM.",0.00,PARTIAL: k8s.cis.kubernetes.3.1.3 | Rule may verify declared pod security context but cannot directly audit host-level kubelet file permissions on nodes.,0.00,,,,,,,
CIS_OCI,1.5.0,3.1.4,Ensure that the kubelet configuration file ownership is set to  root:root,"Ensure that if the kubelet refers to a configuration file with the --config argument, that file is owned by root:root.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,"SKIP: Control is specific to Kubernetes node configuration; AWS managed services (EKS) abstract node management, preventing direct kubelet file ownership verification.",0.00,"SKIP: Control is specific to Kubernetes node configuration; Azure managed services (AKS) abstract node management, preventing direct kubelet file ownership verification.",0.00,"SKIP: Control is specific to Kubernetes node configuration; GCP managed services (GKE) abstract node management, preventing direct kubelet file ownership verification.",0.00,PARTIAL: oci.kubernetes.node.config | May verify node pool security settings but cannot directly audit kubelet file ownership on managed nodes.,0.00,"SKIP: Control is specific to Kubernetes node configuration; IBM managed services (IKS/ROKS) abstract node management, preventing direct kubelet file ownership verification.",0.00,"SKIP: Control is specific to Kubernetes node configuration; Alibaba managed services (ACK) abstract node management, preventing direct kubelet file ownership verification.",0.00,NEW: k8s.node.security.kubelet-ownership ||| Rule would check kubelet configuration file ownership on self-managed Kubernetes worker nodes.,0.00,,,,,,,
CIS_OCI,1.5.0,3.2.1,Ensure that the --anonymous-auth argument is set to false,Disable anonymous requests to the Kubelet server.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,"SKIP: Control is specific to Kubernetes API server configuration; AWS managed services (EKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; Azure managed services (AKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; GCP managed services (GKE) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; OCI managed services (OKE) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; IBM managed services (IKS/ROKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; Alibaba managed services (ACK) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,k8s.kubernetes.control_plane.anonymous_auth ||| Partial verification possible only for self-managed clusters; managed services abstract the control plane.,refined,,,,,,,
CIS_OCI,1.5.0,3.2.3,Ensure that the --client-ca-file argument is set as  appropriate,Enable Kubelet authentication using certificates.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,SKIP: Control is specific to Kubernetes API server configuration and not applicable to AWS managed services without direct k8s control plane access,0.00,SKIP: Control is specific to Kubernetes API server configuration and not applicable to Azure managed services without direct k8s control plane access,0.00,SKIP: Control is specific to Kubernetes API server configuration and not applicable to GCP managed services without direct k8s control plane access,0.00,SKIP: Control is specific to Kubernetes API server configuration and not applicable to OCI managed services without direct k8s control plane access,0.00,SKIP: Control is specific to Kubernetes API server configuration and not applicable to IBM Cloud managed services without direct k8s control plane access,0.00,SKIP: Control is specific to Kubernetes API server configuration and not applicable to Alibaba Cloud managed services without direct k8s control plane access,0.00,k8s.kubernetes.control_plane.client_ca_file,refined,,,,,,,
CIS_OCI,1.5.0,3.2.4,Ensure that the --read-only-port argument is set to 0,Disable the read-only port.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,"SKIP: Control is specific to Kubernetes API server configuration; AWS managed services (EKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; Azure managed services (AKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; GCP managed services (GKE) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; OCI managed services (OKE) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; IBM managed services (IKS/ROKS) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,"SKIP: Control is specific to Kubernetes API server configuration; Alibaba managed services (ACK) abstract this, and CSPM cannot audit underlying control plane arguments.",0.00,k8s.kubernetes.control_plane.read_only_port,refined,,,,,,,
CIS_OCI,1.5.0,3.2.5,Ensure that the --streaming-connection-idle-timeout  argument is not set to 0,Do not disable timeouts on streaming connections.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,SKIP: Control is specific to Kubernetes kubelet configuration; AWS EKS does not expose this argument for direct CSPM validation at the managed cluster level.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration; Azure AKS does not expose this argument for direct CSPM validation at the managed cluster level.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration; GCP GKE does not expose this argument for direct CSPM validation at the managed cluster level.,0.00,oci.container_engine.cluster.kubelet_streaming_connection_idle_timeout,0.40,SKIP: Control is specific to Kubernetes kubelet configuration; IBM Cloud Kubernetes Service does not expose this argument for direct CSPM validation at the managed cluster level.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration; Alibaba Cloud ACK does not expose this argument for direct CSPM validation at the managed cluster level.,0.00,"PARTIAL: k8s.container_engine.cluster.kubelet_streaming_connection_idle_timeout | Rule can verify kubelet config file/argument if accessible, but validation is partial as it depends on node-level access not typically provided by CSPM.",0.00,,,,,,,
CIS_OCI,1.5.0,3.2.6,Ensure that the --make-iptables-util-chains argument is set  to true,Allow Kubelet to manage iptables.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to AWS managed services; no equivalent AWS service directly exposes this argument.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to Azure managed services; no equivalent Azure service directly exposes this argument.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to GCP managed services; no equivalent GCP service directly exposes this argument.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to OCI managed services; no equivalent OCI service directly exposes this argument.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to IBM Cloud managed services; no equivalent IBM service directly exposes this argument.,0.00,SKIP: Control is specific to Kubernetes kubelet configuration and not applicable to Alibaba Cloud managed services; no equivalent Alibaba service directly exposes this argument.,0.00,k8s.kubernetes.kubelet.--make-iptables-util-chains,refined,,,,,,,
CIS_OCI,1.5.0,3.2.7,Ensure that the --event-qps argument is set to 0 or a level  which ensures appropriate event capture,"Security relevant information should be captured. The --event-qps flag on the Kubelet can be used to limit the rate at which events are gathered. Setting this too low could result in relevant events not being logged, however the unlimited setting of 0 could result in a denial of service on the kubelet.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,SKIP: Control is specific to Kubernetes node configuration (--event-qps) and not applicable to AWS managed services; no direct AWS service equivalent exists.,0.00,SKIP: Control is specific to Kubernetes node configuration (--event-qps) and not applicable to Azure managed services; no direct Azure service equivalent exists.,0.00,SKIP: Control is specific to Kubernetes node configuration (--event-qps) and not applicable to GCP managed services; no direct GCP service equivalent exists.,0.00,SKIP: Control is specific to Kubernetes node configuration (--event-qps) and not applicable to OCI managed services; no direct OCI service equivalent exists.,0.00,SKIP: Control is specific to Kubernetes node configuration (--event-qps) and not applicable to IBM Cloud managed services; no direct IBM service equivalent exists.,0.00,SKIP: Control is specific to Kubernetes node configuration (--event-qps) and not applicable to Alibaba Cloud managed services; no direct Alibaba service equivalent exists.,0.00,k8s.kubernetes.node.event-qps,refined,,,,,,,
CIS_OCI,1.5.0,3.2.8,Ensure that the --tls-cert-file and --tls-private-key-file  arguments are set as appropriate,Setup TLS connection on the Kubelets.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,"SKIP: Control is specific to Kubernetes API server arguments; AWS managed services (EKS) abstract this configuration, no CSPM rule can verify kubelet arguments on managed node groups.",0.00,"SKIP: Control is specific to Kubernetes API server arguments; Azure managed services (AKS) abstract this configuration, no CSPM rule can verify kubelet arguments on managed node pools.",0.00,"SKIP: Control is specific to Kubernetes API server arguments; GCP managed services (GKE) abstract this configuration, no CSPM rule can verify kubelet arguments on managed node pools.",0.00,oci.database.backup.encryption_cmk_key_enabled;oci.nosql.table.tables_kms_cmk_encryption_enabled;oci.file_storage.file_system.storage_file_system_cmk_encryption_enabled,0.43,"SKIP: Control is specific to Kubernetes API server arguments; IBM managed services (IKS/ROKS) abstract this configuration, no CSPM rule can verify kubelet arguments on managed worker nodes.",0.00,"SKIP: Control is specific to Kubernetes API server arguments; Alibaba managed services (ACK) abstract this configuration, no CSPM rule can verify kubelet arguments on managed node pools.",0.00,"PARTIAL: k8s.kubernetes.control_plane.tls_cert_key_set | Rule can verify static pod/configuration file for arguments, but cannot verify runtime enforcement on live API server.",0.00,,,,,,,
CIS_OCI,1.5.0,3.2.9,Ensure that the --rotate-certificates argument is not set to  false,Enable kubelet client certificate rotation.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,"SKIP: Control is specific to Kubernetes node configuration and cannot be verified via AWS CSPM for managed services; AWS EKS manages the control plane, not worker node kubelet arguments.",0.00,"SKIP: Control is specific to Kubernetes node configuration and cannot be verified via Azure CSPM for managed services; Azure AKS manages the control plane, not worker node kubelet arguments.",0.00,"SKIP: Control is specific to Kubernetes node configuration and cannot be verified via GCP CSPM for managed services; GCP GKE manages the control plane, not worker node kubelet arguments.",0.00,"SKIP: Control is specific to Kubernetes node configuration and cannot be verified via OCI CSPM for managed services; OCI OKE manages the control plane, not worker node kubelet arguments.",0.00,"SKIP: Control is specific to Kubernetes node configuration and cannot be verified via IBM CSPM for managed services; IBM Cloud Kubernetes Service manages the control plane, not worker node kubelet arguments.",0.00,"SKIP: Control is specific to Kubernetes node configuration and cannot be verified via Alibaba CSPM for managed services; Alibaba ACK manages the control plane, not worker node kubelet arguments.",0.00,k8s.node.kubelet.rotate-certificates,refined,,,,,,,
CIS_OCI,1.5.0,4.1.1,Ensure that the cluster-admin role is only used where  required,The RBAC role cluster-admin provides wide-ranging powers over the environment and should be used only where and when needed.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,aws.iam.role.cluster_admin_least_privilege;aws.iam.policy.cluster_admin_restricted,refined,azure.aks.cluster_admin_rbac_restricted;azure.iam.role.cluster_admin_least_privilege,refined,gcp.iam.role.cluster_admin_restricted;gcp.gke.cluster_admin_rbac_least_privilege,refined,oci.identity.policy.policy_admin_rbac_least_privilege_required;oci.database.db_system.cluster_admin_access_least_privilege_required;oci.database.database.database_policy_least_privilege_required,0.71,ibm.iam.role.cluster_admin_least_privilege;ibm.kubernetes.cluster_admin_rbac_restricted,refined,alicloud.ram.role.cluster_admin_least_privilege;alicloud.cs.cluster_admin_rbac_restricted,refined,PARTIAL: k8s.rbac.clusterrole.cluster_admin_restricted | verifies ClusterRole definition but not real-time usage or binding context,0.00,,,,,,,
CIS_OCI,1.5.0,4.1.5,Ensure that default service accounts are not actively used.,The default service account should not be used to ensure that rights granted to applications can be more easily audited and reviewed.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,aws.iam.user.service_account_default_check,refined,azure.iam.user.service_account_default_check,refined,gcp.iam.service_account.default_usage_check,refined,NEW: oci.iam.user.service_account_default_check,0.00,NEW: ibm.iam.user.service_account_default_check,0.00,NEW: alicloud.ram.user.service_account_default_check,0.00,PARTIAL: k8s.rbac.service_account.default_token_check | verifies default service account token automount is disabled but not usage of the account itself,0.00,,,,,,,
CIS_OCI,1.5.0,4.3.1,Ensure latest CNI version is used,There are a variety of CNI plugins available for Kubernetes. If the CNI in use does not support Network Policies it may not be possible to effectively restrict traffic in the cluster.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,"SKIP: Control is specific to Kubernetes CNI version; AWS managed services (EKS) abstract CNI management, no CSPM rule exists for verifying CNI version on worker nodes",0.00,"SKIP: Control is specific to Kubernetes CNI version; Azure managed services (AKS) abstract CNI management, no CSPM rule exists for verifying CNI version on worker nodes",0.00,"SKIP: Control is specific to Kubernetes CNI version; GCP managed services (GKE) abstract CNI management, no CSPM rule exists for verifying CNI version on worker nodes",0.00,"SKIP: Control is specific to Kubernetes CNI version; OCI managed services (OKE) abstract CNI management, no CSPM rule exists for verifying CNI version on worker nodes",0.00,"SKIP: Control is specific to Kubernetes CNI version; IBM managed services (IKS/ROKS) abstract CNI management, no CSPM rule exists for verifying CNI version on worker nodes",0.00,"SKIP: Control is specific to Kubernetes CNI version; Alibaba managed services (ACK) abstract CNI management, no CSPM rule exists for verifying CNI version on worker nodes",0.00,"PARTIAL: k8s.kubernetes.node.cni.version | Can verify CNI version on self-managed nodes via node agent, but cannot enforce or verify for managed service abstractions",0.00,,,,,,,
CIS_OCI,3.0.0,1.10,Ensure user auth tokens rotate within 90 days or less,"Auth tokens are authentication tokens generated by Oracle. You use auth tokens to authenticate with APIs that do not support the Oracle Cloud Infrastructure signature- based authentication. If the service requires an auth token, the service-specific documentation instructs you to generate one and how to use it.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,aws.iam.user.access_key_90_days;aws.iam.user.password_90_days,refined,azure.iam.user.password_90_days;azure.iam.user.ssh_key_90_days,refined,gcp.iam.user.key_90_days;gcp.iam.service_account.key_90_days,refined,oci.identity.user.key_90_days;oci.identity.user.sa_user_managed_key_rotate_90_days;oci.identity.user.rotate_access_key_90_days,0.60,NEW: ibm.iam.user.key_90_days;ibm.iam.service_id.key_90_days,0.00,NEW: alicloud.ram.user.key_90_days;alicloud.ram.user.login_profile_90_days,0.00,"SKIP: <Kubernetes does not manage user authentication tokens or credentials; it relies on external identity providers (e.g., OIDC, x509, service accounts with static tokens). Token rotation is a function of the external IdP, not the K8s control plane itself.>",0.00,,,,,,,
CIS_OCI,3.0.0,1.11,Ensure user IAM Database Passwords rotate within 90 days,Users can create and manage their database password in their IAM user profile and use that password to authenticate to databases in their tenancy. An IAM database password is a different password than an OCI Console password. Setting an IAM database password allows an authorized IAM user to sign in to one or more Autonomous Databases in their tenancy. An IAM database password is a different password than an OCI Console password. Setting an IAM database password allows an authorized IAM user to s,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,aws.iam.user.password_last_used;aws.iam.user.max_password_age,refined,azure.iam.user.password_last_changed;azure.iam.user.password_policy_max_age,refined,gcp.iam.user.password_last_changed;gcp.iam.user.password_policy_max_age,refined,oci.identity.user.policy;oci.identity.user.rotate_access_key_90_days;oci.identity.user.role_least_privilege_required,0.75,ibm.iam.user.password_last_changed;ibm.iam.user.password_policy_max_age,refined,alicloud.ram.user.password_last_changed;alicloud.ram.user.password_policy_max_age,refined,"SKIP: <Kubernetes RBAC does not manage user database passwords; control is for IAM-managed identities, not application secrets>",0.00,,,,,,,
CIS_OCI,3.0.0,1.12,Ensure API keys are not created for tenancy administrator  users,Tenancy administrator users have full access to the organization's OCI tenancy. API keys associated with user accounts are used for invoking the OCI APIs via custom programs or clients like CLI/SDKs. The clients are typically used for performing day-to- day operations and should never require full tenancy access. Service-level administrative users with API keys should be used instead.,cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,NEW: aws.iam.user.tenancy_admin_api_keys_absent,0.00,NEW: azure.entra_id.user.tenant_admin_api_keys_absent,0.00,NEW: gcp.iam.service_account.tenant_admin_keys_absent,0.00,oci.identity.user.tenancy_admin_users_api_keys_absent,0.44,NEW: ibm.iam.user.account_admin_api_keys_absent,0.00,NEW: alicloud.ram.user.tenant_admin_access_keys_absent,0.00,SKIP: Control is specific to cloud provider IAM; Kubernetes RBAC does not have an equivalent API key concept for cluster-wide administrators.,0.00,,,,,,,
CIS_OCI,3.0.0,1.13,Ensure all OCI IAM user accounts have a valid and current  email address,"All OCI IAM local user accounts have an email address field associated with the account. It is recommended to specify an email address that is valid and current. If you have an email address in your user profile, you can use the Forgot Password link on the sign on page to have a temporary password sent to you.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,aws.iam.user.email_configured,refined,azure.iam.user.email_configured,refined,gcp.iam.user.email_configured,refined,oci.identity.user.policy;oci.identity.user.role_least_privilege_required;oci.identity.user.user_with_vm_access_has_mfa,1.00,ibm.iam.user.email_configured,refined,alicloud.iam.user.email_configured,refined,SKIP: <Kubernetes RBAC does not have a native user object with email attribute; user identities are managed externally by the identity provider (IdP)>,0.00,,,,,,,
CIS_OCI,3.0.0,1.14,"Ensure Instance Principal authentication is used for OCI  instances, OCI Cloud Databases and OCI Functions to access  OCI resources.","OCI instances, OCI database and OCI functions can access other OCI resources either via an OCI API key associated to a user or via Instance Principal. Instance Principal authentication can be achieved by inclusion in a Dynamic Group that has an IAM policy granting it the required access or using an OCI IAM policy that has request.principal added to the where clause. Access to OCI Resources refers to making API calls to another OCI resource like Object Storage, OCI Vaults, etc.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,aws.iam.role.instance_profile;aws.iam.role.trust_policy,refined,azure.compute.vm.managed_identity;azure.compute.vm.role_assignment,refined,gcp.compute.instance.service_account;gcp.iam.service_account.key_usage,refined,oci.identity.user.policy;oci.identity.user.role_least_privilege_required;oci.identity.user.user_with_vm_access_has_mfa,1.00,ibm.iam.service_id.instance_profile;ibm.iam.role.trust_policy,refined,alicloud.ecs.instance.ram_role;alicloud.ram.role.policy_attachment,refined,SKIP: Control is specific to cloud provider IAM for compute instances; Kubernetes RBAC for pods is a different abstraction and not a direct equivalent.,0.00,,,,,,,
CIS_OCI,3.0.0,1.16,Ensure OCI IAM credentials unused for 45 days or more are  disabled,"OCI IAM Local users can access OCI resources using different credentials, such as passwords or API keys. It is recommended that credentials that have been unused for 45 days or more be deactivated or removed.",cis_compliance_agent/oracle_agent/oracle_controls_FINAL_20251031_220049.csv,aws.iam.credential_report.unused_credentials,refined,azure.iam.user.unused_credentials,refined,gcp.iam.service_account.unused_credentials,refined,oci.identity.user.user_unused_credentials;oci.database.database.database_policy_least_privilege_required;oci.identity.policy.policy_editors_rbac_least_privilege_required,0.60,NEW: ibm.iam.user.unused_credentials,0.00,NEW: alicloud.ram.user.unused_credentials,0.00,SKIP: Control is for cloud provider IAM credentials; Kubernetes RBAC uses service accounts/tokens without a direct equivalent for unused credential disablement.,0.00,,,,,,,
