program_name,provider,service,short_description
rds_cluster_critical_event_subscription,AWS,rds,AWS rds programmable compliance check
rds_cluster_default_admin,AWS,rds,AWS rds programmable compliance check
rds_cluster_deletion_protection,AWS,rds,AWS rds programmable compliance check
rds_cluster_iam_authentication_enabled,AWS,rds,AWS rds programmable compliance check
rds_cluster_integration_cloudwatch_logs,AWS,rds,AWS rds programmable compliance check
rds_cluster_minor_version_upgrade_enabled,AWS,rds,AWS rds programmable compliance check
rds_cluster_multi_az,AWS,rds,AWS rds programmable compliance check
rds_cluster_non_default_port,AWS,rds,AWS rds programmable compliance check
rds_cluster_protected_by_backup_plan,AWS,rds,AWS rds programmable compliance check
rds_cluster_storage_encrypted,AWS,rds,AWS rds programmable compliance check
rds_database_engine_check,AWS,rds,AWS rds programmable compliance check
rds_instance_auto_minor_version_upgrade_enabled,AWS,rds,AWS rds programmable compliance check
rds_instance_backup_enabled,AWS,rds,AWS rds programmable compliance check
rds_instance_backup_retention_period,AWS,rds,AWS rds programmable compliance check
rds_instance_cde_tag_check,AWS,rds,AWS rds programmable compliance check
rds_instance_certificate_expiration,AWS,rds,AWS rds programmable compliance check
rds_instance_copy_tags_to_snapshots,AWS,rds,AWS rds programmable compliance check
rds_instance_critical_event_subscription,AWS,rds,AWS rds programmable compliance check
rds_instance_data_in_transit_encryption_check,AWS,rds,AWS rds programmable compliance check
rds_instance_default_admin,AWS,rds,AWS rds programmable compliance check
rds_instance_deletion_protection,AWS,rds,AWS rds programmable compliance check
rds_instance_deprecated_engine_version,AWS,rds,AWS rds programmable compliance check
rds_instance_enhanced_monitoring_enabled,AWS,rds,AWS rds programmable compliance check
rds_instance_event_subscription_parameter_groups,AWS,rds,AWS rds programmable compliance check
rds_instance_event_subscription_security_groups,AWS,rds,AWS rds programmable compliance check
rds_instance_iam_authentication_enabled,AWS,rds,AWS rds programmable compliance check
rds_instance_in_transit_encryption_enabled,AWS,rds,AWS rds programmable compliance check
rds_instance_insecure_protocols_disabled,AWS,rds,AWS rds programmable compliance check
rds_instance_inside_vpc,AWS,rds,AWS rds programmable compliance check
rds_instance_integration_cloudwatch_logs,AWS,rds,AWS rds programmable compliance check
rds_instance_inventory_check,AWS,rds,AWS rds programmable compliance check
rds_instance_latest_patch_version_check,AWS,rds,AWS rds programmable compliance check
rds_instance_minor_version_upgrade_enabled,AWS,rds,AWS rds programmable compliance check
rds_instance_multi_az,AWS,rds,AWS rds programmable compliance check
rds_instance_multi_az_deployment_check,AWS,rds,AWS rds programmable compliance check
rds_instance_no_public_access,AWS,rds,AWS rds programmable compliance check
rds_instance_non_default_port,AWS,rds,AWS rds programmable compliance check
rds_instance_pan_detection_enabled,AWS,rds,AWS rds programmable compliance check
rds_instance_pan_unreadable_check,AWS,rds,AWS rds programmable compliance check
rds_instance_protected_by_backup_plan,AWS,rds,AWS rds programmable compliance check
rds_instance_public_access_check,AWS,rds,AWS rds programmable compliance check
rds_instance_sad_encryption_check,AWS,rds,AWS rds programmable compliance check
rds_instance_sad_storage_check,AWS,rds,AWS rds programmable compliance check
rds_instance_security_group_assigned,AWS,rds,AWS rds programmable compliance check
rds_instance_security_group_update_check,AWS,rds,AWS rds programmable compliance check
rds_instance_security_parameters_configured,AWS,rds,AWS rds programmable compliance check
rds_instance_session_disconnect_timeout,AWS,rds,AWS rds programmable compliance check
rds_instance_session_idle_disconnect_timeout,AWS,rds,AWS rds programmable compliance check
rds_instance_ssl_encryption_enabled,AWS,rds,AWS rds programmable compliance check
rds_instance_test_accounts_check,AWS,rds,AWS rds programmable compliance check
rds_instance_track_data_storage_check,AWS,rds,AWS rds programmable compliance check
rds_instance_transport_encrypted,AWS,rds,AWS rds programmable compliance check
rds_multi_az_deployment_check,AWS,rds,AWS rds programmable compliance check
rds_snapshots_encrypted,AWS,rds,AWS rds programmable compliance check
rds_snapshots_public_access,AWS,rds,AWS rds programmable compliance check
rds_user_access_logging_enabled,AWS,rds,AWS rds programmable compliance check
rds_cluster_public_snapshot,AWS,rds,AWS rds programmable compliance check
rds_deployment_configuration_check,AWS,rds,AWS rds manual compliance check
rds_failback_execution_check,AWS,rds,AWS rds manual compliance check
rds_instance_parameter_group_settings_check,AWS,rds,AWS rds manual compliance check
rds_instance_security_configuration_review,AWS,rds,AWS rds manual compliance check
stepfunctions_statemachine_logging_enabled,AWS,stepfunctions,AWS stepfunctions programmable compliance check
efs_access_points_configuration_check,AWS,efs,AWS efs programmable compliance check
efs_access_point_enforce_root_directory,AWS,efs,AWS efs programmable compliance check
efs_access_point_enforce_user_identity,AWS,efs,AWS efs programmable compliance check
efs_access_point_iam_policy_check,AWS,efs,AWS efs programmable compliance check
efs_access_points_configuration_check,AWS,efs,AWS efs programmable compliance check
efs_encryption_at_rest_enabled,AWS,efs,AWS efs programmable compliance check
efs_file_system_access_logging_enabled,AWS,efs,AWS efs programmable compliance check
efs_file_system_backup_enabled,AWS,efs,AWS efs programmable compliance check
efs_file_system_backup_enabled,AWS,efs,AWS efs programmable compliance check
efs_encryption_at_rest_enabled,AWS,efs,AWS efs programmable compliance check
efs_file_system_lifecycle_policy_check,AWS,efs,AWS efs programmable compliance check
efs_file_systems_exist,AWS,efs,AWS efs programmable compliance check
efs_high_availability_check,AWS,efs,AWS efs programmable compliance check
efs_mount_target_access_control_check,AWS,efs,AWS efs programmable compliance check
efs_mount_target_availability_zone_check,AWS,efs,AWS efs programmable compliance check
efs_mount_target_not_publicly_accessible,AWS,efs,AWS efs programmable compliance check
efs_mount_target_security_group_management_check,AWS,efs,AWS efs programmable compliance check
efs_multi_az_enabled,AWS,efs,AWS efs programmable compliance check
efs_not_publicly_accessible,AWS,efs,AWS efs programmable compliance check
efs_secure_ports_check,AWS,efs,AWS efs programmable compliance check
efs_security_group_configuration_check,AWS,efs,AWS efs programmable compliance check
efs_vpc_integration_check,AWS,efs,AWS efs programmable compliance check
sagemaker_endpoint_config_prod_variant_instances,AWS,sagemaker,AWS sagemaker programmable compliance check
sagemaker_models_network_isolation_enabled,AWS,sagemaker,AWS sagemaker programmable compliance check
sagemaker_models_network_isolation_enabled,AWS,sagemaker,AWS sagemaker programmable compliance check
sagemaker_notebook_instance_encryption_enabled,AWS,sagemaker,AWS sagemaker programmable compliance check
sagemaker_notebook_instance_encryption_enabled,AWS,sagemaker,AWS sagemaker programmable compliance check
sagemaker_notebook_instance_vpc_settings_configured,AWS,sagemaker,AWS sagemaker programmable compliance check
sagemaker_notebook_instance_without_direct_internet_access_configured,AWS,sagemaker,AWS sagemaker programmable compliance check
certificatemanager_certificates_expiration_check,AWS,acm,AWS acm programmable compliance check
certificatemanager_certificates_inventory_check,AWS,acm,AWS acm programmable compliance check
certificatemanager_certificates_transparency_logs_enabled,AWS,acm,AWS acm programmable compliance check
certificatemanager_certificates_with_secure_key_algorithms,AWS,acm,AWS acm programmable compliance check
athena_workgroup_encryption,AWS,athena,AWS athena programmable compliance check
athena_workgroup_enforce_configuration,AWS,athena,AWS athena programmable compliance check
athena_workgroup_logging_enabled,AWS,athena,AWS athena programmable compliance check
route53_dangling_ip_subdomain_takeover,AWS,route53,AWS route53 programmable compliance check
route53_domains_privacy_protection_enabled,AWS,route53,AWS route53 programmable compliance check
route53_domains_transferlock_enabled,AWS,route53,AWS route53 programmable compliance check
route53_public_hosted_zones_cloudwatch_logging_enabled,AWS,route53,AWS route53 programmable compliance check
route53_hosted_zone_public_hosted_zone,AWS,route53,AWS route53 programmable compliance check
route53_hosted_zone_public_hosted_zone,AWS,route53,AWS route53 programmable compliance check
route53_hosted_zone_query_logging_enabled,AWS,route53,AWS route53 programmable compliance check
route53_hosted_zone_query_logging_enabled,AWS,route53,AWS route53 programmable compliance check
route53_failover_capability_testing,AWS,route53,AWS route53 programmable compliance check
vpc_apprunner_source_code_endpoints_check,AWS,ec2,AWS ec2 programmable compliance check
appstream_endpoint_check,AWS,ec2,AWS ec2 programmable compliance check
apigateway_endpoints_check,AWS,ec2,AWS ec2 programmable compliance check
aws_edr_replication_agent_check,AWS,ec2,AWS ec2 programmable compliance check
vpc_check,AWS,ec2,AWS ec2 programmable compliance check
aws_edr_tcp_port_check,AWS,ec2,AWS ec2 programmable compliance check
aws_elastic_recovery_instance_drill_execution_check,AWS,ec2,AWS ec2 programmable compliance check
documentdb_inbound_outbound_traffic_check,AWS,ec2,AWS ec2 programmable compliance check
ebs_secure_ports_check,AWS,ec2,AWS ec2 programmable compliance check
ebs_snapshot_encryption_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_ami_encryption_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ami_older_than_90_days,AWS,ec2,AWS ec2 programmable compliance check
ec2_ami_os_updates_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ami_public,AWS,ec2,AWS ec2 programmable compliance check
ec2_autoscaling_group_propagate_tags_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_client_vpn_endpoint_connection_logging_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_default_ip_access_control_group_disassociated,AWS,ec2,AWS ec2 programmable compliance check
ec2_default_security_group_no_inbound_rules,AWS,ec2,AWS ec2 programmable compliance check
ec2_deployment_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_describe_network_interfaces,AWS,ec2,AWS ec2 programmable compliance check
ec2_disk_encryption_access_control_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_disk_level_encryption_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_default_encryption,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_public_snapshot,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_snapshot_account_block_public_access,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_snapshot_creation_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_snapshot_frequency_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_snapshot_retention_period_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_snapshots_encrypted,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_unused_volumes_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_volume_creation_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_volume_deletion_on_termination,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_volume_encryption,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_volume_encryption_kms_key_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_volume_protected_by_backup_plan,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_volume_secure_deletion_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ebs_volume_snapshots_exists,AWS,ec2,AWS ec2 programmable compliance check
ec2_elastic_ip_shodan,AWS,ec2,AWS ec2 programmable compliance check
ec2_elastic_ip_unassigned,AWS,ec2,AWS ec2 programmable compliance check
ec2_external_system_access_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_external_system_prohibition_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_external_vulnerability_scan_schedule_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_iam_policy_least_privilege_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_iam_role_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_account_imdsv2_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_iam_mfa_enforced_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_iam_policy_least_privilege_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_ami_latest_version_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_antimalware_logging_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_antimalware_protection_immutable,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_antivirus_installed,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_audit_logging_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_backup_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_cde_tag_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_configuration_compliance_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_custom_security_group_assigned,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_data_in_transit_encryption_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_default_account_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_default_security_settings_changed,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_detailed_monitoring_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_function_isolation_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_iam_role_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_idle_timeout_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_idle_timeout_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_imdsv2_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_in_transit_encryption_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_insecure_protocols_disabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_internet_facing_with_instance_profile,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_inventory_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_latest_patch_version_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_lustre_client_configured,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_lustre_client_installed,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_managed_by_ssm,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_multi_az_deployment_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_non_console_access_encrypted,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_ntp_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_older_than_specific_days,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_paravirtual_type,AWS,ec2,AWS ec2 programmable compliance check
ec2_cassandra_port_internet_access_blocked,AWS,ec2,AWS ec2 programmable compliance check
ec2_cassandra_port_internet_access_blocked,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_cifs_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_elasticsearch_kibana_ports_internet_blocked,AWS,ec2,AWS ec2 programmable compliance check
ec2_elasticsearch_kibana_ports_internet_blocked,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_ftp_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_kafka_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_kerberos_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_ldap_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_memcached_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_mongodb_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_mysql_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_oracle_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_postgresql_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_rdp_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_redis_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_sqlserver_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_ssh_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_port_telnet_exposed_to_internet,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_profile_attached,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_public_ip,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_remote_access_copy_restriction,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_role_least_privilege_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_secrets_user_data,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_secure_protocols_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_security_group_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_security_parameters_configured,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_session_disconnect_timeout,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_session_idle_disconnect_timeout,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_snapshot_exists,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_stopped_for_over_90_days,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_test_data_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_time_synchronization_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_trusted_device_access_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_unnecessary_services_disabled_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_unused_ports_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_user_data_banner_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_uses_single_eni,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_vulnerability_scan_results_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_wireless_encryption_key_rotation,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_with_ebs_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_internal_penetration_test_results_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_launch_settings_resource_specification_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_launch_settings_security_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_launch_settings_startup_parameters_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_launch_template_imdsv2_required,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_public_ip,AWS,ec2,AWS ec2 programmable compliance check
ec2_launch_template_no_secrets,AWS,ec2,AWS ec2 programmable compliance check
ec2_list_authorized_wireless_access_points,AWS,ec2,AWS ec2 programmable compliance check
ec2_mobile_device_authorization_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_mobile_device_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_network_acl_default_rules_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_network_acl_intrusion_detection_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_network_security_group_default_rules_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_networkacl_allow_ingress_all_protocols,AWS,ec2,AWS ec2 programmable compliance check
ec2_networkacl_allow_ingress_any_port,AWS,ec2,AWS ec2 programmable compliance check
ec2_networkacl_allow_ingress_tcp_port_22,AWS,ec2,AWS ec2 programmable compliance check
ec2_networkacl_allow_ingress_tcp_port_3389,AWS,ec2,AWS ec2 programmable compliance check
ec2_networkacl_unused,AWS,ec2,AWS ec2 programmable compliance check
ec2_organizational_tag_policy_created,AWS,ec2,AWS ec2 programmable compliance check
ec2_resource_tag_based_access_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_security_group_associated_with_vpc,AWS,ec2,AWS ec2 programmable compliance check
ec2_security_group_association_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_security_group_configuration_file_integrity_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_security_group_insecure_protocols_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_security_group_no_public_access,AWS,ec2,AWS ec2 programmable compliance check
ec2_security_group_open_ports_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_security_group_physical_access_control_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_security_group_rules_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_all_ports,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_any_port,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_high_risk_tcp_ports,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_port_mongodb_27017_27018,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_ftp_port_20_21,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_22,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_3389,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_cassandra_7199_9160_8888,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_elasticsearch_kibana_9200_9300_5601,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_kafka_9092,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_memcached_11211,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_mongodb_27017_27018,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_mysql_3306,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_oracle_1521_2483,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_postgres_5432,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_redis_6379,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_sql_server_1433_1434,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_ingress_from_internet_to_tcp_port_telnet_23,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_allow_wide_open_public_ipv4,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_cifs_access_restricted_to_trusted_networks,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_configure_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_default_restrict_traffic,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_egress_rules_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_from_launch_wizard,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_ingress_rules_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_no_ingress_from_ipv6_all_to_tcp_port_22,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_no_ingress_from_ipv6_all_to_tcp_port_3389,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_not_used,AWS,ec2,AWS ec2 programmable compliance check
ec2_securitygroup_with_many_ingress_egress_rules,AWS,ec2,AWS ec2 programmable compliance check
ec2_transitgateway_auto_accept_vpc_attachments,AWS,ec2,AWS ec2 programmable compliance check
ec2_unused_enis_removed,AWS,ec2,AWS ec2 programmable compliance check
ec2_vpc_exists_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_vpc_network_acl_rules_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_vpc_peering_route_table_least_access_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_vpc_security_group_rules_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_vpc_wireless_network_security_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_vpn_connection_authorization_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_vpn_connection_encryption_enabled,AWS,ec2,AWS ec2 programmable compliance check
ec2_vulnerability_remediation_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_vulnerability_scan_results_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_wireless_access_authorization_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_wireless_access_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
efs_check,AWS,ec2,AWS ec2 programmable compliance check
efs_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
efs_endpoints_check,AWS,ec2,AWS ec2 programmable compliance check
elastic_recovery_instance_drill_execution_check,AWS,ec2,AWS ec2 programmable compliance check
fsx_compatible_os_check,AWS,ec2,AWS ec2 programmable compliance check
new_function_name_1,AWS,ec2,AWS ec2 programmable compliance check
rds_inbound_outbound_rules_check,AWS,ec2,AWS ec2 programmable compliance check
security_networks_regular_review,AWS,ec2,AWS ec2 programmable compliance check
vpc_endpoints_configured_check,AWS,ec2,AWS ec2 programmable compliance check
vpc_enabled,AWS,ec2,AWS ec2 programmable compliance check
vpc_network_access_logging_enabled,AWS,ec2,AWS ec2 programmable compliance check
vpc_rules_check,AWS,ec2,AWS ec2 programmable compliance check
vpc_specific_access,AWS,ec2,AWS ec2 programmable compliance check
vpc_network_configuration_change_tracking,AWS,ec2,AWS ec2 programmable compliance check
vpc_network_diagram_accuracy_check,AWS,ec2,AWS ec2 programmable compliance check
vpc_internet_access_check,AWS,ec2,AWS ec2 programmable compliance check
vpc_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
vpc_inbound_outbound_traffic_check,AWS,ec2,AWS ec2 programmable compliance check
vpc_ruleset_configuration_check,AWS,ec2,AWS ec2 programmable compliance check
workspaces_requests_endpoint_check,AWS,ec2,AWS ec2 programmable compliance check
workspaces_traffic_routed_through,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_rdp_access_restriction_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_instance_ssh_access_restriction_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_wireless_network_security_check,AWS,ec2,AWS ec2 programmable compliance check
ec2_ami_approved_check,AWS,ec2,AWS ec2 manual compliance check
ec2_ami_kernel_compatibility_check,AWS,ec2,AWS ec2 manual compliance check
ec2_ami_kernel_downgrade_prerequisites_check,AWS,ec2,AWS ec2 manual compliance check
ec2_ami_naming_convention_check,AWS,ec2,AWS ec2 manual compliance check
ec2_external_penetration_test_results_check,AWS,ec2,AWS ec2 manual compliance check
ec2_failback_execution_check,AWS,ec2,AWS ec2 manual compliance check
ec2_instance_authenticated_scan_configuration_check,AWS,ec2,AWS ec2 manual compliance check
ec2_instance_external_penetration_test_support_check,AWS,ec2,AWS ec2 manual compliance check
ec2_instance_post_change_vulnerability_scan_check,AWS,ec2,AWS ec2 manual compliance check
ec2_instance_security_configuration_review,AWS,ec2,AWS ec2 manual compliance check
ec2_launch_settings_regular_review,AWS,ec2,AWS ec2 manual compliance check
ec2_post_change_external_vulnerability_scan_check,AWS,ec2,AWS ec2 manual compliance check
ec2_security_group_approved_ports_check,AWS,ec2,AWS ec2 manual compliance check
ec2_security_group_configuration_review,AWS,ec2,AWS ec2 manual compliance check
efs_mount_target_rules_review,AWS,ec2,AWS ec2 manual compliance check
security_group_regular_review,AWS,ec2,AWS ec2 manual compliance check
security_networks_regular_review,AWS,ec2,AWS ec2 manual compliance check
artifact_enabled,AWS,artifact,AWS artifact programmable compliance check
artifact_agreement_acceptance_check,AWS,artifact,AWS artifact programmable compliance check
artifact_acquisition_compliance_monitoring,AWS,artifact,AWS artifact programmable compliance check
artifact_supply_chain_risk_assessment,AWS,artifact,AWS artifact programmable compliance check
artifact_external_service_monitoring,AWS,artifact,AWS artifact programmable compliance check
iam_position_risk_designation_automation,AWS,personnel_security,AWS personnel_security programmable compliance check
iam_personnel_screening_verification,AWS,personnel_security,AWS personnel_security programmable compliance check
iam_termination_automated_notification_system,AWS,personnel_security,AWS personnel_security programmable compliance check
iam_personnel_access_management,AWS,personnel_security,AWS personnel_security programmable compliance check
iam_external_personnel_security_monitoring,AWS,personnel_security,AWS personnel_security programmable compliance check
manual_personnel_security_policy_development,AWS,personnel_security,AWS personnel_security manual compliance check
manual_formal_indoctrination_tracking,AWS,personnel_security,AWS personnel_security manual compliance check
