program_name,provider,service,short_description
gcp_iam_user_leaked_password_alert_configured,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_least_privilege_enforced,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_mfa_enabled,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_min_password_change_days,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_multifactor_authentication,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_no_direct_policies,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_no_duplicate_uids,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_no_forward_files,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_no_inline_policies,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_password_change_alert_configured,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_password_change_date_past,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_password_complexity_enforced,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_password_expiration_days,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_password_expiration_warning_days,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_password_hashing_sha512,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_password_not_empty,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_password_reuse_limited,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_root_access_key_absent,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_suspension_alert_configured,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_suspicious_login_alert_configured,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_suspicious_programmatic_login_alert_configured,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_unique_identification_authentication,GCP,Identities,GCP Identities security compliance check
gcp_iam_user_unique_identifier_enforcement,GCP,Identities,GCP Identities security compliance check
gcp_iam_users_access_control_defined,GCP,Identities,GCP Identities security compliance check
gcp_iam_users_authentication_mechanism,GCP,Identities,GCP Identities security compliance check
gcp_iam_users_inactive_passwords_or_keys,GCP,Identities,GCP Identities security compliance check
gcp_iam_users_mfa_enabled,GCP,Identities,GCP Identities security compliance check
gcp_iam_users_passwords_keys_unused_days,GCP,Identities,GCP Identities security compliance check
gcp_iam_access_keys_rotated_within_max_age,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_access_restriction_authorized_personnel,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_account_mfa_enabled,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_account_mfa_enforced,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_account_mfa_enforcement,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_account_multi_factor_authentication_enabled,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_accounts_multifactor_authentication_enabled,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_admin_accounts_security_key_enforcement,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_admin_security_key_enforcement,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_key_restriction_enforced,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_key_usage_restriction,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_keys_active_services_only,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_keys_host_app_restriction,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_keys_restricted_to_needed_apis,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_keys_restricted_usage,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_keys_rotation_90_days,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_keys_rotation_enforced,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_api_keys_standard_authentication_enforced,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_authentication_mechanism_integrity,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_authentication_mechanisms_integrity,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_bindings_system_authenticated_check,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_identity_mfa_enabled,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_kms_keys_iam_policies_blocked_actions_absent,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_legacy_authorization_disabled,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_password_authenticator_strength,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_policies_authorize_ephi_access,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_policies_protect_ephi_from_unauthorized_access,GCP,Authentication,GCP Authentication security compliance check
gcp_iam_privileged_accounts_mfa_enabled,GCP,Authentication,GCP Authentication security compliance check
gcp_storage_bucket_public_access_blocked,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_encryption_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_encryption_with_cmek_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_policy_restricted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_versioning_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_lifecycle_policy_configured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_configured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_logging_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_access_logs_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_requester_pays_disabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_uniform_bucket_level_access_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_cors_policy_restricted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_website_configuration_disabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_transfer_acceleration_disabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_soft_delete_policy_configured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_hmac_keys_disabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_signed_urls_restricted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_access_points_block_public_access_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_backup_iam_policy_prevent_deletion,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_backup_iam_policy_protect_deletion,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_backup_retention_policy_compliant,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_backup_retention_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_backup_retention_policy_minimum_period,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_backup_vault_deny_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_backup_vault_prevent_deletion_policy,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_access_restricted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_backup_retention_policy_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_cross_account_exfiltration_prevention,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_disallow_acl_user_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_disallow_user_acls,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_encryption_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_encryption_with_kms,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_endpoint_protocol_gs,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_enforce_ssl_tls,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_ephemeral_encryption,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_external_sharing_disabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_https_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_change_alert,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_https_required,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_policy_absent,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_policy_prevent_deletion,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_policy_prevent_object_deletion,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_policy_restrict_blocklisted_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_policy_restrict_cross_project_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_iam_policy_restrict_inter_account_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_integrity_ensured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_integrity_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_lifecycle_policy_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_logging_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_no_public_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_no_public_read_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_no_public_write_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_no_user_acl,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_permissions_restrict_inter_account,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_enforce_ssl_tls,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_no_inter_account_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_no_inter_project_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_blocklisted_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_cross_account_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_cross_project_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_cross_project_blocklist_actions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_policy_restrict_inter_account_permissions,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_protocol_no_ftp,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_configured_with_lock,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_retention_policy_minimum_period,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_secure_removable_media_storage,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_ssl_tls_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_uniform_access_controls_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_bucket_uniform_access_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_backup_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_data_minimization_default_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_encryption_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_external_sharing_disabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_https_only_policy,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_intellectual_property_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_maintain_retrievable_copies,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_offsite_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_personal_info_management,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_protect_ephi,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_protected_from_unauthorized_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_buckets_public_access_restricted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_cdn_distribution_storage_origin_service_account_configured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_external_secret_storage_considered,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_firestore_database_storage_encryption_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_gke_secrets_external_storage,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_kubernetes_external_secret_storage,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_audit_config_storage_data_events_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_auditlog_cloudstorage_dataevents_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_bucket_encryption_kms_key,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_bucket_retention_period_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_bucket_retention_period_greater_than_minimum,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_buckets_cmek_encrypted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_log_buckets_encrypted_with_kms_key,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_logbucket_retention_period_compliant,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_logbucket_retention_period_greater_than_365_days,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_metric_filter_alerts_for_storage_iam_changes,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_logging_storage_iam_permission_change_alerts_exist,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_monitoring_storage_bucket_iam_change_alert,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_object_retention_policy_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_object_retention_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_access_restricted,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_access_restriction,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_confidentiality_protection,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_encryption_enabled,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_integrity_ensured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_integrity_preserved,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_offline_backup,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_protected_from_unauthorized_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_protection_management,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_restrict_operational_access,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_retention_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_objects_retention_policy_enforced,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_project_public_access_prevention_configured,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_recovery_point_retention_compliance,GCP,Buckets,GCP Buckets security compliance check
gcp_storage_secret_manager_external_secret_storage,GCP,Buckets,GCP Buckets security compliance check
gcp_sql_backups_non_public,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_cloud_sql_server_remote_access_off,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_sql_instance_contained_database_authentication_off,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_sql_postgresql_instance_enable_pgaudit,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_cloudsql_redis_ssl_encryption_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_database_automated_backups_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_database_backups_encrypted,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_database_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_database_no_public_ip_whitelist,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_databases_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_firestore_instance_audit_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_backups_non_public,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_encryption_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_encryption_status,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_encryption_with_kms,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_network_encryption_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_retention_period_compliant,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_retention_period_enforced,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_retention_period_set,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_stackdriver_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_tls_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_firestore_database_transport_security_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_logging_cloudsql_audit_logs_severity_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_sql_instance_audit_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_logging_sql_log_statement_ddl_recommended,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_mysql_audit_log_insights_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_sql_mysql_audit_logging_enabled,GCP,Database Instances,GCP Database Instances security compliance check
gcp_compute_sql_instance_cross_db_ownership_chaining_off,GCP,Network Security,GCP Network Security security compliance check
gcp_firestore_api_gateway_logging_enabled,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_api_https_enabled,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_backup_non_public,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_backup_public_access_restricted,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_backup_retention_period_set,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_backups_non_public,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_collections_backup_inclusion,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_drive_documents_offline_access_disabled,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_exports_non_public,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_security_command_center_threat_information_collection,GCP,Firestore,GCP Firestore security compliance check
gcp_firestore_security_command_center_threat_intelligence_collection,GCP,Firestore,GCP Firestore security compliance check
gcp_spanner_firestore_spanner_backups_non_public,GCP,Spanner,GCP Spanner security compliance check
gcp_dns_chat_external_domain_restriction,GCP,DNS,GCP DNS security compliance check
gcp_dns_cloudsearch_domain_https_enforced,GCP,DNS,GCP DNS security compliance check
gcp_dns_cloudsearch_domain_https_tls_enforced,GCP,DNS,GCP DNS security compliance check
gcp_dns_drive_domain_document_sharing_allowlist,GCP,DNS,GCP DNS security compliance check
gcp_dns_drive_file_share_warning_allowlisted_domain,GCP,DNS,GCP DNS security compliance check
gcp_dns_elastic_domain_fine_grained_access_control_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_elasticsearch_domain_fine_grained_access_control_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_gsuite_domain_spoofing_protection_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_audit_logs_continuous_recording,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_audit_records_weekly_backup,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_cloud_search_domain_logging_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_dns_queries_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_logging_information_system_activity_recording,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_cloud_search_domain_private,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_dns_dnssec_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_dnssec_algorithm_recommendation,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_dnssec_algorithm_recommended,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_vpc_dns_logging_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_vpc_dns_resolution_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_vpc_private_dns_enabled,GCP,DNS,GCP DNS security compliance check
gcp_dns_network_vpc_secure_zone_data_control,GCP,DNS,GCP DNS security compliance check
gcp_dns_search_domain_https_enforced,GCP,DNS,GCP DNS security compliance check
gcp_functions_cloudfunctions_function_settings_compliance,GCP,Cloud Functions,GCP Cloud Functions security compliance check
gcp_gke_cluster_authorization_mode_not_always_allow,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_binary_authorization_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_cni_network_policies_supported,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_control_plane_authorized_networks_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_metadata_server_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_no_default_service_account,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_pod_security_baseline_enforced,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_private_endpoint_enabled_public_access_disabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_private_nodes_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_shielded_nodes_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_cluster_vpc_native_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_cluster_endpoint_private,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_cluster_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_cluster_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_clusters_secrets_encrypted_with_kms,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_endpoint_private,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_logging_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_secrets_encrypted_with_kms,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_gke_shielded_nodes_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_pod_logging_configuration_set,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_pod_logging_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_registry_user_access_minimized,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_container_workload_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_control_plane_authorized_networks_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_block_public_access_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_cmek_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_encrypted_with_cmek,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_fine_grained_access_control_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_https_enforced,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_https_tls_enforced,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_node_to_node_encryption_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_cluster_public_access_prevention_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dataproc_clusters_logging_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_dns_dnssec_keysigningkey_no_rsasha1,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_kube_proxy_kubeconfig_ownership_root,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_kubelet_anonymous_auth_disabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_kubelet_config_file_root_ownership,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_kubelet_kubeconfig_file_ownership_check,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_logging_elasticsearch_clusters_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_logging_elasticsearch_clusters_log_configuration,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_namespace_default_usage_restricted,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_node_auditd_logging_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_node_shielded_secure_boot_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_pd_cmek_enabled,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_pod_container_security_context_applied,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_pod_security_context_applied,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_pod_service_account_token_mount_restriction,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_secrets_access_minimized,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_secrets_as_files_preferred,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_worker_nodes_firewall_configured,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_workload_identity_dedicated_service_account,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_workload_identity_no_admin_access,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_gke_workload_identity_no_admin_privileges,GCP,Kubernetes Engine,GCP Kubernetes Engine security compliance check
gcp_kms_filestore_fileshare_encryption_with_kms,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_audit_logging_kms_encryption_configured,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_audit_logs_encryption_with_kms,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_audit_logs_kms_encryption_configured,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_auditlogs_encryption_kms_configured,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_cloudkms_encryption_configured,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_logging_configuration_kms_encryption_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_marketplace_elasticsearch_node_to_node_encryption_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_memorystore_redis_encryption_at_rest_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_memorystore_redis_encryption_in_transit_enabled,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_encryption_enforced,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_encryption_to_custom_backends,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_encryption_to_custom_origins,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_origin_encryption_enforced,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_origin_encryption_required,GCP,Key Management,GCP Key Management security compliance check
gcp_kms_network_cdn_origin_protocol_encryption,GCP,Key Management,GCP Key Management security compliance check
