program_name,provider,service,short_description
cognito_user_pool_waf_acl_attached,AWS,cognito,AWS cognito programmable compliance check
cognito_user_pool_failed_login_attempts_limit,AWS,cognito-idp,AWS cognito-idp programmable compliance check
cognito_user_pool_last_login_notification,AWS,cognito-idp,AWS cognito-idp programmable compliance check
memorydb_cluster_audit_logging_enabled,AWS,memorydb,AWS memorydb programmable compliance check
directoryservice_cluster_auto_minor_version_upgrades,AWS,memorydb,AWS memorydb programmable compliance check
memorydb_cluster_monitoring_enabled,AWS,memorydb,AWS memorydb programmable compliance check
inspector_vulnerability_assessment_automation,AWS,inspector,AWS inspector programmable compliance check
inspector_vulnerability_assessment_automation,AWS,inspector,AWS inspector programmable compliance check
inspector_supply_chain_vulnerability_assessment,AWS,inspector,AWS inspector programmable compliance check
inspector_advanced_vulnerability_scanning,AWS,inspector,AWS inspector programmable compliance check
fms_policy_compliant,AWS,fms,AWS fms programmable compliance check
systemsmanager_enabled_with_plans,AWS,ssmincidents,AWS ssmincidents programmable compliance check
cloudfront_distribution_csp_policy_check,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distribution_script_integrity_check,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distribution_security_headers_check,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distribution_sri_enabled,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_custom_ssl_certificate,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_default_root_object,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_field_level_encryption_enabled,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_geo_restrictions_enabled,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_https_enabled,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_https_sni_enabled,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_logging_enabled,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_multiple_origin_failover_configured,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_origin_traffic_encrypted,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_s3_origin_access_control,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_s3_origin_non_existent_bucket,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_using_deprecated_ssl_protocols,AWS,cloudfront,AWS cloudfront programmable compliance check
cloudfront_distributions_using_waf,AWS,cloudfront,AWS cloudfront programmable compliance check
waf_webacl_logging_enabled,AWS,wafv2,AWS wafv2 programmable compliance check
waf_webacl_with_rules,AWS,wafv2,AWS wafv2 programmable compliance check
opensearch_service_domains_access_control_enabled,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_audit_logging_enabled,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_cloudwatch_logging_enabled,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_encryption_at_rest_enabled,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_fault_tolerant_data_nodes,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_fault_tolerant_master_nodes,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_https_communications_enforced,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_internal_user_database_enabled,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_node_to_node_encryption_enabled,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_not_publicly_accessible,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_updated_to_the_latest_service_software_version,AWS,opensearch,AWS opensearch programmable compliance check
opensearch_service_domains_use_cognito_authentication_for_kibana,AWS,opensearch,AWS opensearch programmable compliance check
accessanalyzer_enabled,AWS,accessanalyzer,AWS accessanalyzer programmable compliance check
accessanalyzer_enabled_without_findings,AWS,accessanalyzer,AWS accessanalyzer programmable compliance check
glacier_vaults_policy_public_access,AWS,glacier,AWS glacier programmable compliance check
lightsail_bucket_iam_policy_check,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_bucket_not_publicly_accessible,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_database_public,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_disable_ipv6_if_not_in_use,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_attached_to_bucket,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_automated_snapshots,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_check_for_updates,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_default_admin_credentials_changed,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_disable_ssh_rdp_ports,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_public,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_rdp_access_restriction_check,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_ssh_access_restriction_check,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_static_ip_unused,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_windows_instance_default_password_changed,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_windows_server_instances_security_patches_check,AWS,lightsail,AWS lightsail programmable compliance check
lightsail_instance_apply_updates,AWS,lightsail,AWS lightsail manual compliance check
config_elastic_disaster_recovery_configuration_check,AWS,elasticdisasterrecovery,AWS elasticdisasterrecovery programmable compliance check
elastic_disaster_recovery_region_check,AWS,elasticdisasterrecovery,AWS elasticdisasterrecovery programmable compliance check
s3_environment_logs_to,AWS,elasticbeanstalk,AWS elasticbeanstalk programmable compliance check
config_managed_platform_updates_configured,AWS,elasticbeanstalk,AWS elasticbeanstalk programmable compliance check
elasticbeanstalk_environment_cloudwatch_logging_enabled,AWS,elasticbeanstalk,AWS elasticbeanstalk programmable compliance check
elasticbeanstalk_environment_enhanced_health_reporting,AWS,elasticbeanstalk,AWS elasticbeanstalk programmable compliance check
elasticbeanstalk_environment_managed_updates_enabled,AWS,elasticbeanstalk,AWS elasticbeanstalk programmable compliance check
neptune_cluster_backup_enabled,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_copy_tags_to_snapshots,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_deletion_protection,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_iam_authentication_enabled,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_integration_cloudwatch_logs,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_multi_az,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_public_snapshot,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_snapshot_encrypted,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_storage_encrypted,AWS,neptune,AWS neptune programmable compliance check
neptune_cluster_uses_public_subnet,AWS,neptune,AWS neptune programmable compliance check
neptune_db_cluster_iam_roles_check,AWS,neptune,AWS neptune programmable compliance check
transfer_server_in_transit_encryption_enabled,AWS,transfer,AWS transfer programmable compliance check
qldb_client_tls_encryption_enabled,AWS,qldb,AWS qldb programmable compliance check
qldb_logging_enabled,AWS,qldb,AWS qldb programmable compliance check
ecr_limit_build_image_access,AWS,ecr,AWS ecr programmable compliance check
ecr_repositories_approved_registry_check,AWS,ecr,AWS ecr programmable compliance check
ecr_repositories_scan_images_on_push_enabled,AWS,ecr,AWS ecr programmable compliance check
ecr_repositories_approved_registry_check,AWS,ecr,AWS ecr programmable compliance check
ecr_repositories_lifecycle_policy_enabled,AWS,ecr,AWS ecr programmable compliance check
ecr_repositories_not_publicly_accessible,AWS,ecr,AWS ecr programmable compliance check
ecr_repositories_scan_images_on_push_enabled,AWS,ecr,AWS ecr programmable compliance check
ecr_repositories_scan_vulnerabilities_in_latest_image,AWS,ecr,AWS ecr programmable compliance check
ecr_repositories_tag_immutability,AWS,ecr,AWS ecr programmable compliance check
ecr_user_access_restriction,AWS,ecr,AWS ecr programmable compliance check
aws_cli_version_check,AWS,awscli,AWS awscli programmable compliance check
dynamodb_tables_kms_cmk_encryption_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_accelerator_cluster_in_transit_encryption_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_accelerator_cluster_multi_az,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_audit_logging_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_database_engine_check,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_streams_enabled_check,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_audit_logging_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_autoscaling_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_fine_grained_access_control_check,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_deletion_protection_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_fine_grained_access_control_check,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_in_transit_encryption_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_no_card_verification_code_storage,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_no_pin_storage,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_table_protected_by_backup_plan,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_tables_kms_cmk_encryption_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_tables_pitr_enabled,AWS,dynamodb,AWS dynamodb programmable compliance check
dynamodb_instance_security_configuration_review,AWS,dynamodb,AWS dynamodb manual compliance check
storagegateway_fileshare_encryption_enabled,AWS,storagegateway,AWS storagegateway programmable compliance check
storagegateway_gateway_fault_tolerant,AWS,storagegateway,AWS storagegateway programmable compliance check
ecs_cluster_container_insights_enabled,AWS,ecs,AWS ecs programmable compliance check
ecs_cluster_resource_tags_check,AWS,ecs,AWS ecs programmable compliance check
ecs_fargate_ephemeral_storage_encryption_check,AWS,ecs,AWS ecs programmable compliance check
ecs_service_fargate_latest_platform_version,AWS,ecs,AWS ecs programmable compliance check
ecs_service_no_assign_public_ip,AWS,ecs,AWS ecs programmable compliance check
ecs_services_resource_tags_check,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definition_latest_active_revision,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definition_trusted_image_source,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_containers_readonly_access,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_host_ipc_not_shared,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_host_namespace_not_shared,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_host_network_flag_check,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_host_networking_mode_users,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_host_pid_namespace_check,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_logging_enabled,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_logging_enabled,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_no_privileged_containers,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_no_environment_secrets,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_no_privileged_containers,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_read_only_port_disabled,AWS,ecs,AWS ecs programmable compliance check
ecs_task_definitions_tagged,AWS,ecs,AWS ecs programmable compliance check
ecs_task_set_no_assign_public_ip,AWS,ecs,AWS ecs programmable compliance check
directoryservice_directory_log_forwarding_enabled,AWS,directoryservice,AWS directoryservice programmable compliance check
directoryservice_directory_monitor_notifications,AWS,directoryservice,AWS directoryservice programmable compliance check
directoryservice_directory_snapshots_limit,AWS,directoryservice,AWS directoryservice programmable compliance check
directoryservice_ldap_certificate_expiration,AWS,directoryservice,AWS directoryservice programmable compliance check
directoryservice_radius_server_security_protocol,AWS,directoryservice,AWS directoryservice programmable compliance check
directoryservice_supported_mfa_radius_enabled,AWS,directoryservice,AWS directoryservice programmable compliance check
workspaces_bundle_approved_versions_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_cloudwatch_setup_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_fips_endpoint_encryption_enabled,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_image_cis_benchmark_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_images_older_than_90_days,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_interface_ports_inbound_traffic_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_unused_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_user_mfa_enabled_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_volume_encryption_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_volume_encryption_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_vpc_2private_1public_subnets_nat,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_vpc_deployment_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_web_access_disabled_check,AWS,workspaces,AWS workspaces programmable compliance check
workspaces_user_last_access_check,AWS,workspaces,AWS workspaces programmable compliance check
fsx_cache_mount_check,AWS,fsx,AWS fsx programmable compliance check
fsx_data_backup_or_migration_check,AWS,fsx,AWS fsx programmable compliance check
fsx_file_cache_access_control_check,AWS,fsx,AWS fsx programmable compliance check
fsx_file_cache_audit_logging_enabled,AWS,fsx,AWS fsx programmable compliance check
fsx_file_cache_backup_enabled,AWS,fsx,AWS fsx programmable compliance check
fsx_file_cache_encryption_enabled,AWS,fsx,AWS fsx programmable compliance check
fsx_file_cache_in_transit_encryption_enabled,AWS,fsx,AWS fsx programmable compliance check
fsx_file_system_copy_tags_to_backups_enabled,AWS,fsx,AWS fsx programmable compliance check
fsx_file_system_copy_tags_to_volumes_enabled,AWS,fsx,AWS fsx programmable compliance check
fsx_mount_targets_cleanup_check,AWS,fsx,AWS fsx programmable compliance check
fsx_redundant_file_systems_cleanup_check,AWS,fsx,AWS fsx programmable compliance check
fsx_redundant_snapshots_check,AWS,fsx,AWS fsx programmable compliance check
fsx_s3_bucket_access_check,AWS,fsx,AWS fsx programmable compliance check
fsx_s3_bucket_data_access_check,AWS,fsx,AWS fsx programmable compliance check
fsx_snapshots_cleanup_check,AWS,fsx,AWS fsx programmable compliance check
fsx_unused_file_systems_check,AWS,fsx,AWS fsx programmable compliance check
fsx_unused_mount_targets_check,AWS,fsx,AWS fsx programmable compliance check
fsx_unused_resources_cleanup_check,AWS,fsx,AWS fsx programmable compliance check
fsx_windows_file_system_multi_az_enabled,AWS,fsx,AWS fsx programmable compliance check
elb_connection_draining_enabled,AWS,elb,AWS elb programmable compliance check
elb_cross_zone_load_balancing_enabled,AWS,elb,AWS elb programmable compliance check
elb_desync_mitigation_mode,AWS,elb,AWS elb programmable compliance check
elb_insecure_ssl_ciphers,AWS,elb,AWS elb programmable compliance check
elb_internet_facing,AWS,elb,AWS elb programmable compliance check
elb_is_in_multiple_az,AWS,elb,AWS elb programmable compliance check
elb_listener_secure_protocols_enabled,AWS,elb,AWS elb programmable compliance check
elb_logging_enabled,AWS,elb,AWS elb programmable compliance check
elb_ssl_listeners,AWS,elb,AWS elb programmable compliance check
elb_ssl_listeners_use_acm_certificate,AWS,elb,AWS elb programmable compliance check
elb_tls_certificate_check,AWS,elb,AWS elb programmable compliance check
sqs_queues_server_side_encryption_enabled,AWS,sqs,AWS sqs programmable compliance check
sqs_queues_not_publicly_accessible,AWS,sqs,AWS sqs programmable compliance check
sqs_queues_server_side_encryption_enabled,AWS,sqs,AWS sqs programmable compliance check
timestream_database_cloudwatch_alarm_enabled,AWS,timestream,AWS timestream programmable compliance check
timestream_database_encryption_check,AWS,timestream,AWS timestream programmable compliance check
timestream_database_latest_patch_check,AWS,timestream,AWS timestream programmable compliance check
timestream_in_transit_encryption_check,AWS,timestream,AWS timestream programmable compliance check
timestream_in_transit_encryption_check,AWS,timestream,AWS timestream programmable compliance check
timestream_resource_access_control_check,AWS,timestream,AWS timestream programmable compliance check
timestream_row_fine_grained_access_control_enabled,AWS,timestream,AWS timestream programmable compliance check
timestream_row_level_security_check,AWS,timestream,AWS timestream programmable compliance check
timestream_security_configuration_review,AWS,timestream,AWS timestream programmable compliance check
timestream_table_cloudwatch_alarm_enabled,AWS,timestream,AWS timestream programmable compliance check
timestream_table_fine_grained_access_control_check,AWS,timestream,AWS timestream programmable compliance check
timestream_table_fine_grained_access_control_check,AWS,timestream,AWS timestream programmable compliance check
wellarchitected_workload_no_high_or_medium_risks,AWS,wellarchitected,AWS wellarchitected programmable compliance check
bedrock_agent_guardrail_enabled,AWS,bedrock,AWS bedrock programmable compliance check
bedrock_guardrail_prompt_attack_filter_enabled,AWS,bedrock,AWS bedrock programmable compliance check
bedrock_guardrail_sensitive_information_filter_enabled,AWS,bedrock,AWS bedrock programmable compliance check
bedrock_model_invocation_logging_enabled,AWS,bedrock,AWS bedrock programmable compliance check
bedrock_model_invocation_logs_encryption_enabled,AWS,bedrock,AWS bedrock programmable compliance check
redshift_cluster_audit_logging,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_automated_snapshot,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_automatic_upgrades,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_encryption_at_rest_enabled,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_encryption_at_rest_enabled,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_enhanced_vpc_routing,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_in_transit_encryption_enabled,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_multi_az_enabled,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_non_default_username,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_non_default_username,AWS,redshift,AWS redshift programmable compliance check
redshift_cluster_public_access,AWS,redshift,AWS redshift programmable compliance check
cloudtrail_audit_event_details_logging_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_audit_log_access_control_check,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_audit_event_details_logging_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_bucket_requires_mfa_delete,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_event_type_selection_check,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_insights_exist,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_kms_encryption_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_log_file_validation_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_log_retention_period_check,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_logs_s3_bucket_access_logging_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_s3_bucket_private_access,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_s3_bucket_private_access,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_multi_region_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_multi_region_management_events_logged,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_multi_region_management_events_logged,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_root_account_usage_monitoring,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_s3_dataevents_read_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_s3_dataevents_write_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_security_group_changes_logging_enabled,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_system_object_changes_logged,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_system_object_changes_logged,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_third_party_access_monitoring,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_threat_detection_enumeration,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_threat_detection_llm_jacking,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_threat_detection_privilege_escalation,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_contingency_activity_tracking,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_assessment_activity_tracking,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_nonlocal_maintenance_logging,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_supply_chain_provenance_tracking,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_risk_assessment_logging,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_pii_processing_logging,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_physical_access_logging,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_program_activity_logging,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_media_activity_logging,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_planning_activity_logging,AWS,cloudtrail,AWS cloudtrail programmable compliance check
secretsmanager_access_audit_check,AWS,cloudtrail,AWS cloudtrail programmable compliance check
audit_log_comprehensive_analysis,AWS,cloudtrail,AWS cloudtrail programmable compliance check
audit_failure_response_automation,AWS,cloudtrail,AWS cloudtrail programmable compliance check
audit_record_integrity_validation,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cross_service_audit_correlation,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_network_boundary_protection_comprehensive_check,AWS,cloudtrail,AWS cloudtrail programmable compliance check
cloudtrail_transmission_security_validation,AWS,cloudtrail,AWS cloudtrail programmable compliance check
audit_logging_regular_review,AWS,cloudtrail,AWS cloudtrail manual compliance check
lambda_awslambda_function_inside,AWS,awslambda,AWS awslambda programmable compliance check
lambda_awslambda_function_invoke_operations_logging_enabled,AWS,awslambda,AWS awslambda programmable compliance check
lambda_awslambda_function_no_in_code,AWS,awslambda,AWS awslambda programmable compliance check
lambda_awslambda_function_no_in_variables,AWS,awslambda,AWS awslambda programmable compliance check
lambda_awslambda_function_not_publicly_accessible,AWS,awslambda,AWS awslambda programmable compliance check
lambda_awslambda_function_url_cors_policy,AWS,awslambda,AWS awslambda programmable compliance check
lambda_awslambda_function_url_public,AWS,awslambda,AWS awslambda programmable compliance check
lambda_awslambda_function_using_supported_runtimes,AWS,awslambda,AWS awslambda programmable compliance check
lambda_awslambda_function_multi_az,AWS,awslambda,AWS awslambda programmable compliance check
resourceexplorer2_indexes_found,AWS,resourceexplorer2,AWS resourceexplorer2 programmable compliance check
keyspaces_data_encryption_at_rest_enabled,AWS,keyspaces,AWS keyspaces programmable compliance check
keyspaces_data_encryption_at_rest_enabled,AWS,keyspaces,AWS keyspaces programmable compliance check
keyspaces_data_encryption_in_transit_enabled,AWS,keyspaces,AWS keyspaces programmable compliance check
keyspaces_data_encryption_in_transit_enabled,AWS,keyspaces,AWS keyspaces programmable compliance check
keyspaces_network_parameters_set,AWS,keyspaces,AWS keyspaces programmable compliance check
keyspaces_resource_access_check,AWS,keyspaces,AWS keyspaces programmable compliance check
config_security_configuration_check,AWS,keyspaces,AWS keyspaces programmable compliance check
keyspaces_security_measurements_set,AWS,keyspaces,AWS keyspaces programmable compliance check
keyspaces_user_authentication_check,AWS,keyspaces,AWS keyspaces programmable compliance check
config_security_configuration_review,AWS,keyspaces,AWS keyspaces manual compliance check
authentication_settings_regular_review,AWS,iam,AWS iam programmable compliance check
aws_edr_iam_least_privilege_policy_check,AWS,iam,AWS iam programmable compliance check
aws_edr_iam_mfa_enforced_check,AWS,iam,AWS iam programmable compliance check
aws_edr_iam_permissions_check,AWS,iam,AWS iam programmable compliance check
aws_edr_iam_policy_regular_review_check,AWS,iam,AWS iam programmable compliance check
aws_edr_iam_role_for_automated_process_check,AWS,iam,AWS iam programmable compliance check
aws_edr_iam_users_check,AWS,iam,AWS iam programmable compliance check
batch_roles_cross_service_deputy_prevention,AWS,iam,AWS iam programmable compliance check
ecr_cluster_service_account_read_only_access,AWS,iam,AWS iam programmable compliance check
aws_edr_iam_permissions_check,AWS,iam,AWS iam programmable compliance check
elastic_disaster_recovery_iam_configuration_check,AWS,iam,AWS iam programmable compliance check
elastic_disaster_recovery_mfa_enforcement_check,AWS,iam,AWS iam programmable compliance check
iam_access_control_model_check,AWS,iam,AWS iam programmable compliance check
iam_access_control_pre_production_check,AWS,iam,AWS iam programmable compliance check
iam_access_keys_rotation_check,AWS,iam,AWS iam programmable compliance check
iam_accessanalyzer_enabled_all_regions,AWS,iam,AWS iam programmable compliance check
iam_account_password_policy_check,AWS,iam,AWS iam programmable compliance check
iam_admin_actions_logging_enabled,AWS,iam,AWS iam programmable compliance check
aws_edr_iam_mfa_enforced_check,AWS,iam,AWS iam programmable compliance check
iam_administrator_access_with_mfa,AWS,iam,AWS iam programmable compliance check
iam_avoid_root_usage,AWS,iam,AWS iam programmable compliance check
iam_aws_managed_policies_no_admin_access,AWS,iam,AWS iam programmable compliance check
iam_aws_managed_policies_no_admin_access,AWS,iam,AWS iam programmable compliance check
iam_check_saml_providers_sts,AWS,iam,AWS iam programmable compliance check
iam_customer_attached_policy_no_administrative_privileges,AWS,iam,AWS iam programmable compliance check
iam_unattached_policies_no_admin_access,AWS,iam,AWS iam programmable compliance check
iam_unattached_policies_no_admin_access,AWS,iam,AWS iam programmable compliance check
iam_default_service_accounts_activity_check,AWS,iam,AWS iam programmable compliance check
iam_device_trust_check,AWS,iam,AWS iam programmable compliance check
iam_elastic_disaster_recovery_failback_permissions_check,AWS,iam,AWS iam programmable compliance check
iam_elastic_disaster_recovery_replication_permissions_check,AWS,iam,AWS iam programmable compliance check
iam_group_administrator_access_policy,AWS,iam,AWS iam programmable compliance check
iam_group_creation_check,AWS,iam,AWS iam programmable compliance check
iam_group_no_full_admin_privileges,AWS,iam,AWS iam programmable compliance check
iam_groups_exist,AWS,iam,AWS iam programmable compliance check
iam_inactive_user_account_check,AWS,iam,AWS iam programmable compliance check
iam_inline_policy_allows_privilege_escalation,AWS,iam,AWS iam programmable compliance check
iam_inline_policy_no_administrative_privileges,AWS,iam,AWS iam programmable compliance check
iam_inline_policy_no_full_access_to_cloudtrail,AWS,iam,AWS iam programmable compliance check
iam_inline_policy_no_full_access_to_kms,AWS,iam,AWS iam programmable compliance check
iam_invalid_login_attempts_logging_enabled,AWS,iam,AWS iam programmable compliance check
iam_list_groups_check,AWS,iam,AWS iam programmable compliance check
iam_mfa_enabled_for_all_users,AWS,iam,AWS iam programmable compliance check
iam_restrictive_role_assumption_policies,AWS,iam,AWS iam programmable compliance check
iam_restrictive_role_assumption_policies,AWS,iam,AWS iam programmable compliance check
iam_no_expired_server_certificates_stored,AWS,iam,AWS iam programmable compliance check
iam_no_root_access_key,AWS,iam,AWS iam programmable compliance check
iam_account_password_policy_check,AWS,iam,AWS iam programmable compliance check
iam_password_policy_expires_passwords_within_90_days_or_less,AWS,iam,AWS iam programmable compliance check
iam_password_policy_lowercase,AWS,iam,AWS iam programmable compliance check
iam_password_policy_minimum_length_14,AWS,iam,AWS iam programmable compliance check
iam_password_policy_number,AWS,iam,AWS iam programmable compliance check
iam_password_policy_prevent_reuse_check,AWS,iam,AWS iam programmable compliance check
iam_password_policy_prevent_reuse_check,AWS,iam,AWS iam programmable compliance check
iam_password_policy_symbol,AWS,iam,AWS iam programmable compliance check
iam_password_policy_uppercase,AWS,iam,AWS iam programmable compliance check
iam_policies_exist,AWS,iam,AWS iam programmable compliance check
iam_policy_allows_privilege_escalation,AWS,iam,AWS iam programmable compliance check
